time,SVEL,SVEL_qc,PSAL,PSAL_qc,CNDC,CNDC_qc,PRES,PRES_qc,TEMP,TEMP_qc
2021-07-27T11:00:00Z,1529.8,1,38.0153,1,5.34712,1,19.836,1,21.723,1
2021-07-27T11:30:00Z,1529.9,1,38.0173,1,5.35152,1,19.828,1,21.7607,1
2021-07-27T12:00:00Z,1530.01,1,38.021,1,5.35632,1,19.826,1,21.8,1
2021-07-27T12:30:00Z,1530.07,1,38.0322,1,5.35974,1,19.81,1,21.8183,1
2021-07-27T13:00:00Z,1530.07,1,38.045,1,5.36109,1,19.798,1,21.8161,1
2021-07-27T13:30:00Z,1530.05,1,38.0449,1,5.36008,1,19.79,1,21.8071,1
2021-07-27T14:00:00Z,1530.05,1,38.043,1,5.35999,1,19.796,1,21.8084,1
2021-07-27T14:30:00Z,1530.12,1,38.0509,1,5.36369,1,19.783,1,21.833,1
2021-07-27T15:00:00Z,1530.13,1,38.0616,1,5.36488,1,19.783,1,21.8316,1
2021-07-27T15:30:00Z,1530.03,1,38.0637,1,5.36067,1,19.775,1,21.7911,1
2021-07-27T16:00:00Z,1530.01,1,38.0639,1,5.3597,1,19.787,1,21.7822,1
2021-07-27T16:30:00Z,1530.12,1,38.0657,1,5.36454,1,19.785,1,21.824,1
2021-07-27T17:00:00Z,1530.2,1,38.0611,1,5.36781,1,19.798,1,21.8587,1
2021-07-27T17:30:00Z,1530.22,1,38.0597,1,5.36838,1,19.816,1,21.8654,1
2021-07-27T18:00:00Z,1530.03,1,38.0593,1,5.3602,1,19.846,1,21.7919,1
2021-07-27T18:30:00Z,1529.68,1,38.0544,1,5.34528,1,19.872,1,21.6621,1
2021-07-27T19:00:00Z,1529.46,1,38.062,1,5.33659,1,19.883,1,21.5748,1
2021-07-27T19:30:00Z,1529.31,1,38.0666,1,5.33036,1,19.91,1,21.5131,1
2021-07-27T20:00:00Z,1529.15,1,38.0652,1,5.32352,1,19.938,1,21.4526,1
2021-07-27T20:30:00Z,1528.68,1,38.055,1,5.30334,1,19.96,1,21.2807,1
2021-07-27T21:00:00Z,1528.36,1,38.05,1,5.28974,1,19.968,1,21.1628,1
2021-07-27T21:30:00Z,1528.11,1,38.046,1,5.27907,1,19.981,1,21.0701,1
2021-07-27T22:00:00Z,1527.79,1,38.0378,1,5.26521,1,19.974,1,20.9532,1
2021-07-27T22:30:00Z,1527.57,1,38.0302,1,5.25567,1,19.964,1,20.8748,1
2021-07-27T23:00:00Z,1527.22,1,38.0236,1,5.2409,1,19.956,1,20.7474,1
2021-07-27T23:30:00Z,1527.0,1,38.0204,1,5.2314,1,19.943,1,20.6643,1
2021-07-28T00:00:00Z,1526.99,1,38.0206,1,5.23105,1,19.935,1,20.6609,1
2021-07-28T00:00:00Z,1526.99,1,38.0206,1,5.23105,1,19.935,1,20.6609,1
2021-07-28T00:30:00Z,1527.01,1,38.0212,1,5.23216,1,19.91,1,20.6705,1
2021-07-28T01:00:00Z,1527.09,1,38.023,1,5.23553,1,19.897,1,20.6992,1
2021-07-28T01:30:00Z,1527.32,1,38.0284,1,5.24529,1,19.876,1,20.7818,1
2021-07-28T02:00:00Z,1527.41,1,38.0298,1,5.24889,1,19.867,1,20.8134,1
2021-07-28T02:30:00Z,1527.45,1,38.0307,1,5.25078,1,19.853,1,20.8288,1
2021-07-28T03:00:00Z,1527.81,1,38.0403,1,5.2663,1,19.843,1,20.9602,1
2021-07-28T03:30:00Z,1527.28,1,38.0311,1,5.24366,1,19.832,1,20.7644,1
2021-07-28T04:00:00Z,1527.11,1,38.0318,1,5.23704,1,19.825,1,20.7031,1
2021-07-28T04:30:00Z,1527.34,1,38.0387,1,5.24677,1,19.809,1,20.7838,1
2021-07-28T05:00:00Z,1527.93,1,38.0488,1,5.27193,1,19.813,1,21.0012,1
2021-07-28T05:30:00Z,1527.65,1,38.0437,1,5.25982,1,19.816,1,20.8975,1
2021-07-28T06:00:00Z,1527.5,1,38.0424,1,5.25357,1,19.814,1,20.8421,1
2021-07-28T06:30:00Z,1527.8,1,38.0471,1,5.2664,1,19.811,1,20.9536,1
2021-07-28T07:00:00Z,1528.12,1,38.0517,1,5.27985,1,19.819,1,21.0709,1
2021-07-28T07:30:00Z,1528.26,1,38.0559,1,5.28595,1,19.831,1,21.1217,1
2021-07-28T08:00:00Z,1528.36,1,38.058,1,5.29032,1,19.834,1,21.1592,1
2021-07-28T08:30:00Z,1528.47,1,38.0453,1,5.29402,1,19.841,1,21.207,1
2021-07-28T09:00:00Z,1527.84,1,38.0383,1,5.26727,1,19.845,1,20.9714,1
2021-07-28T09:30:00Z,1527.66,1,38.0397,1,5.26,1,19.843,1,20.9036,1
2021-07-28T10:00:00Z,1527.7,1,38.0375,1,5.26174,1,19.839,1,20.922,1
2021-07-28T10:30:00Z,1527.61,1,38.0346,1,5.25777,1,19.832,1,20.8891,1
2021-07-28T11:00:00Z,1527.43,1,38.0357,1,5.25025,1,19.822,1,20.8192,1
2021-07-28T11:30:00Z,1527.11,1,38.0407,1,5.23786,1,19.822,1,20.7007,1
2021-07-28T12:00:00Z,1527.14,1,38.0431,1,5.23906,1,19.814,1,20.709,1
2021-07-28T12:30:00Z,1527.57,1,38.0438,1,5.25673,1,19.804,1,20.8693,1
2021-07-28T13:00:00Z,1527.84,1,38.0407,1,5.26754,1,19.799,1,20.9712,1
2021-07-28T13:30:00Z,1528.19,1,38.0382,1,5.28179,1,19.796,1,21.1037,1
2021-07-28T14:00:00Z,1528.69,1,38.0411,1,5.30278,1,19.795,1,21.2913,1
2021-07-28T14:30:00Z,1529.67,1,38.0354,1,5.34335,1,19.796,1,21.6668,1
2021-07-28T15:00:00Z,1530.32,1,38.0311,1,5.37028,1,19.799,1,21.915,1
2021-07-28T15:30:00Z,1530.02,1,38.0378,1,5.35842,1,19.795,1,21.7999,1
2021-07-28T16:00:00Z,1530.39,1,38.0311,1,5.37314,1,19.796,1,21.9442,1
2021-07-28T16:30:00Z,1531.48,1,38.0128,1,5.41853,1,19.791,1,22.3726,1
2021-07-28T17:00:00Z,1532.7,1,37.993,1,5.46996,1,19.794,1,22.8578,1
2021-07-28T17:30:00Z,1533.43,1,37.9851,1,5.50155,1,19.805,1,23.1535,1
2021-07-28T18:00:00Z,1533.67,1,37.9832,1,5.51181,1,19.821,1,23.2478,1
2021-07-28T18:30:00Z,1533.08,1,37.9911,1,5.48655,1,19.835,1,23.0113,1
2021-07-28T19:00:00Z,1532.04,1,38.0029,1,5.44213,1,19.854,1,22.597,1
2021-07-28T19:30:00Z,1531.5,1,38.0087,1,5.41914,1,19.873,1,22.3827,1
2021-07-28T20:00:00Z,1531.41,1,38.01,1,5.41525,1,19.894,1,22.346,1
2021-07-28T20:30:00Z,1531.83,1,38.0042,1,5.43304,1,19.918,1,22.5135,1
2021-07-28T21:00:00Z,1531.97,1,37.9983,1,5.43841,1,19.93,1,22.5684,1
2021-07-28T21:30:00Z,1531.39,1,38.0024,1,5.41373,1,19.946,1,22.3409,1
2021-07-28T22:00:00Z,1531.04,1,38.0123,1,5.39958,1,19.947,1,22.2018,1
2021-07-28T22:30:00Z,1530.57,1,38.0195,1,5.37999,1,19.948,1,22.0162,1
2021-07-28T23:00:00Z,1530.29,1,38.0206,1,5.3681,1,19.942,1,21.9073,1
2021-07-28T23:30:00Z,1530.1,1,38.0226,1,5.36056,1,19.934,1,21.8366,1
2021-07-29T00:00:00Z,1530.0,1,38.0234,1,5.35616,1,19.923,1,21.7958,1
2021-07-29T00:00:00Z,1530.0,1,38.0234,1,5.35616,1,19.923,1,21.7958,1
2021-07-29T00:30:00Z,1530.01,1,38.0237,1,5.35663,1,19.913,1,21.7998,1
2021-07-29T01:00:00Z,1530.08,1,38.0239,1,5.35945,1,19.898,1,21.8251,1
2021-07-29T01:30:00Z,1530.16,1,38.0248,1,5.3632,1,19.881,1,21.858,1
2021-07-29T02:00:00Z,1530.32,1,38.0255,1,5.37014,1,19.87,1,21.9201,1
2021-07-29T02:30:00Z,1530.48,1,38.0262,1,5.37685,1,19.859,1,21.9802,1
2021-07-29T03:00:00Z,1530.54,1,38.0272,1,5.37931,1,19.853,1,22.0012,1
2021-07-29T03:30:00Z,1530.6,1,38.027,1,5.3818,1,19.841,1,22.024,1
2021-07-29T04:00:00Z,1530.84,1,38.0244,1,5.39188,1,19.833,1,22.1182,1
2021-07-29T04:30:00Z,1531.01,1,38.0212,1,5.39928,1,19.826,1,22.189,1
2021-07-29T18:00:00Z,1533.23,1,38.0006,1,5.49361,1,19.885,1,23.064,1
2021-07-29T18:30:00Z,1533.25,1,38.0003,1,5.49451,1,19.893,1,23.0724,1
2021-07-29T19:00:00Z,1533.24,1,38.0005,1,5.49403,1,19.906,1,23.0679,1
2021-07-29T19:30:00Z,1533.27,1,38.0002,1,5.49517,1,19.922,1,23.0785,1
2021-07-29T20:00:00Z,1533.29,1,38.0,1,5.49628,1,19.945,1,23.0887,1
2021-07-29T20:30:00Z,1533.31,1,37.9996,1,5.49723,1,19.96,1,23.0977,1
2021-07-29T21:00:00Z,1533.43,1,37.9986,1,5.50248,1,19.976,1,23.1461,1
2021-07-29T21:30:00Z,1533.58,1,37.9976,1,5.50886,1,19.992,1,23.2047,1
2021-07-29T22:00:00Z,1533.5,1,37.9985,1,5.50521,1,20.011,1,23.1708,1
2021-07-29T22:30:00Z,1533.42,1,37.9992,1,5.5021,1,20.017,1,23.142,1
2021-07-29T23:00:00Z,1533.58,1,37.9979,1,5.50876,1,20.01,1,23.2036,1
2021-07-29T23:30:00Z,1533.79,1,37.9968,1,5.51789,1,20.004,1,23.2869,1
2021-07-30T00:00:00Z,1533.82,1,37.9962,1,5.51942,1,20.0,1,23.3013,1
2021-07-30T00:00:00Z,1533.82,1,37.9962,1,5.51942,1,20.0,1,23.3013,1
2021-07-30T00:30:00Z,1534.06,1,37.9957,1,5.52989,1,19.993,1,23.3962,1
2021-07-30T01:00:00Z,1534.31,1,37.9953,1,5.54108,1,19.985,1,23.4984,1
2021-07-30T01:30:00Z,1534.37,1,37.9985,1,5.54422,1,19.975,1,23.5207,1
2021-07-30T02:00:00Z,1534.84,1,37.995,1,5.56471,1,19.961,1,23.7104,1
2021-07-30T02:30:00Z,1534.38,1,37.9953,1,5.54413,1,19.951,1,23.5248,1
2021-07-30T03:00:00Z,1533.68,1,37.9972,1,5.5132,1,19.938,1,23.2443,1
2021-07-30T03:30:00Z,1533.81,1,37.9962,1,5.51895,1,19.93,1,23.2971,1
2021-07-30T04:00:00Z,1533.77,1,37.9966,1,5.51704,1,19.927,1,23.2794,1
2021-07-30T04:30:00Z,1533.71,1,37.9968,1,5.51473,1,19.926,1,23.2585,1
2021-07-30T05:00:00Z,1533.75,1,37.9972,1,5.51644,1,19.918,1,23.2736,1
2021-07-30T05:30:00Z,1533.88,1,37.9958,1,5.52221,1,19.913,1,23.3268,1
2021-07-30T06:00:00Z,1533.66,1,37.9972,1,5.51254,1,19.906,1,23.2383,1
2021-07-30T06:30:00Z,1533.22,1,38.0009,1,5.49342,1,19.909,1,23.0619,1
2021-07-30T07:00:00Z,1533.15,1,38.0017,1,5.49028,1,19.912,1,23.0327,1
2021-07-30T07:30:00Z,1533.31,1,38.0004,1,5.49735,1,19.92,1,23.0979,1
2021-07-30T08:00:00Z,1533.45,1,38.0002,1,5.50332,1,19.918,1,23.1524,1
2021-07-30T08:30:00Z,1533.13,1,38.0029,1,5.48949,1,19.924,1,23.0242,1
2021-07-30T09:00:00Z,1533.15,1,38.0035,1,5.49028,1,19.928,1,23.0307,1
2021-07-30T09:30:00Z,1532.98,1,38.0067,1,5.4832,1,19.939,1,22.9631,1
2021-07-30T10:00:00Z,1532.6,1,38.016,1,5.46724,1,19.941,1,22.8086,1
2021-07-30T10:30:00Z,1532.32,1,38.0191,1,5.45519,1,19.942,1,22.6963,1
2021-07-30T11:00:00Z,1531.87,1,38.0214,1,5.43619,1,19.943,1,22.5222,1
2021-07-30T11:30:00Z,1531.4,1,38.0202,1,5.41564,1,19.946,1,22.3379,1
2021-07-30T12:00:00Z,1531.02,1,38.0333,1,5.40047,1,19.934,1,22.1858,1
2021-07-30T12:30:00Z,1530.95,1,38.0394,1,5.3977,1,19.924,1,22.1538,1
2021-07-30T13:00:00Z,1530.95,1,38.0394,1,5.39769,1,19.919,1,22.1538,1
2021-07-30T13:30:00Z,1530.97,1,38.0371,1,5.39841,1,19.918,1,22.1628,1
2021-07-30T14:00:00Z,1531.0,1,38.0348,1,5.39975,1,19.906,1,22.1775,1
2021-07-30T14:30:00Z,1531.03,1,38.033,1,5.40091,1,19.897,1,22.1902,1
2021-07-30T15:00:00Z,1531.03,1,38.0345,1,5.40064,1,19.888,1,22.1861,1
2021-07-30T15:30:00Z,1530.94,1,38.0344,1,5.39719,1,19.895,1,22.155,1
2021-07-30T16:00:00Z,1530.69,1,38.0328,1,5.38633,1,19.893,1,22.0584,1
2021-07-30T16:30:00Z,1530.53,1,38.0335,1,5.37944,1,19.888,1,21.9953,1
2021-07-30T17:00:00Z,1530.65,1,38.0323,1,5.38446,1,19.884,1,22.0422,1
2021-07-30T17:30:00Z,1530.72,1,38.0316,1,5.38733,1,19.884,1,22.0689,1
2021-07-30T18:00:00Z,1530.8,1,38.0308,1,5.39071,1,19.897,1,22.1004,1
2021-07-30T18:30:00Z,1530.78,1,38.0312,1,5.39005,1,19.886,1,22.0939,1
2021-07-30T19:00:00Z,1530.3,1,38.0359,1,5.37002,1,19.905,1,21.9073,1
2021-07-30T19:30:00Z,1529.96,1,38.038,1,5.35576,1,19.915,1,21.7757,1
2021-07-30T20:00:00Z,1529.89,1,38.0382,1,5.35279,1,19.927,1,21.7485,1
2021-07-30T20:30:00Z,1529.92,1,38.0381,1,5.35384,1,19.939,1,21.7582,1
2021-07-30T21:00:00Z,1529.95,1,38.0378,1,5.35519,1,19.948,1,21.7706,1
2021-07-30T21:30:00Z,1530.03,1,38.0372,1,5.35862,1,19.965,1,21.8025,1
2021-07-30T22:00:00Z,1530.15,1,38.0367,1,5.3635,1,19.978,1,21.8473,1
2021-07-30T22:30:00Z,1530.34,1,38.0355,1,5.37133,1,19.983,1,21.9195,1
2021-07-30T23:00:00Z,1530.59,1,38.0341,1,5.38204,1,19.997,1,22.0181,1
2021-07-30T23:30:00Z,1530.9,1,38.0319,1,5.39499,1,19.997,1,22.1378,1
2021-07-31T00:00:00Z,1531.25,1,38.0297,1,5.40992,1,19.99,1,22.2753,1
2021-07-31T00:00:00Z,1531.25,1,38.0297,1,5.40992,1,19.99,1,22.2753,1
2021-07-31T00:30:00Z,1531.59,1,38.027,1,5.42448,1,19.988,1,22.41,1
2021-07-31T01:00:00Z,1531.97,1,38.0237,1,5.44052,1,19.972,1,22.5586,1
2021-07-31T01:30:00Z,1532.53,1,38.0186,1,5.46426,1,19.968,1,22.7787,1
2021-07-31T02:00:00Z,1533.14,1,38.0129,1,5.49074,1,19.958,1,23.0239,1
2021-07-31T02:30:00Z,1533.55,1,38.0095,1,5.50835,1,19.947,1,23.1864,1
2021-07-31T03:00:00Z,1533.23,1,38.011,1,5.49438,1,19.934,1,23.0589,1
2021-07-31T03:30:00Z,1532.76,1,38.0122,1,5.47394,1,19.943,1,22.8734,1
2021-07-31T04:00:00Z,1532.61,1,38.012,1,5.4675,1,19.929,1,22.8156,1
2021-07-31T04:30:00Z,1533.42,1,38.006,1,5.50237,1,19.921,1,23.1371,1
2021-07-31T05:00:00Z,1532.8,1,38.0096,1,5.47557,1,19.919,1,22.891,1
2021-07-31T05:30:00Z,1533.12,1,38.0072,1,5.48933,1,19.918,1,23.0178,1
2021-07-31T06:00:00Z,1533.33,1,38.0061,1,5.49866,1,19.915,1,23.1031,1
2021-07-31T06:30:00Z,1533.75,1,38.0035,1,5.51668,1,19.911,1,23.2683,1
2021-07-31T07:00:00Z,1534.28,1,38.0021,1,5.54032,1,19.91,1,23.4825,1
2021-07-31T07:30:00Z,1535.37,1,38.0025,1,5.58937,1,19.909,1,23.9222,1
2021-07-31T08:00:00Z,1536.03,1,38.0046,1,5.61944,1,19.914,1,24.1893,1
2021-07-31T08:30:00Z,1536.59,1,38.0081,1,5.64584,1,19.913,1,24.4212,1
2021-07-31T09:00:00Z,1537.21,1,38.012,1,5.67481,1,19.918,1,24.676,1
2021-07-31T09:30:00Z,1537.7,1,38.0159,1,5.69798,1,19.926,1,24.8781,1
2021-07-31T10:00:00Z,1538.02,1,38.0188,1,5.71312,1,19.939,1,25.0096,1
2021-07-31T10:30:00Z,1538.24,1,38.0214,1,5.72345,1,19.949,1,25.0983,1
2021-07-31T11:00:00Z,1538.11,1,38.018,1,5.71715,1,19.951,1,25.0461,1
2021-07-31T11:30:00Z,1538.2,1,38.0196,1,5.72156,1,19.959,1,25.0836,1
2021-07-31T12:00:00Z,1536.69,1,38.0102,1,5.65053,1,19.952,1,24.4605,1
2021-07-31T12:30:00Z,1535.28,1,38.0022,1,5.58526,1,19.943,1,23.8857,1
2021-07-31T13:00:00Z,1534.68,1,38.0011,1,5.55832,1,19.953,1,23.6454,1
2021-07-31T13:30:00Z,1534.43,1,37.9971,1,5.54684,1,19.951,1,23.5468,1
2021-07-31T14:00:00Z,1534.33,1,37.9935,1,5.54207,1,19.94,1,23.5082,1
2021-07-31T14:30:00Z,1534.4,1,37.9935,1,5.54492,1,19.936,1,23.5338,1
2021-07-31T15:00:00Z,1534.56,1,37.9936,1,5.55238,1,19.952,1,23.6008,1
2021-07-31T15:30:00Z,1534.76,1,37.9953,1,5.56128,1,19.938,1,23.6786,1
2021-07-31T16:00:00Z,1534.91,1,37.9968,1,5.5683,1,19.928,1,23.74,1
2021-07-31T16:30:00Z,1534.97,1,37.9972,1,5.57096,1,19.928,1,23.7633,1
2021-07-31T17:00:00Z,1535.02,1,37.9977,1,5.57328,1,19.938,1,23.7836,1
2021-07-31T17:30:00Z,1535.23,1,38.0002,1,5.58312,1,19.94,1,23.8689,1
2021-07-31T18:00:00Z,1535.81,1,38.0046,1,5.60977,1,19.936,1,24.103,1
2021-07-31T18:30:00Z,1536.48,1,38.007,1,5.6403,1,19.941,1,24.3729,1
2021-07-31T19:00:00Z,1535.89,1,38.0045,1,5.61319,1,19.916,1,24.1334,1
2021-07-31T19:30:00Z,1535.92,1,38.0055,1,5.61451,1,19.949,1,24.144,1
2021-07-31T20:00:00Z,1535.93,1,38.0056,1,5.61524,1,19.929,1,24.1504,1
2021-07-31T20:30:00Z,1535.87,1,38.0051,1,5.61249,1,19.955,1,24.1265,1
2021-07-31T21:00:00Z,1535.93,1,38.0054,1,5.61503,1,19.973,1,24.149,1
2021-07-31T21:30:00Z,1536.07,1,38.0068,1,5.62184,1,19.98,1,24.2081,1
2021-07-31T22:00:00Z,1536.91,1,38.0122,1,5.66072,1,19.985,1,24.5491,1
2021-07-31T22:30:00Z,1536.82,1,38.0131,1,5.65672,1,19.996,1,24.5125,1
2021-07-31T23:00:00Z,1535.67,1,38.0034,1,5.60313,1,20.006,1,24.0446,1
2021-07-31T23:30:00Z,1535.51,1,38.0014,1,5.59571,1,20.006,1,23.9804,1
2021-08-01T00:00:00Z,1535.4,1,38.0007,1,5.59084,1,20.007,1,23.9375,1
2021-08-01T00:00:00Z,1535.4,1,38.0007,1,5.59084,1,20.007,1,23.9375,1
2021-08-01T00:30:00Z,1535.24,1,37.9993,1,5.58304,1,20.007,1,23.8689,1
2021-08-01T01:00:00Z,1535.38,1,37.9998,1,5.58938,1,20.009,1,23.9255,1
2021-08-01T01:30:00Z,1535.62,1,38.002,1,5.60087,1,19.994,1,24.0259,1
2021-08-01T02:00:00Z,1535.99,1,38.0055,1,5.61776,1,19.982,1,24.1732,1
2021-08-01T02:30:00Z,1535.93,1,38.0057,1,5.61523,1,19.983,1,24.1503,1
2021-08-01T03:00:00Z,1536.05,1,38.0073,1,5.62057,1,19.98,1,24.1961,1
2021-08-01T03:30:00Z,1536.12,1,38.0084,1,5.624,1,19.961,1,24.2257,1
2021-08-01T04:00:00Z,1536.1,1,38.0088,1,5.62332,1,19.951,1,24.2191,1
2021-08-01T04:30:00Z,1536.12,1,38.0092,1,5.62407,1,19.96,1,24.2253,1
2021-08-01T05:00:00Z,1536.2,1,38.0102,1,5.62782,1,19.959,1,24.2577,1
2021-08-01T05:30:00Z,1536.34,1,38.0118,1,5.63462,1,19.95,1,24.3166,1
2021-08-01T06:00:00Z,1536.34,1,38.0119,1,5.63463,1,19.948,1,24.3167,1
2021-08-01T06:30:00Z,1536.32,1,38.0115,1,5.63341,1,19.95,1,24.3062,1
2021-08-01T07:00:00Z,1536.49,1,38.0131,1,5.64127,1,19.926,1,24.3742,1
2021-08-01T07:30:00Z,1536.89,1,38.0185,1,5.66029,1,19.933,1,24.5383,1
2021-08-01T08:00:00Z,1536.62,1,38.0157,1,5.64754,1,19.939,1,24.4276,1
2021-08-01T08:30:00Z,1536.04,1,38.0101,1,5.62039,1,19.948,1,24.1913,1
2021-08-01T09:00:00Z,1535.62,1,38.0073,1,5.60115,1,19.962,1,24.0223,1
2021-08-01T09:30:00Z,1535.47,1,38.0076,1,5.59441,1,19.957,1,23.9616,1
2021-08-01T10:00:00Z,1535.41,1,38.0086,1,5.59157,1,19.967,1,23.9349,1
2021-08-01T10:30:00Z,1535.46,1,38.0088,1,5.59386,1,19.972,1,23.9553,1
2021-08-01T11:00:00Z,1535.58,1,38.0084,1,5.59923,1,19.972,1,24.0038,1
2021-08-01T11:30:00Z,1535.72,1,38.0078,1,5.60553,1,19.982,1,24.0609,1
2021-08-01T12:00:00Z,1535.85,1,38.0075,1,5.6117,1,19.992,1,24.1166,1
2021-08-01T12:30:00Z,1535.97,1,38.0076,1,5.61727,1,20.003,1,24.1664,1
2021-08-01T13:00:00Z,1536.1,1,38.0082,1,5.62305,1,19.992,1,24.2173,1
2021-08-01T13:30:00Z,1535.9,1,38.0089,1,5.61417,1,19.993,1,24.137,1
2021-08-01T14:00:00Z,1535.78,1,38.0093,1,5.60878,1,19.991,1,24.0882,1
2021-08-01T14:30:00Z,1535.7,1,38.0094,1,5.60506,1,19.994,1,24.0548,1
2021-08-01T15:00:00Z,1535.64,1,38.0095,1,5.60219,1,19.988,1,24.029,1
2021-08-01T15:30:00Z,1535.47,1,38.0094,1,5.59437,1,19.996,1,23.9591,1
2021-08-01T16:00:00Z,1535.33,1,38.0093,1,5.58797,1,19.993,1,23.9018,1
2021-08-01T16:30:00Z,1535.34,1,38.0086,1,5.58848,1,19.995,1,23.9072,1
2021-08-01T17:00:00Z,1535.31,1,38.0075,1,5.58696,1,19.977,1,23.8949,1
2021-08-01T17:30:00Z,1535.26,1,38.0066,1,5.58457,1,19.997,1,23.8745,1
2021-08-01T18:00:00Z,1535.18,1,38.0065,1,5.5813,1,19.98,1,23.8453,1
2021-08-01T18:30:00Z,1535.23,1,38.0073,1,5.58361,1,19.976,1,23.8651,1
2021-08-01T19:00:00Z,1535.24,1,38.0075,1,5.5841,1,19.981,1,23.8692,1
2021-08-01T19:30:00Z,1534.85,1,38.0067,1,5.56642,1,19.982,1,23.7115,1
2021-08-01T20:00:00Z,1534.52,1,38.0074,1,5.55153,1,19.994,1,23.577,1
2021-08-01T20:30:00Z,1534.27,1,38.0046,1,5.54004,1,19.99,1,23.4771,1
2021-08-01T21:00:00Z,1534.07,1,38.0011,1,5.53082,1,19.977,1,23.3982,1
2021-08-01T21:30:00Z,1533.9,1,38.0031,1,5.52336,1,19.994,1,23.3288,1
2021-08-01T22:00:00Z,1533.74,1,38.0068,1,5.51683,1,20.002,1,23.2658,1
2021-08-01T22:30:00Z,1533.66,1,38.0097,1,5.51347,1,19.987,1,23.2322,1
2021-08-01T23:00:00Z,1533.62,1,38.0114,1,5.51159,1,20.0,1,23.2134,1
2021-08-01T23:30:00Z,1533.63,1,38.0116,1,5.51236,1,20.008,1,23.22,1
2021-08-02T00:00:00Z,1533.66,1,38.0117,1,5.51328,1,20.017,1,23.2282,1
2021-08-02T00:00:00Z,1533.66,1,38.0117,1,5.51328,1,20.017,1,23.2282,1
2021-08-02T00:30:00Z,1533.63,1,38.0128,1,5.51213,1,20.007,1,23.2166,1
2021-08-02T01:00:00Z,1533.56,1,38.0144,1,5.5093,1,20.002,1,23.1893,1
2021-08-02T01:30:00Z,1533.5,1,38.016,1,5.50679,1,20.002,1,23.1648,1
2021-08-02T02:00:00Z,1533.47,1,38.0168,1,5.50549,1,19.996,1,23.1522,1
2021-08-02T02:30:00Z,1533.41,1,38.018,1,5.50288,1,19.991,1,23.1273,1
2021-08-02T03:00:00Z,1533.1,1,38.0235,1,5.48994,1,19.994,1,23.0045,1
2021-08-02T03:30:00Z,1533.01,1,38.025,1,5.48586,1,19.997,1,22.966,1
2021-08-02T04:00:00Z,1532.94,1,38.0256,1,5.48291,1,19.978,1,22.9388,1
2021-08-02T04:30:00Z,1532.83,1,38.0261,1,5.47834,1,19.969,1,22.897,1
2021-08-02T05:00:00Z,1532.71,1,38.0279,1,5.47314,1,19.962,1,22.8481,1
2021-08-02T05:30:00Z,1532.69,1,38.028,1,5.47191,1,19.965,1,22.8368,1
2021-08-02T06:00:00Z,1532.83,1,38.0244,1,5.47805,1,19.957,1,22.8963,1
2021-08-02T06:30:00Z,1533.01,1,38.0222,1,5.48581,1,19.958,1,22.9688,1
2021-08-02T07:00:00Z,1533.2,1,38.02,1,5.49377,1,19.957,1,23.043,1
2021-08-02T07:30:00Z,1533.42,1,38.0166,1,5.50353,1,19.95,1,23.1348,1
2021-08-02T08:00:00Z,1533.66,1,38.0127,1,5.5136,1,19.945,1,23.23,1
2021-08-02T08:30:00Z,1533.82,1,38.0112,1,5.52038,1,19.94,1,23.2926,1
2021-08-02T09:00:00Z,1534.07,1,38.0094,1,5.53155,1,19.957,1,23.3952,1
2021-08-02T09:30:00Z,1534.42,1,38.0074,1,5.54687,1,19.96,1,23.5352,1
2021-08-02T10:00:00Z,1534.85,1,38.0065,1,5.56607,1,19.961,1,23.7086,1
2021-08-02T10:30:00Z,1535.22,1,38.0078,1,5.58298,1,19.964,1,23.8588,1
2021-08-02T11:00:00Z,1535.61,1,38.01,1,5.6009,1,19.984,1,24.0169,1
2021-08-02T11:30:00Z,1535.95,1,38.0117,1,5.61669,1,19.994,1,24.1564,1
2021-08-02T12:00:00Z,1536.27,1,38.0128,1,5.63115,1,19.991,1,24.2844,1
2021-08-02T12:30:00Z,1536.54,1,38.0142,1,5.64384,1,19.992,1,24.3962,1
2021-08-02T13:00:00Z,1536.79,1,38.016,1,5.65557,1,20.009,1,24.499,1
2021-08-02T13:30:00Z,1536.99,1,38.0177,1,5.66471,1,20.022,1,24.5786,1
2021-08-02T14:00:00Z,1537.16,1,38.0194,1,5.67292,1,20.012,1,24.65,1
2021-08-02T14:30:00Z,1537.3,1,38.0207,1,5.67945,1,20.01,1,24.7068,1
2021-08-02T15:00:00Z,1537.44,1,38.0226,1,5.68637,1,20.013,1,24.7663,1
2021-08-02T15:30:00Z,1537.55,1,38.0241,1,5.69125,1,20.022,1,24.8081,1
2021-08-02T16:00:00Z,1537.62,1,38.0254,1,5.69483,1,20.006,1,24.8385,1
2021-08-02T16:30:00Z,1537.68,1,38.0264,1,5.6979,1,19.998,1,24.8646,1
2021-08-02T17:00:00Z,1537.75,1,38.0276,1,5.70133,1,20.006,1,24.8938,1
2021-08-02T17:30:00Z,1537.83,1,38.0288,1,5.70516,1,20.014,1,24.9266,1
2021-08-02T18:00:00Z,1537.8,1,38.0281,1,5.70366,1,20.004,1,24.914,1
2021-08-02T18:30:00Z,1537.73,1,38.0271,1,5.70033,1,20.001,1,24.8855,1
2021-08-02T19:00:00Z,1537.55,1,38.0245,1,5.69131,1,20.008,1,24.808,1
