time,SVEL,SVEL_qc,PSAL,PSAL_qc,CNDC,CNDC_qc,PRES,PRES_qc,TEMP,TEMP_qc
2021-01-28T11:30:00Z,1503.83,1,38.024,1,4.40067,1,19.552,1,12.9437,1
2021-01-28T12:00:00Z,1503.86,1,37.984,1,4.40041,1,19.545,1,12.9506,1
2021-01-28T12:30:00Z,1503.73,1,37.8361,1,4.38722,1,19.522,1,12.9609,1
2021-01-28T13:00:00Z,1503.99,1,38.0261,1,4.40723,1,19.51,1,12.9729,1
2021-01-28T13:30:00Z,1503.98,1,38.0277,1,4.4077,1,19.505,1,12.9793,1
2021-01-28T14:00:00Z,1503.8,1,37.8485,1,4.38854,1,19.489,1,12.9833,1
2021-01-28T14:30:00Z,1503.95,1,37.9725,1,4.40204,1,19.486,1,12.9865,1
2021-01-28T15:00:00Z,1504.05,1,38.0452,1,4.41003,1,19.478,1,12.988,1
2021-01-28T15:30:00Z,1504.06,1,38.0446,1,4.41188,1,19.494,1,12.986,1
2021-01-28T16:00:00Z,1504.09,1,38.061,1,4.41416,1,19.5,1,12.983,1
2021-01-28T16:30:00Z,1504.09,1,38.0594,1,4.41388,1,19.502,1,12.982,1
2021-01-28T17:00:00Z,1504.08,1,38.0585,1,4.41376,1,19.506,1,12.984,1
2021-01-28T17:30:00Z,1504.1,1,38.0575,1,4.41411,1,19.516,1,12.9867,1
2021-01-28T18:00:00Z,1504.11,1,38.0576,1,4.4144,1,19.523,1,12.9898,1
2021-01-28T18:30:00Z,1504.12,1,38.0585,1,4.41467,1,19.535,1,12.9904,1
2021-01-28T19:00:00Z,1504.1,1,38.058,1,4.41403,1,19.53,1,12.9848,1
2021-01-28T19:30:00Z,1504.08,1,38.0573,1,4.41358,1,19.518,1,12.9811,1
2021-01-28T20:00:00Z,1504.09,1,38.057,1,4.41369,1,19.507,1,12.9825,1
2021-01-28T20:30:00Z,1504.09,1,38.0574,1,4.41392,1,19.5,1,12.9844,1
2021-01-28T21:00:00Z,1504.1,1,38.0578,1,4.41418,1,19.49,1,12.9864,1
2021-01-28T21:30:00Z,1504.11,1,38.0582,1,4.41438,1,19.473,1,12.988,1
2021-01-28T22:00:00Z,1504.12,1,38.0582,1,4.41473,1,19.466,1,12.9913,1
2021-01-28T22:30:00Z,1504.12,1,38.057,1,4.41455,1,19.445,1,12.9936,1
2021-01-28T23:00:00Z,1504.13,1,38.0573,1,4.41505,1,19.437,1,12.9963,1
2021-01-28T23:30:00Z,1504.14,1,38.0586,1,4.41552,1,19.431,1,12.9995,1
2021-01-29T00:00:00Z,1504.15,1,38.0551,1,4.41562,1,19.423,1,13.0037,1
2021-01-29T00:00:00Z,1504.15,1,38.0551,1,4.41562,1,19.423,1,13.0037,1
2021-01-29T00:30:00Z,1504.17,1,38.0564,1,4.41635,1,19.423,1,13.0093,1
2021-01-29T01:00:00Z,1504.2,1,38.0606,1,4.41752,1,19.427,1,13.0158,1
2021-01-29T01:30:00Z,1504.22,1,38.0581,1,4.41809,1,19.433,1,13.0242,1
2021-01-29T02:00:00Z,1504.25,1,38.0548,1,4.41851,1,19.431,1,13.0327,1
2021-01-29T02:30:00Z,1504.28,1,38.0592,1,4.42,1,19.445,1,13.0414,1
2021-01-29T03:00:00Z,1504.31,1,38.0587,1,4.42083,1,19.464,1,13.0511,1
2021-01-29T03:30:00Z,1504.34,1,38.0596,1,4.42185,1,19.48,1,13.0592,1
2021-01-29T04:00:00Z,1504.36,1,38.0542,1,4.4219,1,19.508,1,13.0672,1
2021-01-29T04:30:00Z,1504.41,1,38.0615,1,4.42409,1,19.529,1,13.0787,1
2021-01-29T05:00:00Z,1504.42,1,38.0554,1,4.42354,1,19.549,1,13.0882,1
2021-01-29T05:30:00Z,1504.47,1,38.0665,1,4.42637,1,19.572,1,13.096,1
2021-01-29T06:00:00Z,1504.49,1,38.0672,1,4.42667,1,19.58,1,13.1056,1
2021-01-29T06:30:00Z,1504.51,1,38.0698,1,4.42848,1,19.598,1,13.1137,1
2021-01-29T07:00:00Z,1504.38,1,37.9913,1,4.41462,1,19.617,1,13.1255,1
2021-01-29T07:30:00Z,1504.53,1,38.0435,1,4.42562,1,19.619,1,13.1309,1
2021-01-29T08:00:00Z,1504.42,1,38.0028,1,4.41885,1,19.616,1,13.1382,1
2021-01-29T08:30:00Z,1504.59,1,38.0489,1,4.42875,1,19.607,1,13.1432,1
2021-01-29T09:00:00Z,1504.67,1,38.0715,1,4.43317,1,19.597,1,13.1548,1
2021-01-29T09:30:00Z,1504.49,1,37.9478,1,4.41676,1,19.592,1,13.1634,1
2021-01-29T10:00:00Z,1504.28,1,37.7333,1,4.39604,1,19.587,1,13.1692,1
2021-01-29T10:30:00Z,1504.74,1,38.072,1,4.43548,1,19.569,1,13.1764,1
2021-01-29T11:00:00Z,1504.56,1,37.9785,1,4.41941,1,19.553,1,13.1848,1
2021-01-29T11:30:00Z,1504.65,1,38.0267,1,4.42581,1,19.535,1,13.1925,1
2021-01-29T12:00:00Z,1504.82,1,38.0724,1,4.43789,1,19.513,1,13.1998,1
2021-01-29T12:30:00Z,1504.78,1,38.0683,1,4.43678,1,19.504,1,13.2069,1
2021-01-29T13:00:00Z,1504.71,1,38.0239,1,4.43002,1,19.495,1,13.2125,1
2021-01-29T13:30:00Z,1504.88,1,38.0709,1,4.43996,1,19.486,1,13.2205,1
2021-01-29T14:00:00Z,1504.91,1,38.0701,1,4.44059,1,19.474,1,13.2273,1
2021-01-29T14:30:00Z,1504.95,1,38.0618,1,4.44094,1,19.464,1,13.2471,1
2021-01-29T15:00:00Z,1505.06,1,38.0661,1,4.4451,1,19.452,1,13.2745,1
2021-01-29T15:30:00Z,1505.15,1,38.0652,1,4.44794,1,19.459,1,13.3025,1
2021-01-29T16:00:00Z,1505.17,1,38.0683,1,4.44882,1,19.465,1,13.308,1
2021-01-29T16:30:00Z,1504.99,1,38.0024,1,4.43382,1,19.475,1,13.3254,1
2021-01-29T17:00:00Z,1504.92,1,37.8693,1,4.42248,1,19.476,1,13.3315,1
2021-01-29T17:30:00Z,1505.23,1,38.0637,1,4.44984,1,19.489,1,13.334,1
2021-01-29T18:00:00Z,1505.22,1,38.0677,1,4.45032,1,19.493,1,13.3263,1
2021-01-29T18:30:00Z,1505.19,1,38.0656,1,4.44931,1,19.503,1,13.3174,1
2021-01-29T19:00:00Z,1505.15,1,38.066,1,4.44796,1,19.512,1,13.304,1
2021-01-29T19:30:00Z,1505.12,1,38.0686,1,4.44719,1,19.505,1,13.292,1
2021-01-29T20:00:00Z,1505.08,1,38.0696,1,4.44602,1,19.499,1,13.2798,1
2021-01-29T20:30:00Z,1505.03,1,38.0644,1,4.4441,1,19.488,1,13.2671,1
2021-01-29T21:00:00Z,1504.98,1,38.0667,1,4.44263,1,19.475,1,13.2515,1
2021-01-29T21:30:00Z,1504.94,1,38.067,1,4.44131,1,19.453,1,13.2379,1
2021-01-29T22:00:00Z,1504.96,1,38.0652,1,4.44215,1,19.442,1,13.2472,1
2021-01-29T22:30:00Z,1504.96,1,38.0624,1,4.44171,1,19.435,1,13.2475,1
2021-01-29T23:00:00Z,1504.92,1,38.0629,1,4.44039,1,19.421,1,13.2339,1
2021-01-29T23:30:00Z,1504.86,1,38.0695,1,4.43902,1,19.402,1,13.2135,1
2021-01-30T00:00:00Z,1504.76,1,38.0667,1,4.43562,1,19.391,1,13.1831,1
2021-01-30T00:00:00Z,1504.76,1,38.0667,1,4.43562,1,19.391,1,13.1831,1
2021-01-30T00:30:00Z,1504.69,1,38.0598,1,4.43301,1,19.385,1,13.1681,1
2021-01-30T01:00:00Z,1504.66,1,38.0577,1,4.43205,1,19.382,1,13.1587,1
2021-01-30T01:30:00Z,1504.66,1,38.0493,1,4.43106,1,19.38,1,13.1615,1
2021-01-30T02:00:00Z,1504.7,1,38.0536,1,4.43302,1,19.373,1,13.172,1
2021-01-30T02:30:00Z,1504.74,1,38.0536,1,4.43407,1,19.386,1,13.1816,1
2021-01-30T03:00:00Z,1504.81,1,38.0509,1,4.43602,1,19.389,1,13.2069,1
2021-01-30T03:30:00Z,1504.83,1,38.0527,1,4.43701,1,19.398,1,13.2155,1
2021-01-30T04:00:00Z,1504.89,1,38.0588,1,4.43975,1,19.413,1,13.2312,1
2021-01-30T04:30:00Z,1504.92,1,38.0639,1,4.44073,1,19.438,1,13.2348,1
2021-01-30T05:00:00Z,1504.9,1,38.0647,1,4.43997,1,19.465,1,13.2267,1
2021-01-30T05:30:00Z,1504.85,1,38.0672,1,4.43889,1,19.486,1,13.2153,1
2021-01-30T06:00:00Z,1504.83,1,38.068,1,4.43795,1,19.499,1,13.2042,1
2021-01-30T06:30:00Z,1504.7,1,38.0468,1,4.4325,1,19.527,1,13.1911,1
2021-01-30T07:00:00Z,1504.38,1,37.7972,1,4.40346,1,19.546,1,13.1866,1
2021-01-30T07:30:00Z,1504.31,1,37.7338,1,4.39695,1,19.56,1,13.185,1
2021-01-30T08:00:00Z,1504.37,1,37.768,1,4.40366,1,19.578,1,13.1759,1
2021-01-30T08:30:00Z,1504.4,1,37.8581,1,4.40655,1,19.57,1,13.1736,1
2021-01-30T09:00:00Z,1504.38,1,37.7832,1,4.40478,1,19.552,1,13.1731,1
2021-01-30T09:30:00Z,1504.28,1,37.7438,1,4.39802,1,19.541,1,13.1611,1
2021-01-30T10:00:00Z,1504.38,1,37.8657,1,4.40975,1,19.537,1,13.1506,1
2021-01-30T10:30:00Z,1504.13,1,37.6776,1,4.38921,1,19.535,1,13.138,1
2021-01-30T11:00:00Z,1504.25,1,37.7721,1,4.40017,1,19.519,1,13.1363,1
2021-01-30T11:30:00Z,1504.16,1,37.7221,1,4.39426,1,19.488,1,13.1225,1
2021-01-30T12:00:00Z,1504.17,1,37.7304,1,4.39539,1,19.475,1,13.1213,1
2021-01-30T12:30:00Z,1504.29,1,37.8713,1,4.40667,1,19.454,1,13.1206,1
2021-01-30T13:00:00Z,1504.58,1,38.0498,1,4.42895,1,19.438,1,13.1373,1
2021-01-30T13:30:00Z,1504.67,1,38.048,1,4.43148,1,19.436,1,13.1623,1
2021-01-30T14:00:00Z,1504.75,1,38.0493,1,4.43416,1,19.436,1,13.1865,1
2021-01-30T14:30:00Z,1504.73,1,38.0491,1,4.43235,1,19.43,1,13.2007,1
2021-01-30T15:00:00Z,1504.79,1,38.0309,1,4.43391,1,19.402,1,13.221,1
2021-01-30T15:30:00Z,1504.57,1,37.95,1,4.41852,1,19.39,1,13.1995,1
2021-01-30T16:00:00Z,1504.45,1,37.9049,1,4.41363,1,19.399,1,13.1805,1
2021-01-30T16:30:00Z,1504.4,1,37.8261,1,4.40644,1,19.419,1,13.1812,1
2021-01-30T17:00:00Z,1504.47,1,37.9414,1,4.41122,1,19.433,1,13.1895,1
2021-01-30T17:30:00Z,1504.77,1,38.062,1,4.4357,1,19.438,1,13.1887,1
2021-01-30T18:00:00Z,1504.58,1,38.0281,1,4.42139,1,19.432,1,13.1923,1
2021-01-30T18:30:00Z,1504.75,1,38.0646,1,4.43535,1,19.444,1,13.1827,1
2021-01-30T19:00:00Z,1504.7,1,38.0571,1,4.43311,1,19.458,1,13.1828,1
2021-01-30T19:30:00Z,1504.76,1,38.0645,1,4.43546,1,19.464,1,13.1853,1
2021-01-30T20:00:00Z,1504.74,1,38.067,1,4.43518,1,19.465,1,13.1788,1
2021-01-30T20:30:00Z,1504.71,1,38.064,1,4.4338,1,19.473,1,13.1712,1
2021-01-30T21:00:00Z,1504.68,1,38.0674,1,4.43298,1,19.466,1,13.1596,1
2021-01-30T21:30:00Z,1504.65,1,38.0673,1,4.43204,1,19.445,1,13.1539,1
2021-01-30T22:00:00Z,1504.64,1,38.0657,1,4.43192,1,19.428,1,13.1487,1
2021-01-30T22:30:00Z,1504.68,1,38.0646,1,4.43303,1,19.425,1,13.1611,1
2021-01-30T23:00:00Z,1504.69,1,38.0594,1,4.43297,1,19.413,1,13.1686,1
2021-01-30T23:30:00Z,1504.71,1,38.0531,1,4.43227,1,19.4,1,13.1799,1
2021-01-31T00:00:00Z,1504.75,1,38.0681,1,4.43551,1,19.382,1,13.1808,1
2021-01-31T00:00:00Z,1504.75,1,38.0681,1,4.43551,1,19.382,1,13.1808,1
2021-01-31T00:30:00Z,1504.74,1,38.068,1,4.43514,1,19.367,1,13.1782,1
2021-01-31T01:00:00Z,1504.76,1,38.0662,1,4.43566,1,19.365,1,13.1847,1
2021-01-31T01:30:00Z,1504.79,1,38.0673,1,4.43666,1,19.355,1,13.1937,1
2021-01-31T02:00:00Z,1504.79,1,38.0688,1,4.43636,1,19.356,1,13.1954,1
2021-01-31T02:30:00Z,1504.79,1,38.0696,1,4.43699,1,19.354,1,13.1934,1
2021-01-31T03:00:00Z,1504.79,1,38.0685,1,4.43676,1,19.358,1,13.1932,1
2021-01-31T03:30:00Z,1504.79,1,38.0705,1,4.43702,1,19.36,1,13.1928,1
2021-01-31T04:00:00Z,1504.78,1,38.0715,1,4.43673,1,19.38,1,13.189,1
2021-01-31T04:30:00Z,1504.79,1,38.069,1,4.43694,1,19.391,1,13.1936,1
2021-01-31T05:00:00Z,1504.81,1,38.0712,1,4.43765,1,19.416,1,13.198,1
2021-01-31T05:30:00Z,1504.8,1,38.0719,1,4.43715,1,19.433,1,13.1936,1
2021-01-31T06:00:00Z,1504.81,1,38.0719,1,4.43763,1,19.464,1,13.1974,1
2021-01-31T06:30:00Z,1504.79,1,38.0729,1,4.43635,1,19.476,1,13.2,1
2021-01-31T07:00:00Z,1504.65,1,38.005,1,4.42278,1,19.498,1,13.2015,1
2021-01-31T07:30:00Z,1504.36,1,37.8071,1,4.40121,1,19.533,1,13.201,1
2021-01-31T08:00:00Z,1504.55,1,37.9434,1,4.41578,1,19.546,1,13.194,1
2021-01-31T08:30:00Z,1504.44,1,37.856,1,4.409,1,19.545,1,13.1943,1
2021-01-31T09:00:00Z,1504.83,1,38.0772,1,4.43869,1,19.554,1,13.2023,1
2021-01-31T09:30:00Z,1504.84,1,38.0811,1,4.43912,1,19.542,1,13.2023,1
2021-01-31T10:00:00Z,1504.67,1,38.021,1,4.42659,1,19.542,1,13.2062,1
2021-01-31T10:30:00Z,1504.48,1,37.8493,1,4.40909,1,19.523,1,13.197,1
2021-01-31T11:00:00Z,1504.71,1,38.0368,1,4.43107,1,19.526,1,13.1877,1
2021-01-31T11:30:00Z,1504.77,1,38.0805,1,4.43675,1,19.493,1,13.1801,1
2021-01-31T12:00:00Z,1504.67,1,38.0715,1,4.43237,1,19.47,1,13.1695,1
2021-01-31T12:30:00Z,1504.69,1,38.0875,1,4.43469,1,19.47,1,13.1535,1
2021-01-31T13:00:00Z,1504.65,1,38.0877,1,4.43387,1,19.442,1,13.1455,1
2021-01-31T13:30:00Z,1504.52,1,38.0478,1,4.42306,1,19.422,1,13.1453,1
2021-01-31T14:00:00Z,1504.65,1,38.0829,1,4.43321,1,19.408,1,13.1488,1
2021-01-31T14:30:00Z,1504.67,1,38.0838,1,4.43386,1,19.418,1,13.1493,1
2021-01-31T15:00:00Z,1504.67,1,38.0839,1,4.43393,1,19.396,1,13.1498,1
2021-01-31T15:30:00Z,1504.59,1,38.0849,1,4.43136,1,19.388,1,13.1245,1
2021-01-31T16:00:00Z,1504.49,1,38.0504,1,4.42573,1,19.403,1,13.1147,1
2021-01-31T16:30:00Z,1504.51,1,38.0681,1,4.42809,1,19.387,1,13.1132,1
2021-01-31T17:00:00Z,1504.56,1,38.0828,1,4.43055,1,19.409,1,13.1188,1
2021-01-31T17:30:00Z,1504.6,1,38.0813,1,4.43173,1,19.418,1,13.1314,1
2021-01-31T18:00:00Z,1504.65,1,38.0801,1,4.43327,1,19.379,1,13.1473,1
2021-01-31T18:30:00Z,1504.68,1,38.0833,1,4.43435,1,19.408,1,13.1551,1
2021-01-31T19:00:00Z,1504.65,1,38.0826,1,4.43336,1,19.457,1,13.1465,1
2021-01-31T19:30:00Z,1504.63,1,38.0797,1,4.43238,1,19.443,1,13.1392,1
2021-01-31T20:00:00Z,1504.61,1,38.0797,1,4.43184,1,19.443,1,13.1339,1
2021-01-31T20:30:00Z,1504.58,1,38.0774,1,4.43053,1,19.462,1,13.1237,1
2021-01-31T21:00:00Z,1504.49,1,38.0769,1,4.42739,1,19.449,1,13.1096,1
2021-01-31T21:30:00Z,1504.45,1,38.0566,1,4.42416,1,19.458,1,13.1006,1
2021-01-31T22:00:00Z,1504.48,1,38.0751,1,4.42725,1,19.453,1,13.0946,1
2021-01-31T22:30:00Z,1504.45,1,38.0742,1,4.42612,1,19.413,1,13.0956,1
2021-01-31T23:00:00Z,1504.46,1,38.076,1,4.4267,1,19.425,1,13.0885,1
2021-01-31T23:30:00Z,1504.41,1,38.0694,1,4.42454,1,19.408,1,13.0756,1
2021-02-01T00:00:00Z,1504.4,1,38.0737,1,4.42478,1,19.415,1,13.0724,1
2021-02-01T00:00:00Z,1504.4,1,38.0737,1,4.42478,1,19.415,1,13.0724,1
2021-02-01T00:30:00Z,1504.39,1,38.0663,1,4.42373,1,19.379,1,13.0711,1
2021-02-01T01:00:00Z,1504.39,1,38.0716,1,4.42421,1,19.365,1,13.0691,1
2021-02-01T01:30:00Z,1504.38,1,38.0715,1,4.42385,1,19.351,1,13.0657,1
2021-02-01T02:00:00Z,1504.37,1,38.0722,1,4.42372,1,19.356,1,13.0637,1
2021-02-01T02:30:00Z,1504.34,1,38.0724,1,4.42285,1,19.338,1,13.0551,1
2021-02-01T03:00:00Z,1504.32,1,38.073,1,4.4223,1,19.35,1,13.0498,1
2021-02-01T03:30:00Z,1504.31,1,38.0733,1,4.42206,1,19.364,1,13.0469,1
2021-02-01T04:00:00Z,1504.29,1,38.0739,1,4.42069,1,19.355,1,13.0407,1
2021-02-01T04:30:00Z,1504.27,1,38.075,1,4.42073,1,19.363,1,13.0322,1
2021-02-01T05:00:00Z,1504.19,1,38.0756,1,4.4184,1,19.378,1,13.0092,1
2021-02-01T05:30:00Z,1504.17,1,38.0732,1,4.41749,1,19.381,1,13.0031,1
2021-02-01T06:00:00Z,1504.11,1,38.065,1,4.41254,1,19.447,1,13.0055,1
2021-02-01T06:30:00Z,1504.11,1,38.0548,1,4.41209,1,19.439,1,13.0075,1
2021-02-01T07:00:00Z,1504.17,1,38.0643,1,4.41748,1,19.477,1,13.0121,1
2021-02-01T07:30:00Z,1504.17,1,38.0383,1,4.41488,1,19.502,1,13.0224,1
2021-02-01T08:00:00Z,1504.19,1,38.054,1,4.41677,1,19.528,1,13.0272,1
2021-02-01T08:30:00Z,1504.04,1,37.9807,1,4.40485,1,19.559,1,13.0318,1
2021-02-01T09:00:00Z,1503.97,1,37.9179,1,4.39661,1,19.554,1,13.0315,1
2021-02-01T09:30:00Z,1504.26,1,38.0562,1,4.41896,1,19.567,1,13.0407,1
2021-02-01T10:00:00Z,1504.36,1,38.0666,1,4.42286,1,19.565,1,13.0612,1
2021-02-01T10:30:00Z,1504.42,1,38.0713,1,4.42538,1,19.593,1,13.0816,1
2021-02-01T11:00:00Z,1504.48,1,38.0663,1,4.42642,1,19.548,1,13.1018,1
2021-02-01T11:30:00Z,1504.55,1,38.0762,1,4.42973,1,19.525,1,13.1221,1
2021-02-01T12:00:00Z,1504.62,1,38.0765,1,4.43197,1,19.508,1,13.1384,1
2021-02-01T12:30:00Z,1504.67,1,38.0751,1,4.43338,1,19.506,1,13.1541,1
2021-02-01T13:00:00Z,1504.67,1,38.0518,1,4.43167,1,19.485,1,13.172,1
2021-02-01T13:30:00Z,1504.75,1,38.0795,1,4.43626,1,19.506,1,13.1765,1
2021-02-01T14:00:00Z,1504.75,1,38.0807,1,4.4363,1,19.479,1,13.1756,1
2021-02-01T14:30:00Z,1504.76,1,38.0789,1,4.43639,1,19.495,1,13.1812,1
2021-02-01T15:00:00Z,1504.82,1,38.0779,1,4.43831,1,19.47,1,13.198,1
2021-02-01T15:30:00Z,1504.73,1,37.9874,1,4.42936,1,19.447,1,13.2129,1
2021-02-01T16:00:00Z,1504.82,1,38.0389,1,4.43623,1,19.456,1,13.2243,1
2021-02-01T16:30:00Z,1504.82,1,38.0295,1,4.43382,1,19.478,1,13.2327,1
2021-02-01T17:00:00Z,1504.83,1,38.0511,1,4.4366,1,19.467,1,13.221,1
2021-02-01T17:30:00Z,1504.85,1,38.0897,1,4.43967,1,19.47,1,13.2059,1
2021-02-01T18:00:00Z,1504.76,1,38.0905,1,4.43712,1,19.492,1,13.174,1
2021-02-01T18:30:00Z,1504.66,1,38.0829,1,4.43382,1,19.478,1,13.1498,1
2021-02-01T19:00:00Z,1504.65,1,38.0828,1,4.43334,1,19.507,1,13.1452,1
2021-02-01T19:30:00Z,1504.54,1,38.0877,1,4.43013,1,19.51,1,13.1101,1
2021-02-01T20:00:00Z,1504.52,1,38.0746,1,4.42847,1,19.512,1,13.109,1
2021-02-01T20:30:00Z,1504.59,1,38.0847,1,4.43139,1,19.544,1,13.1256,1
2021-02-01T21:00:00Z,1504.58,1,38.0864,1,4.43105,1,19.537,1,13.124,1
2021-02-01T21:30:00Z,1504.64,1,38.083,1,4.43265,1,19.541,1,13.1482,1
2021-02-01T22:00:00Z,1504.77,1,38.0884,1,4.43726,1,19.529,1,13.1851,1
2021-02-01T22:30:00Z,1504.8,1,38.0918,1,4.43887,1,19.494,1,13.1893,1
2021-02-01T23:00:00Z,1504.87,1,38.0915,1,4.44092,1,19.523,1,13.2092,1
2021-02-01T23:30:00Z,1504.93,1,38.094,1,4.44305,1,19.492,1,13.2272,1
2021-02-02T00:00:00Z,1504.92,1,38.0944,1,4.44244,1,19.488,1,13.2209,1
2021-02-02T00:00:00Z,1504.92,1,38.0944,1,4.44244,1,19.488,1,13.2209,1
2021-02-02T00:30:00Z,1504.89,1,38.0925,1,4.44157,1,19.48,1,13.2145,1
2021-02-02T01:00:00Z,1504.9,1,38.0926,1,4.44195,1,19.463,1,13.2181,1
2021-02-02T01:30:00Z,1504.89,1,38.0936,1,4.44207,1,19.461,1,13.2184,1
2021-02-02T02:00:00Z,1504.9,1,38.0936,1,4.44174,1,19.466,1,13.215,1
2021-02-02T02:30:00Z,1504.86,1,38.0894,1,4.43979,1,19.444,1,13.2105,1
2021-02-02T03:00:00Z,1504.87,1,38.0925,1,4.44083,1,19.452,1,13.2075,1
2021-02-02T03:30:00Z,1504.85,1,38.091,1,4.44024,1,19.435,1,13.2033,1
2021-02-02T04:00:00Z,1504.82,1,38.0886,1,4.43927,1,19.45,1,13.1964,1
2021-02-02T04:30:00Z,1504.81,1,38.0876,1,4.4386,1,19.438,1,13.1908,1
2021-02-02T05:00:00Z,1504.79,1,38.0868,1,4.43802,1,19.433,1,13.1862,1
2021-02-02T05:30:00Z,1504.78,1,38.0851,1,4.43739,1,19.449,1,13.1818,1
2021-02-02T06:00:00Z,1504.75,1,38.0862,1,4.43669,1,19.471,1,13.174,1
2021-02-02T06:30:00Z,1504.73,1,38.0868,1,4.43623,1,19.479,1,13.1693,1
2021-02-02T07:00:00Z,1504.43,1,37.9108,1,4.41294,1,19.506,1,13.1719,1
2021-02-02T07:30:00Z,1504.3,1,37.7474,1,4.39751,1,19.55,1,13.1808,1
2021-02-02T08:00:00Z,1504.33,1,37.7601,1,4.39945,1,19.572,1,13.1848,1
2021-02-02T08:30:00Z,1504.26,1,37.6352,1,4.39196,1,19.592,1,13.1865,1
2021-02-02T09:00:00Z,1504.24,1,37.6219,1,4.39,1,19.6,1,13.1856,1
2021-02-02T09:30:00Z,1504.43,1,37.8256,1,4.4078,1,19.634,1,13.1743,1
2021-02-02T10:00:00Z,1504.39,1,37.842,1,4.40701,1,19.643,1,13.1718,1
2021-02-02T10:30:00Z,1504.26,1,37.7328,1,4.39465,1,19.629,1,13.1734,1
2021-02-02T11:00:00Z,1504.17,1,37.6203,1,4.38767,1,19.622,1,13.1611,1
2021-02-02T11:30:00Z,1504.33,1,37.8099,1,4.40368,1,19.605,1,13.1545,1
2021-02-02T12:00:00Z,1504.25,1,37.6999,1,4.3959,1,19.596,1,13.156,1
2021-02-02T12:30:00Z,1504.26,1,37.6995,1,4.39598,1,19.565,1,13.1632,1
2021-02-02T13:00:00Z,1504.25,1,37.6731,1,4.39417,1,19.551,1,13.1691,1
2021-02-02T13:30:00Z,1504.38,1,37.8109,1,4.40337,1,19.548,1,13.1775,1
2021-02-02T14:00:00Z,1504.64,1,38.0357,1,4.42665,1,19.528,1,13.1844,1
2021-02-02T14:30:00Z,1504.34,1,37.7226,1,4.39896,1,19.517,1,13.1868,1
2021-02-02T15:00:00Z,1504.4,1,37.7498,1,4.40394,1,19.513,1,13.1877,1
2021-02-02T15:30:00Z,1504.53,1,37.8661,1,4.41441,1,19.507,1,13.1906,1
2021-02-02T16:00:00Z,1504.69,1,38.0309,1,4.42815,1,19.497,1,13.2041,1
2021-02-02T16:30:00Z,1504.75,1,38.0081,1,4.42796,1,19.485,1,13.2221,1
2021-02-02T17:00:00Z,1504.65,1,37.9313,1,4.42154,1,19.487,1,13.2209,1
2021-02-02T17:30:00Z,1504.93,1,38.0814,1,4.44219,1,19.488,1,13.2313,1
2021-02-02T18:00:00Z,1504.95,1,38.0801,1,4.44304,1,19.481,1,13.241,1
2021-02-02T18:30:00Z,1504.96,1,38.0709,1,4.4422,1,19.486,1,13.2457,1
2021-02-02T19:00:00Z,1505.01,1,38.0754,1,4.44449,1,19.497,1,13.2592,1
2021-02-02T19:30:00Z,1505.08,1,38.0753,1,4.44662,1,19.511,1,13.2799,1
2021-02-02T20:00:00Z,1505.13,1,38.0788,1,4.44829,1,19.517,1,13.2924,1
2021-02-02T20:30:00Z,1505.17,1,38.0816,1,4.44968,1,19.529,1,13.3029,1
2021-02-02T21:00:00Z,1505.19,1,38.0841,1,4.45041,1,19.538,1,13.3073,1
2021-02-02T21:30:00Z,1505.2,1,38.0865,1,4.45097,1,19.565,1,13.3133,1
2021-02-02T22:00:00Z,1505.19,1,38.0826,1,4.4504,1,19.565,1,13.3123,1
2021-02-02T22:30:00Z,1505.17,1,38.0928,1,4.45056,1,19.555,1,13.3001,1
2021-02-02T23:00:00Z,1505.12,1,38.0956,1,4.44906,1,19.546,1,13.283,1
2021-02-02T23:30:00Z,1505.09,1,38.0961,1,4.44805,1,19.546,1,13.2729,1
2021-02-03T00:00:00Z,1505.02,1,38.0998,1,4.44616,1,19.537,1,13.2513,1
2021-02-03T00:00:00Z,1505.02,1,38.0998,1,4.44616,1,19.537,1,13.2513,1
2021-02-03T00:30:00Z,1504.88,1,38.0947,1,4.44151,1,19.512,1,13.2183,1
2021-02-03T01:00:00Z,1504.83,1,38.1026,1,4.44045,1,19.498,1,13.1937,1
2021-02-03T01:30:00Z,1504.76,1,38.1032,1,4.43823,1,19.496,1,13.1718,1
2021-02-03T02:00:00Z,1504.71,1,38.1023,1,4.43653,1,19.501,1,13.1566,1
2021-02-03T02:30:00Z,1504.69,1,38.1005,1,4.43558,1,19.493,1,13.1491,1
2021-02-03T03:00:00Z,1504.66,1,38.0962,1,4.43445,1,19.482,1,13.1437,1
2021-02-03T03:30:00Z,1504.65,1,38.0962,1,4.43419,1,19.486,1,13.1401,1
2021-02-03T04:00:00Z,1504.64,1,38.0929,1,4.43356,1,19.475,1,13.1374,1
2021-02-03T04:30:00Z,1504.62,1,38.0888,1,4.43281,1,19.467,1,13.1343,1
2021-02-03T05:00:00Z,1504.61,1,38.0868,1,4.43218,1,19.468,1,13.1314,1
2021-02-03T05:30:00Z,1504.61,1,38.0866,1,4.43213,1,19.477,1,13.1308,1
2021-02-03T06:00:00Z,1504.61,1,38.0866,1,4.43215,1,19.482,1,13.1301,1
2021-02-03T06:30:00Z,1504.52,1,38.078,1,4.42791,1,19.487,1,13.1299,1
