time,depth,sensor_id,precise_latitude,precise_longitude,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC
2022-01-23 15:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9034,1,3.3807,1,19.9034,1
2022-01-23 15:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9051,1,3.3810,1,19.9051,1
2022-01-23 16:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9068,1,3.3814,1,19.9068,1
2022-01-23 16:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9084,1,3.3817,1,19.9084,1
2022-01-23 17:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9101,1,3.3820,1,19.9101,1
2022-01-23 17:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9118,1,3.3824,1,19.9118,1
2022-01-23 18:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9134,1,3.3827,1,19.9134,1
2022-01-23 18:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9151,1,3.3830,1,19.9151,1
2022-01-23 19:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9167,1,3.3833,1,19.9167,1
2022-01-23 19:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9184,1,3.3837,1,19.9184,1
2022-01-23 20:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9201,1,3.3840,1,19.9201,1
2022-01-23 20:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9217,1,3.3843,1,19.9217,1
2022-01-23 21:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9234,1,3.3847,1,19.9234,1
2022-01-23 21:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9250,1,3.3850,1,19.9250,1
2022-01-23 22:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9267,1,3.3853,1,19.9267,1
2022-01-23 22:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9284,1,3.3857,1,19.9284,1
2022-01-23 23:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9300,1,3.3860,1,19.9300,1
2022-01-23 23:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9317,1,3.3863,1,19.9317,1
2022-01-24 00:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9333,1,3.3867,1,19.9333,1
2022-01-24 00:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9350,1,3.3870,1,19.9350,1
2022-01-24 01:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9366,1,3.3873,1,19.9366,1
2022-01-24 01:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9383,1,3.3877,1,19.9383,1
2022-01-24 02:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9400,1,3.3880,1,19.9400,1
2022-01-24 02:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9416,1,3.3883,1,19.9416,1
2022-01-24 03:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9433,1,3.3887,1,19.9433,1
2022-01-24 03:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9449,1,3.3890,1,19.9449,1
2022-01-24 04:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9466,1,3.3893,1,19.9466,1
2022-01-24 04:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9482,1,3.3896,1,19.9482,1
2022-01-24 05:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9499,1,3.3900,1,19.9499,1
2022-01-24 05:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9516,1,3.3903,1,19.9516,1
2022-01-24 06:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9532,1,3.3906,1,19.9532,1
2022-01-24 06:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9549,1,3.3910,1,19.9549,1
2022-01-24 07:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9565,1,3.3913,1,19.9565,1
2022-01-24 07:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9582,1,3.3916,1,19.9582,1
2022-01-24 08:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9598,1,3.3920,1,19.9598,1
2022-01-24 08:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9615,1,3.3923,1,19.9615,1
2022-01-24 09:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9631,1,3.3926,1,19.9631,1
2022-01-24 09:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9648,1,3.3930,1,19.9648,1
2022-01-24 10:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9664,1,3.3933,1,19.9664,1
2022-01-24 10:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9681,1,3.3936,1,19.9681,1
2022-01-24 11:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9698,1,3.3940,1,19.9698,1
2022-01-24 11:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9714,1,3.3943,1,19.9714,1
2022-01-24 12:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9731,1,3.3946,1,19.9731,1
2022-01-24 12:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9747,1,3.3949,1,19.9747,1
2022-01-24 13:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9764,1,3.3953,1,19.9764,1
2022-01-24 13:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9780,1,3.3956,1,19.9780,1
2022-01-24 14:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9797,1,3.3959,1,19.9797,1
2022-01-24 14:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9813,1,3.3963,1,19.9813,1
2022-01-24 15:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9830,1,3.3966,1,19.9830,1
2022-01-24 15:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9846,1,3.3969,1,19.9846,1
2022-01-24 16:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9863,1,3.3973,1,19.9863,1
2022-01-24 16:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9879,1,3.3976,1,19.9879,1
2022-01-24 17:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9896,1,3.3979,1,19.9896,1
2022-01-24 17:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9912,1,3.3982,1,19.9912,1
2022-01-24 18:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9929,1,3.3986,1,19.9929,1
2022-01-24 18:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9945,1,3.3989,1,19.9945,1
2022-01-24 19:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9962,1,3.3992,1,19.9962,1
2022-01-24 19:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9978,1,3.3996,1,19.9978,1
2022-01-24 20:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,19.9995,1,3.3999,1,19.9995,1
2022-01-24 20:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0011,1,3.4002,1,20.0011,1
2022-01-24 21:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0028,1,3.4006,1,20.0028,1
2022-01-24 21:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0044,1,3.4009,1,20.0044,1
2022-01-24 22:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0061,1,3.4012,1,20.0061,1
2022-01-24 22:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0077,1,3.4015,1,20.0077,1
2022-01-24 23:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0093,1,3.4019,1,20.0093,1
2022-01-24 23:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0110,1,3.4022,1,20.0110,1
2022-01-25 00:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0126,1,3.4025,1,20.0126,1
2022-01-25 00:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0143,1,3.4029,1,20.0143,1
2022-01-25 01:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0159,1,3.4032,1,20.0159,1
2022-01-25 01:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0176,1,3.4035,1,20.0176,1
2022-01-25 02:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0192,1,3.4038,1,20.0192,1
2022-01-25 02:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0209,1,3.4042,1,20.0209,1
2022-01-25 03:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0225,1,3.4045,1,20.0225,1
2022-01-25 03:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0242,1,3.4048,1,20.0242,1
2022-01-25 04:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0258,1,3.4052,1,20.0258,1
2022-01-25 04:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0274,1,3.4055,1,20.0274,1
2022-01-25 05:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0291,1,3.4058,1,20.0291,1
2022-01-25 05:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0307,1,3.4061,1,20.0307,1
2022-01-25 06:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0324,1,3.4065,1,20.0324,1
2022-01-25 06:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0340,1,3.4068,1,20.0340,1
2022-01-25 07:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0357,1,3.4071,1,20.0357,1
2022-01-25 07:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0373,1,3.4075,1,20.0373,1
2022-01-25 08:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0389,1,3.4078,1,20.0389,1
2022-01-25 08:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0406,1,3.4081,1,20.0406,1
2022-01-25 09:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0422,1,3.4084,1,20.0422,1
2022-01-25 09:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0439,1,3.4088,1,20.0439,1
2022-01-25 10:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0455,1,3.4091,1,20.0455,1
2022-01-25 10:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0471,1,3.4094,1,20.0471,1
2022-01-25 11:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0488,1,3.4098,1,20.0488,1
2022-01-25 11:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0504,1,3.4101,1,20.0504,1
2022-01-25 12:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0521,1,3.4104,1,20.0521,1
2022-01-25 12:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0537,1,3.4107,1,20.0537,1
2022-01-25 13:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0553,1,3.4111,1,20.0553,1
2022-01-25 13:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0570,1,3.4114,1,20.0570,1
2022-01-25 14:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0586,1,3.4117,1,20.0586,1
2022-01-25 14:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0603,1,3.4121,1,20.0603,1
2022-01-25 15:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0619,1,3.4124,1,20.0619,1
2022-01-25 15:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0635,1,3.4127,1,20.0635,1
2022-01-25 16:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0652,1,3.4130,1,20.0652,1
2022-01-25 16:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0668,1,3.4134,1,20.0668,1
2022-01-25 17:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0684,1,3.4137,1,20.0684,1
2022-01-25 17:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0701,1,3.4140,1,20.0701,1
2022-01-25 18:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0717,1,3.4143,1,20.0717,1
2022-01-25 18:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0734,1,3.4147,1,20.0734,1
2022-01-25 19:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0750,1,3.4150,1,20.0750,1
2022-01-25 19:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0766,1,3.4153,1,20.0766,1
2022-01-25 20:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0783,1,3.4157,1,20.0783,1
2022-01-25 20:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0799,1,3.4160,1,20.0799,1
2022-01-25 21:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0815,1,3.4163,1,20.0815,1
2022-01-25 21:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0832,1,3.4166,1,20.0832,1
2022-01-25 22:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0848,1,3.4170,1,20.0848,1
2022-01-25 22:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0864,1,3.4173,1,20.0864,1
2022-01-25 23:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0881,1,3.4176,1,20.0881,1
2022-01-25 23:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0897,1,3.4179,1,20.0897,1
2022-01-26 00:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0913,1,3.4183,1,20.0913,1
2022-01-26 00:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0930,1,3.4186,1,20.0930,1
2022-01-26 01:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0946,1,3.4189,1,20.0946,1
2022-01-26 01:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0962,1,3.4192,1,20.0962,1
2022-01-26 02:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0979,1,3.4196,1,20.0979,1
2022-01-26 02:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.0995,1,3.4199,1,20.0995,1
2022-01-26 03:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1011,1,3.4202,1,20.1011,1
2022-01-26 03:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1028,1,3.4206,1,20.1028,1
2022-01-26 04:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1044,1,3.4209,1,20.1044,1
2022-01-26 04:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1060,1,3.4212,1,20.1060,1
2022-01-26 05:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1077,1,3.4215,1,20.1077,1
2022-01-26 05:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1093,1,3.4219,1,20.1093,1
2022-01-26 06:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1109,1,3.4222,1,20.1109,1
2022-01-26 06:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1125,1,3.4225,1,20.1125,1
2022-01-26 07:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1142,1,3.4228,1,20.1142,1
2022-01-26 07:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1158,1,3.4232,1,20.1158,1
2022-01-26 08:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1174,1,3.4235,1,20.1174,1
2022-01-26 08:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1191,1,3.4238,1,20.1191,1
2022-01-26 09:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1207,1,3.4241,1,20.1207,1
2022-01-26 09:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1223,1,3.4245,1,20.1223,1
2022-01-26 10:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1239,1,3.4248,1,20.1239,1
2022-01-26 10:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1256,1,3.4251,1,20.1256,1
2022-01-26 11:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1272,1,3.4254,1,20.1272,1
2022-01-26 11:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1288,1,3.4258,1,20.1288,1
2022-01-26 12:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1305,1,3.4261,1,20.1305,1
2022-01-26 12:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1321,1,3.4264,1,20.1321,1
2022-01-26 13:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1337,1,3.4267,1,20.1337,1
2022-01-26 13:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1353,1,3.4271,1,20.1353,1
2022-01-26 14:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1370,1,3.4274,1,20.1370,1
2022-01-26 14:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1386,1,3.4277,1,20.1386,1
2022-01-26 15:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1402,1,3.4280,1,20.1402,1
2022-01-26 15:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1418,1,3.4284,1,20.1418,1
2022-01-26 16:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1435,1,3.4287,1,20.1435,1
2022-01-26 16:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1451,1,3.4290,1,20.1451,1
2022-01-26 17:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1467,1,3.4293,1,20.1467,1
2022-01-26 17:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1483,1,3.4297,1,20.1483,1
2022-01-26 18:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1500,1,3.4300,1,20.1500,1
2022-01-26 18:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1516,1,3.4303,1,20.1516,1
2022-01-26 19:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1532,1,3.4306,1,20.1532,1
2022-01-26 19:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1548,1,3.4310,1,20.1548,1
2022-01-26 20:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1564,1,3.4313,1,20.1564,1
2022-01-26 20:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1581,1,3.4316,1,20.1581,1
2022-01-26 21:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1597,1,3.4319,1,20.1597,1
2022-01-26 21:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1613,1,3.4323,1,20.1613,1
2022-01-26 22:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1629,1,3.4326,1,20.1629,1
2022-01-26 22:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1646,1,3.4329,1,20.1646,1
2022-01-26 23:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1662,1,3.4332,1,20.1662,1
2022-01-26 23:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1678,1,3.4336,1,20.1678,1
2022-01-27 00:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1694,1,3.4339,1,20.1694,1
2022-01-27 00:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1710,1,3.4342,1,20.1710,1
2022-01-27 01:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1727,1,3.4345,1,20.1727,1
2022-01-27 01:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1743,1,3.4349,1,20.1743,1
2022-01-27 02:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1759,1,3.4352,1,20.1759,1
2022-01-27 02:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1775,1,3.4355,1,20.1775,1
2022-01-27 03:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1791,1,3.4358,1,20.1791,1
2022-01-27 03:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1808,1,3.4362,1,20.1808,1
2022-01-27 04:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1824,1,3.4365,1,20.1824,1
2022-01-27 04:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1840,1,3.4368,1,20.1840,1
2022-01-27 05:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1856,1,3.4371,1,20.1856,1
2022-01-27 05:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1872,1,3.4374,1,20.1872,1
2022-01-27 06:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1888,1,3.4378,1,20.1888,1
2022-01-27 06:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1905,1,3.4381,1,20.1905,1
2022-01-27 07:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1921,1,3.4384,1,20.1921,1
2022-01-27 07:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1937,1,3.4387,1,20.1937,1
2022-01-27 08:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1953,1,3.4391,1,20.1953,1
2022-01-27 08:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1969,1,3.4394,1,20.1969,1
2022-01-27 09:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.1985,1,3.4397,1,20.1985,1
2022-01-27 09:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2001,1,3.4400,1,20.2001,1
2022-01-27 10:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2018,1,3.4404,1,20.2018,1
2022-01-27 10:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2034,1,3.4407,1,20.2034,1
2022-01-27 11:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2050,1,3.4410,1,20.2050,1
2022-01-27 11:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2066,1,3.4413,1,20.2066,1
2022-01-27 12:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2082,1,3.4416,1,20.2082,1
2022-01-27 12:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2098,1,3.4420,1,20.2098,1
2022-01-27 13:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2114,1,3.4423,1,20.2114,1
2022-01-27 13:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2131,1,3.4426,1,20.2131,1
2022-01-27 14:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2147,1,3.4429,1,20.2147,1
2022-01-27 14:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2163,1,3.4433,1,20.2163,1
2022-01-27 15:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2179,1,3.4436,1,20.2179,1
2022-01-27 15:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2195,1,3.4439,1,20.2195,1
2022-01-27 16:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2211,1,3.4442,1,20.2211,1
2022-01-27 16:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2227,1,3.4445,1,20.2227,1
2022-01-27 17:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2243,1,3.4449,1,20.2243,1
2022-01-27 17:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2259,1,3.4452,1,20.2259,1
2022-01-27 18:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2276,1,3.4455,1,20.2276,1
2022-01-27 18:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2292,1,3.4458,1,20.2292,1
2022-01-27 19:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2308,1,3.4462,1,20.2308,1
2022-01-27 19:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2324,1,3.4465,1,20.2324,1
2022-01-27 20:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2340,1,3.4468,1,20.2340,1
2022-01-27 20:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2356,1,3.4471,1,20.2356,1
2022-01-27 21:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2372,1,3.4474,1,20.2372,1
2022-01-27 21:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2388,1,3.4478,1,20.2388,1
2022-01-27 22:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2404,1,3.4481,1,20.2404,1
2022-01-27 22:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2420,1,3.4484,1,20.2420,1
2022-01-27 23:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2436,1,3.4487,1,20.2436,1
2022-01-27 23:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2452,1,3.4490,1,20.2452,1
2022-01-28 00:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2469,1,3.4494,1,20.2469,1
2022-01-28 00:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2485,1,3.4497,1,20.2485,1
2022-01-28 01:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2501,1,3.4500,1,20.2501,1
2022-01-28 01:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2517,1,3.4503,1,20.2517,1
2022-01-28 02:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2533,1,3.4507,1,20.2533,1
2022-01-28 02:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2549,1,3.4510,1,20.2549,1
2022-01-28 03:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2565,1,3.4513,1,20.2565,1
2022-01-28 03:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2581,1,3.4516,1,20.2581,1
2022-01-28 04:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2597,1,3.4519,1,20.2597,1
2022-01-28 04:30:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2613,1,3.4523,1,20.2613,1
2022-01-28 05:00:00+00:00,300,SBE37SMP_SN0003,43.8419,9.1339,20.2629,1,3.4526,1,20.2629,1
