time,depth,sensor_id,precise_latitude,precise_longitude,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC,PSAL,PSAL_QC
2024-03-29 04:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9931,1,5.9986,1,30.9931,1,2.9239,1
2024-03-29 05:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9931,1,5.9986,1,30.9931,1,2.9659,1
2024-03-29 05:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9932,1,5.9986,1,30.9932,1,2.9914,1
2024-03-29 06:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9933,1,5.9987,1,30.9933,1,3.0000,1
2024-03-29 06:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9934,1,5.9987,1,30.9934,1,2.9914,1
2024-03-29 07:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9935,1,5.9987,1,30.9935,1,2.9659,1
2024-03-29 07:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9936,1,5.9987,1,30.9936,1,2.9239,1
2024-03-29 08:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9937,1,5.9987,1,30.9937,1,2.8660,1
2024-03-29 08:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9938,1,5.9988,1,30.9938,1,2.7934,1
2024-03-29 09:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9939,1,5.9988,1,30.9939,1,2.7071,1
2024-03-29 09:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9940,1,5.9988,1,30.9940,1,2.6088,1
2024-03-29 10:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9941,1,5.9988,1,30.9941,1,2.5000,1
2024-03-29 10:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9941,1,5.9988,1,30.9941,1,2.3827,1
2024-03-29 11:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9942,1,5.9988,1,30.9942,1,2.2588,1
2024-03-29 11:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9943,1,5.9989,1,30.9943,1,2.1305,1
2024-03-29 12:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9944,1,5.9989,1,30.9944,1,2.0000,1
2024-03-29 12:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9945,1,5.9989,1,30.9945,1,1.8695,1
2024-03-29 13:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9946,1,5.9989,1,30.9946,1,1.7412,1
2024-03-29 13:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9947,1,5.9989,1,30.9947,1,1.6173,1
2024-03-29 14:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9947,1,5.9989,1,30.9947,1,1.5000,1
2024-03-29 14:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9948,1,5.9990,1,30.9948,1,1.3912,1
2024-03-29 15:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9949,1,5.9990,1,30.9949,1,1.2929,1
2024-03-29 15:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9950,1,5.9990,1,30.9950,1,1.2066,1
2024-03-29 16:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9951,1,5.9990,1,30.9951,1,1.1340,1
2024-03-29 16:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9951,1,5.9990,1,30.9951,1,1.0761,1
2024-03-29 17:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9952,1,5.9990,1,30.9952,1,1.0341,1
2024-03-29 17:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9953,1,5.9991,1,30.9953,1,1.0086,1
2024-03-29 18:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9954,1,5.9991,1,30.9954,1,1.0000,1
2024-03-29 18:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9954,1,5.9991,1,30.9954,1,1.0086,1
2024-03-29 19:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9955,1,5.9991,1,30.9955,1,1.0341,1
2024-03-29 19:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9956,1,5.9991,1,30.9956,1,1.0761,1
2024-03-29 20:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9957,1,5.9991,1,30.9957,1,1.1340,1
2024-03-29 20:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9957,1,5.9991,1,30.9957,1,1.2066,1
2024-03-29 21:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9958,1,5.9992,1,30.9958,1,1.2929,1
2024-03-29 21:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9959,1,5.9992,1,30.9959,1,1.3912,1
2024-03-29 22:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9960,1,5.9992,1,30.9960,1,1.5000,1
2024-03-29 22:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9960,1,5.9992,1,30.9960,1,1.6173,1
2024-03-29 23:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9961,1,5.9992,1,30.9961,1,1.7412,1
2024-03-29 23:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9962,1,5.9992,1,30.9962,1,1.8695,1
2024-03-30 00:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9963,1,5.9993,1,30.9963,1,2.0000,1
2024-03-30 00:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9963,1,5.9993,1,30.9963,1,2.1305,1
2024-03-30 01:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9964,1,5.9993,1,30.9964,1,2.2588,1
2024-03-30 01:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9965,1,5.9993,1,30.9965,1,2.3827,1
2024-03-30 02:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9965,1,5.9993,1,30.9965,1,2.5000,1
2024-03-30 02:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9966,1,5.9993,1,30.9966,1,2.6088,1
2024-03-30 03:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9967,1,5.9993,1,30.9967,1,2.7071,1
2024-03-30 03:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9967,1,5.9993,1,30.9967,1,2.7934,1
2024-03-30 04:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9968,1,5.9994,1,30.9968,1,2.8660,1
2024-03-30 04:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9968,1,5.9994,1,30.9968,1,2.9239,1
2024-03-30 05:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9969,1,5.9994,1,30.9969,1,2.9659,1
2024-03-30 05:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9970,1,5.9994,1,30.9970,1,2.9914,1
2024-03-30 06:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9970,1,5.9994,1,30.9970,1,3.0000,1
2024-03-30 06:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9971,1,5.9994,1,30.9971,1,2.9914,1
2024-03-30 07:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9972,1,5.9994,1,30.9972,1,2.9659,1
2024-03-30 07:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9972,1,5.9994,1,30.9972,1,2.9239,1
2024-03-30 08:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9973,1,5.9995,1,30.9973,1,2.8660,1
2024-03-30 08:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9973,1,5.9995,1,30.9973,1,2.7934,1
2024-03-30 09:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9974,1,5.9995,1,30.9974,1,2.7071,1
2024-03-30 09:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9975,1,5.9995,1,30.9975,1,2.6088,1
2024-03-30 10:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9975,1,5.9995,1,30.9975,1,2.5000,1
2024-03-30 10:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9976,1,5.9995,1,30.9976,1,2.3827,1
2024-03-30 11:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9976,1,5.9995,1,30.9976,1,2.2588,1
2024-03-30 11:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9977,1,5.9995,1,30.9977,1,2.1305,1
2024-03-30 12:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9977,1,5.9995,1,30.9977,1,2.0000,1
2024-03-30 12:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9978,1,5.9996,1,30.9978,1,1.8695,1
2024-03-30 13:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9978,1,5.9996,1,30.9978,1,1.7412,1
2024-03-30 13:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9979,1,5.9996,1,30.9979,1,1.6173,1
2024-03-30 14:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9979,1,5.9996,1,30.9979,1,1.5000,1
2024-03-30 14:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9980,1,5.9996,1,30.9980,1,1.3912,1
2024-03-30 15:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9980,1,5.9996,1,30.9980,1,1.2929,1
2024-03-30 15:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9981,1,5.9996,1,30.9981,1,1.2066,1
2024-03-30 16:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9981,1,5.9996,1,30.9981,1,1.1340,1
2024-03-30 16:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9982,1,5.9996,1,30.9982,1,1.0761,1
2024-03-30 17:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9982,1,5.9996,1,30.9982,1,1.0341,1
2024-03-30 17:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9983,1,5.9997,1,30.9983,1,1.0086,1
2024-03-30 18:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9983,1,5.9997,1,30.9983,1,1.0000,1
2024-03-30 18:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9984,1,5.9997,1,30.9984,1,1.0086,1
2024-03-30 19:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9984,1,5.9997,1,30.9984,1,1.0341,1
2024-03-30 19:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9985,1,5.9997,1,30.9985,1,1.0761,1
2024-03-30 20:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9985,1,5.9997,1,30.9985,1,1.1340,1
2024-03-30 20:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9986,1,5.9997,1,30.9986,1,1.2066,1
2024-03-30 21:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9986,1,5.9997,1,30.9986,1,1.2929,1
2024-03-30 21:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9986,1,5.9997,1,30.9986,1,1.3912,1
2024-03-30 22:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9987,1,5.9997,1,30.9987,1,1.5000,1
2024-03-30 22:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9987,1,5.9997,1,30.9987,1,1.6173,1
2024-03-30 23:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9988,1,5.9998,1,30.9988,1,1.7412,1
2024-03-30 23:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9988,1,5.9998,1,30.9988,1,1.8695,1
2024-03-31 00:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9988,1,5.9998,1,30.9988,1,2.0000,1
2024-03-31 00:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9989,1,5.9998,1,30.9989,1,2.1305,1
2024-03-31 01:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9989,1,5.9998,1,30.9989,1,2.2588,1
2024-03-31 01:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9990,1,5.9998,1,30.9990,1,2.3827,1
2024-03-31 02:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9990,1,5.9998,1,30.9990,1,2.5000,1
2024-03-31 02:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9990,1,5.9998,1,30.9990,1,2.6088,1
2024-03-31 03:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9991,1,5.9998,1,30.9991,1,2.7071,1
2024-03-31 03:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9991,1,5.9998,1,30.9991,1,2.7934,1
2024-03-31 04:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9991,1,5.9998,1,30.9991,1,2.8660,1
2024-03-31 04:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9992,1,5.9998,1,30.9992,1,2.9239,1
2024-03-31 05:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9992,1,5.9998,1,30.9992,1,2.9659,1
2024-03-31 05:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9992,1,5.9998,1,30.9992,1,2.9914,1
2024-03-31 06:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9993,1,5.9999,1,30.9993,1,3.0000,1
2024-03-31 06:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9993,1,5.9999,1,30.9993,1,2.9914,1
2024-03-31 07:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9993,1,5.9999,1,30.9993,1,2.9659,1
2024-03-31 07:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9993,1,5.9999,1,30.9993,1,2.9239,1
2024-03-31 08:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9994,1,5.9999,1,30.9994,1,2.8660,1
2024-03-31 08:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9994,1,5.9999,1,30.9994,1,2.7934,1
2024-03-31 09:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9994,1,5.9999,1,30.9994,1,2.7071,1
2024-03-31 09:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9995,1,5.9999,1,30.9995,1,2.6088,1
2024-03-31 10:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9995,1,5.9999,1,30.9995,1,2.5000,1
2024-03-31 10:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9995,1,5.9999,1,30.9995,1,2.3827,1
2024-03-31 11:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9995,1,5.9999,1,30.9995,1,2.2588,1
2024-03-31 11:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9996,1,5.9999,1,30.9996,1,2.1305,1
2024-03-31 12:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9996,1,5.9999,1,30.9996,1,2.0000,1
2024-03-31 12:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9996,1,5.9999,1,30.9996,1,1.8695,1
2024-03-31 13:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9996,1,5.9999,1,30.9996,1,1.7412,1
2024-03-31 13:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9996,1,5.9999,1,30.9996,1,1.6173,1
2024-03-31 14:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9997,1,5.9999,1,30.9997,1,1.5000,1
2024-03-31 14:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9997,1,5.9999,1,30.9997,1,1.3912,1
2024-03-31 15:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9997,1,5.9999,1,30.9997,1,1.2929,1
2024-03-31 15:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9997,1,5.9999,1,30.9997,1,1.2066,1
2024-03-31 16:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9997,1,5.9999,1,30.9997,1,1.1340,1
2024-03-31 16:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0761,1
2024-03-31 17:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0341,1
2024-03-31 17:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0086,1
2024-03-31 18:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0000,1
2024-03-31 18:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0086,1
2024-03-31 19:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0341,1
2024-03-31 19:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.0761,1
2024-03-31 20:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.1340,1
2024-03-31 20:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.2066,1
2024-03-31 21:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.2929,1
2024-03-31 21:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.3912,1
2024-03-31 22:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.5000,1
2024-03-31 22:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.6173,1
2024-03-31 23:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.7412,1
2024-03-31 23:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.8695,1
2024-04-01 00:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.0000,1
2024-04-01 00:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.1305,1
2024-04-01 01:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.2588,1
2024-04-01 01:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.3827,1
2024-04-01 02:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.5000,1
2024-04-01 02:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.6088,1
2024-04-01 03:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.7071,1
2024-04-01 03:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.7934,1
2024-04-01 04:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.8660,1
2024-04-01 04:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.9239,1
2024-04-01 05:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.9659,1
2024-04-01 05:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.9914,1
2024-04-01 06:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,3.0000,1
2024-04-01 06:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.9914,1
2024-04-01 07:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.9659,1
2024-04-01 07:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.9239,1
2024-04-01 08:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.8660,1
2024-04-01 08:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.7934,1
2024-04-01 09:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.7071,1
2024-04-01 09:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.6088,1
2024-04-01 10:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.5000,1
2024-04-01 10:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.3827,1
2024-04-01 11:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.2588,1
2024-04-01 11:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.1305,1
2024-04-01 12:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,31.0000,1,6.0000,1,31.0000,1,2.0000,1
2024-04-01 12:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.8695,1
2024-04-01 13:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.7412,1
2024-04-01 13:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.6173,1
2024-04-01 14:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.5000,1
2024-04-01 14:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.3912,1
2024-04-01 15:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.2929,1
2024-04-01 15:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.2066,1
2024-04-01 16:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.1340,1
2024-04-01 16:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9999,1,6.0000,1,30.9999,1,1.0761,1
2024-04-01 17:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0341,1
2024-04-01 17:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0086,1
2024-04-01 18:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0000,1
2024-04-01 18:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0086,1
2024-04-01 19:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0341,1
2024-04-01 19:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9998,1,6.0000,1,30.9998,1,1.0761,1
2024-04-01 20:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9997,1,5.9999,1,30.9997,1,1.1340,1
2024-04-01 20:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9997,1,5.9999,1,30.9997,1,1.2066,1
2024-04-01 21:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9997,1,5.9999,1,30.9997,1,1.2929,1
2024-04-01 21:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9997,1,5.9999,1,30.9997,1,1.3912,1
2024-04-01 22:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9997,1,5.9999,1,30.9997,1,1.5000,1
2024-04-01 22:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9996,1,5.9999,1,30.9996,1,1.6173,1
2024-04-01 23:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9996,1,5.9999,1,30.9996,1,1.7412,1
2024-04-01 23:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9996,1,5.9999,1,30.9996,1,1.8695,1
2024-04-02 00:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9996,1,5.9999,1,30.9996,1,2.0000,1
2024-04-02 00:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9996,1,5.9999,1,30.9996,1,2.1305,1
2024-04-02 01:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9995,1,5.9999,1,30.9995,1,2.2588,1
2024-04-02 01:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9995,1,5.9999,1,30.9995,1,2.3827,1
2024-04-02 02:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9995,1,5.9999,1,30.9995,1,2.5000,1
2024-04-02 02:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9995,1,5.9999,1,30.9995,1,2.6088,1
2024-04-02 03:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9994,1,5.9999,1,30.9994,1,2.7071,1
2024-04-02 03:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9994,1,5.9999,1,30.9994,1,2.7934,1
2024-04-02 04:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9994,1,5.9999,1,30.9994,1,2.8660,1
2024-04-02 04:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9993,1,5.9999,1,30.9993,1,2.9239,1
2024-04-02 05:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9993,1,5.9999,1,30.9993,1,2.9659,1
2024-04-02 05:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9993,1,5.9999,1,30.9993,1,2.9914,1
2024-04-02 06:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9993,1,5.9999,1,30.9993,1,3.0000,1
2024-04-02 06:30:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9992,1,5.9998,1,30.9992,1,2.9914,1
2024-04-02 07:00:00+00:00,100,SBE37SMP_SN0002,43.8401,9.1317,30.9992,1,5.9998,1,30.9992,1,2.9659,1
