time,precise_latitude,precise_longitude,depth,sensor_id,AIRT,WSPD,WDIR,AIRT_QC,WSPD_QC,WDIR_QC
2024-03-06 12:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0351,10.9035,71.9657,1,1,1
2024-03-06 13:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0366,10.9037,72.2240,1,1,1
2024-03-06 13:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0382,10.9038,72.4827,1,1,1
2024-03-06 14:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0397,10.9040,72.7417,1,1,1
2024-03-06 14:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0412,10.9041,73.0011,1,1,1
2024-03-06 15:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0428,10.9043,73.2608,1,1,1
2024-03-06 15:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0443,10.9044,73.5209,1,1,1
2024-03-06 16:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0458,10.9046,73.7813,1,1,1
2024-03-06 16:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0474,10.9047,74.0420,1,1,1
2024-03-06 17:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0489,10.9049,74.3031,1,1,1
2024-03-06 17:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0504,10.9050,74.5646,1,1,1
2024-03-06 18:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0519,10.9052,74.8263,1,1,1
2024-03-06 18:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0535,10.9053,75.0884,1,1,1
2024-03-06 19:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0550,10.9055,75.3509,1,1,1
2024-03-06 19:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0565,10.9056,75.6137,1,1,1
2024-03-06 20:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0580,10.9058,75.8768,1,1,1
2024-03-06 20:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0595,10.9060,76.1402,1,1,1
2024-03-06 21:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0611,10.9061,76.4040,1,1,1
2024-03-06 21:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0626,10.9063,76.6681,1,1,1
2024-03-06 22:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0641,10.9064,76.9326,1,1,1
2024-03-06 22:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0656,10.9066,77.1974,1,1,1
2024-03-06 23:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0671,10.9067,77.4625,1,1,1
2024-03-06 23:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0686,10.9069,77.7279,1,1,1
2024-03-07 00:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0701,10.9070,77.9937,1,1,1
2024-03-07 00:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0716,10.9072,78.2598,1,1,1
2024-03-07 01:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0732,10.9073,78.5262,1,1,1
2024-03-07 01:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0747,10.9075,78.7930,1,1,1
2024-03-07 02:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0762,10.9076,79.0600,1,1,1
2024-03-07 02:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0777,10.9078,79.3274,1,1,1
2024-03-07 03:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0792,10.9079,79.5952,1,1,1
2024-03-07 03:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0807,10.9081,79.8632,1,1,1
2024-03-07 04:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0822,10.9082,80.1316,1,1,1
2024-03-07 04:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0837,10.9084,80.4003,1,1,1
2024-03-07 05:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0852,10.9085,80.6693,1,1,1
2024-03-07 05:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0867,10.9087,80.9386,1,1,1
2024-03-07 06:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0882,10.9088,81.2083,1,1,1
2024-03-07 06:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0897,10.9090,81.4782,1,1,1
2024-03-07 07:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0912,10.9091,81.7485,1,1,1
2024-03-07 07:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0927,10.9093,82.0191,1,1,1
2024-03-07 08:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0942,10.9094,82.2900,1,1,1
2024-03-07 08:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0956,10.9096,82.5613,1,1,1
2024-03-07 09:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0971,10.9097,82.8328,1,1,1
2024-03-07 09:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.0986,10.9099,83.1047,1,1,1
2024-03-07 10:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1001,10.9100,83.3768,1,1,1
2024-03-07 10:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1016,10.9102,83.6493,1,1,1
2024-03-07 11:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1031,10.9103,83.9221,1,1,1
2024-03-07 11:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1046,10.9105,84.1952,1,1,1
2024-03-07 12:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1060,10.9106,84.4686,1,1,1
2024-03-07 12:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1075,10.9108,84.7423,1,1,1
2024-03-07 13:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1090,10.9109,85.0163,1,1,1
2024-03-07 13:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1105,10.9110,85.2906,1,1,1
2024-03-07 14:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1120,10.9112,85.5653,1,1,1
2024-03-07 14:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1134,10.9113,85.8402,1,1,1
2024-03-07 15:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1149,10.9115,86.1154,1,1,1
2024-03-07 15:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1164,10.9116,86.3910,1,1,1
2024-03-07 16:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1179,10.9118,86.6668,1,1,1
2024-03-07 16:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1193,10.9119,86.9429,1,1,1
2024-03-07 17:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1208,10.9121,87.2194,1,1,1
2024-03-07 17:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1223,10.9122,87.4961,1,1,1
2024-03-07 18:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1237,10.9124,87.7731,1,1,1
2024-03-07 18:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1252,10.9125,88.0505,1,1,1
2024-03-07 19:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1267,10.9127,88.3281,1,1,1
2024-03-07 19:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1281,10.9128,88.6060,1,1,1
2024-03-07 20:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1296,10.9130,88.8842,1,1,1
2024-03-07 20:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1311,10.9131,89.1627,1,1,1
2024-03-07 21:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1325,10.9133,89.4415,1,1,1
2024-03-07 21:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1340,10.9134,89.7206,1,1,1
2024-03-07 22:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1355,10.9135,90.0000,1,1,1
2024-03-07 22:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1369,10.9137,90.2797,1,1,1
2024-03-07 23:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1384,10.9138,90.5596,1,1,1
2024-03-07 23:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1398,10.9140,90.8399,1,1,1
2024-03-08 00:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1413,10.9141,91.1204,1,1,1
2024-03-08 00:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1427,10.9143,91.4012,1,1,1
2024-03-08 01:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1442,10.9144,91.6823,1,1,1
2024-03-08 01:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1456,10.9146,91.9637,1,1,1
2024-03-08 02:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1471,10.9147,92.2454,1,1,1
2024-03-08 02:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1485,10.9149,92.5273,1,1,1
2024-03-08 03:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1500,10.9150,92.8096,1,1,1
2024-03-08 03:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1514,10.9151,93.0921,1,1,1
2024-03-08 04:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1529,10.9153,93.3749,1,1,1
2024-03-08 04:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1543,10.9154,93.6579,1,1,1
2024-03-08 05:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1558,10.9156,93.9413,1,1,1
2024-03-08 05:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1572,10.9157,94.2249,1,1,1
2024-03-08 06:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1586,10.9159,94.5088,1,1,1
2024-03-08 06:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1601,10.9160,94.7930,1,1,1
2024-03-08 07:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1615,10.9162,95.0774,1,1,1
2024-03-08 07:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1630,10.9163,95.3622,1,1,1
2024-03-08 08:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1644,10.9164,95.6471,1,1,1
2024-03-08 08:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1658,10.9166,95.9324,1,1,1
2024-03-08 09:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1673,10.9167,96.2180,1,1,1
2024-03-08 09:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1687,10.9169,96.5038,1,1,1
2024-03-08 10:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1701,10.9170,96.7898,1,1,1
2024-03-08 10:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1716,10.9172,97.0762,1,1,1
2024-03-08 11:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1730,10.9173,97.3628,1,1,1
2024-03-08 11:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1744,10.9174,97.6497,1,1,1
2024-03-08 12:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1758,10.9176,97.9368,1,1,1
2024-03-08 12:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1773,10.9177,98.2242,1,1,1
2024-03-08 13:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1787,10.9179,98.5119,1,1,1
2024-03-08 13:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1801,10.9180,98.7998,1,1,1
2024-03-08 14:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1815,10.9182,99.0880,1,1,1
2024-03-08 14:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1830,10.9183,99.3764,1,1,1
2024-03-08 15:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1844,10.9184,99.6651,1,1,1
2024-03-08 15:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1858,10.9186,99.9541,1,1,1
2024-03-08 16:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1872,10.9187,100.2433,1,1,1
2024-03-08 16:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1886,10.9189,100.5328,1,1,1
2024-03-08 17:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1900,10.9190,100.8225,1,1,1
2024-03-08 17:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1914,10.9191,101.1125,1,1,1
2024-03-08 18:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1929,10.9193,101.4028,1,1,1
2024-03-08 18:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1943,10.9194,101.6933,1,1,1
2024-03-08 19:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1957,10.9196,101.9840,1,1,1
2024-03-08 19:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1971,10.9197,102.2750,1,1,1
2024-03-08 20:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1985,10.9198,102.5663,1,1,1
2024-03-08 20:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.1999,10.9200,102.8578,1,1,1
2024-03-08 21:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2013,10.9201,103.1495,1,1,1
2024-03-08 21:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2027,10.9203,103.4415,1,1,1
2024-03-08 22:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2041,10.9204,103.7338,1,1,1
2024-03-08 22:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2055,10.9206,104.0262,1,1,1
2024-03-08 23:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2069,10.9207,104.3190,1,1,1
2024-03-08 23:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2083,10.9208,104.6119,1,1,1
2024-03-09 00:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2097,10.9210,104.9052,1,1,1
2024-03-09 00:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2111,10.9211,105.1986,1,1,1
2024-03-09 01:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2125,10.9213,105.4923,1,1,1
2024-03-09 01:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2139,10.9214,105.7862,1,1,1
2024-03-09 02:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2153,10.9215,106.0804,1,1,1
2024-03-09 02:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2167,10.9217,106.3748,1,1,1
2024-03-09 03:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2181,10.9218,106.6695,1,1,1
2024-03-09 03:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2195,10.9219,106.9644,1,1,1
2024-03-09 04:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2209,10.9221,107.2595,1,1,1
2024-03-09 04:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2222,10.9222,107.5548,1,1,1
2024-03-09 05:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2236,10.9224,107.8504,1,1,1
2024-03-09 05:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2250,10.9225,108.1462,1,1,1
2024-03-09 06:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2264,10.9226,108.4423,1,1,1
2024-03-09 06:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2278,10.9228,108.7386,1,1,1
2024-03-09 07:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2292,10.9229,109.0351,1,1,1
2024-03-09 07:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2305,10.9231,109.3318,1,1,1
2024-03-09 08:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2319,10.9232,109.6288,1,1,1
2024-03-09 08:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2333,10.9233,109.9260,1,1,1
2024-03-09 09:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2347,10.9235,110.2234,1,1,1
2024-03-09 09:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2360,10.9236,110.5210,1,1,1
2024-03-09 10:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2374,10.9237,110.8189,1,1,1
2024-03-09 10:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2388,10.9239,111.1170,1,1,1
2024-03-09 11:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2402,10.9240,111.4153,1,1,1
2024-03-09 11:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2415,10.9242,111.7138,1,1,1
2024-03-09 12:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2429,10.9243,112.0126,1,1,1
2024-03-09 12:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2443,10.9244,112.3115,1,1,1
2024-03-09 13:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2456,10.9246,112.6107,1,1,1
2024-03-09 13:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2470,10.9247,112.9101,1,1,1
2024-03-09 14:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2484,10.9248,113.2097,1,1,1
2024-03-09 14:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2497,10.9250,113.5096,1,1,1
2024-03-09 15:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2511,10.9251,113.8096,1,1,1
2024-03-09 15:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2525,10.9252,114.1099,1,1,1
2024-03-09 16:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2538,10.9254,114.4103,1,1,1
2024-03-09 16:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2552,10.9255,114.7110,1,1,1
2024-03-09 17:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2565,10.9257,115.0119,1,1,1
2024-03-09 17:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2579,10.9258,115.3130,1,1,1
2024-03-09 18:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2592,10.9259,115.6143,1,1,1
2024-03-09 18:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2606,10.9261,115.9158,1,1,1
2024-03-09 19:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2620,10.9262,116.2176,1,1,1
2024-03-09 19:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2633,10.9263,116.5195,1,1,1
2024-03-09 20:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2647,10.9265,116.8216,1,1,1
2024-03-09 20:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2660,10.9266,117.1239,1,1,1
2024-03-09 21:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2674,10.9267,117.4265,1,1,1
2024-03-09 21:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2687,10.9269,117.7292,1,1,1
2024-03-09 22:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2700,10.9270,118.0321,1,1,1
2024-03-09 22:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2714,10.9271,118.3353,1,1,1
2024-03-09 23:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2727,10.9273,118.6386,1,1,1
2024-03-09 23:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2741,10.9274,118.9422,1,1,1
2024-03-10 00:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2754,10.9275,119.2459,1,1,1
2024-03-10 00:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2768,10.9277,119.5498,1,1,1
2024-03-10 01:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2781,10.9278,119.8539,1,1,1
2024-03-10 01:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2794,10.9279,120.1582,1,1,1
2024-03-10 02:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2808,10.9281,120.4627,1,1,1
2024-03-10 02:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2821,10.9282,120.7674,1,1,1
2024-03-10 03:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2834,10.9283,121.0723,1,1,1
2024-03-10 03:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2848,10.9285,121.3774,1,1,1
2024-03-10 04:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2861,10.9286,121.6827,1,1,1
2024-03-10 04:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2874,10.9287,121.9881,1,1,1
2024-03-10 05:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2888,10.9289,122.2937,1,1,1
2024-03-10 05:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2901,10.9290,122.5996,1,1,1
2024-03-10 06:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2914,10.9291,122.9056,1,1,1
2024-03-10 06:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2927,10.9293,123.2118,1,1,1
2024-03-10 07:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2941,10.9294,123.5181,1,1,1
2024-03-10 07:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2954,10.9295,123.8247,1,1,1
2024-03-10 08:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2967,10.9297,124.1314,1,1,1
2024-03-10 08:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2980,10.9298,124.4383,1,1,1
2024-03-10 09:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.2993,10.9299,124.7454,1,1,1
2024-03-10 09:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3007,10.9301,125.0527,1,1,1
2024-03-10 10:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3020,10.9302,125.3602,1,1,1
2024-03-10 10:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3033,10.9303,125.6678,1,1,1
2024-03-10 11:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3046,10.9305,125.9756,1,1,1
2024-03-10 11:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3059,10.9306,126.2835,1,1,1
2024-03-10 12:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3072,10.9307,126.5917,1,1,1
2024-03-10 12:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3086,10.9309,126.9000,1,1,1
2024-03-10 13:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3099,10.9310,127.2085,1,1,1
2024-03-10 13:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3112,10.9311,127.5172,1,1,1
2024-03-10 14:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3125,10.9312,127.8260,1,1,1
2024-03-10 14:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3138,10.9314,128.1350,1,1,1
2024-03-10 15:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3151,10.9315,128.4441,1,1,1
2024-03-10 15:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3164,10.9316,128.7535,1,1,1
2024-03-10 16:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3177,10.9318,129.0630,1,1,1
2024-03-10 16:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3190,10.9319,129.3726,1,1,1
2024-03-10 17:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3203,10.9320,129.6824,1,1,1
2024-03-10 17:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3216,10.9322,129.9924,1,1,1
2024-03-10 18:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3229,10.9323,130.3025,1,1,1
2024-03-10 18:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3242,10.9324,130.6128,1,1,1
2024-03-10 19:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3255,10.9325,130.9233,1,1,1
2024-03-10 19:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3268,10.9327,131.2339,1,1,1
2024-03-10 20:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3281,10.9328,131.5447,1,1,1
2024-03-10 20:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3294,10.9329,131.8556,1,1,1
2024-03-10 21:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3307,10.9331,132.1667,1,1,1
2024-03-10 21:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3319,10.9332,132.4779,1,1,1
2024-03-10 22:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3332,10.9333,132.7893,1,1,1
2024-03-10 22:30:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3345,10.9335,133.1009,1,1,1
2024-03-10 23:00:00+00:00,43.8401,9.1317,-1,Airmar_200WX_SN0001,39.3358,10.9336,133.4126,1,1,1
