time,AIRT,WSPD,WDIR,AIRT_QC,WSPD_QC,WDIR_QC
2024-03-26 07:38:00+00:00,39.9437,10.9944,335.2249,1.0000,1.0000,1.0000
2024-03-26 08:25:00+00:00,39.9443,10.9944,335.4796,1.0000,1.0000,1.0000
2024-03-26 09:12:00+00:00,39.9449,10.9945,335.7331,1.0000,1.0000,1.0000
2024-03-26 09:59:00+00:00,39.9455,10.9945,335.9853,1.0000,1.0000,1.0000
2024-03-26 10:46:00+00:00,39.9460,10.9946,336.2364,1.0000,1.0000,1.0000
2024-03-26 11:33:00+00:00,39.9466,10.9947,336.4862,1.0000,1.0000,1.0000
2024-03-26 12:20:00+00:00,39.9472,10.9947,336.7347,1.0000,1.0000,1.0000
2024-03-26 13:07:00+00:00,39.9478,10.9948,336.9821,1.0000,1.0000,1.0000
2024-03-26 13:54:00+00:00,39.9483,10.9948,337.2282,1.0000,1.0000,1.0000
2024-03-26 14:41:00+00:00,39.9489,10.9949,337.4731,1.0000,1.0000,1.0000
2024-03-26 15:28:00+00:00,39.9495,10.9949,337.7167,1.0000,1.0000,1.0000
2024-03-26 16:15:00+00:00,39.9500,10.9950,337.9591,1.0000,1.0000,1.0000
2024-03-26 17:02:00+00:00,39.9506,10.9951,338.2003,1.0000,1.0000,1.0000
2024-03-26 17:49:00+00:00,39.9511,10.9951,338.4402,1.0000,1.0000,1.0000
2024-03-26 18:36:00+00:00,39.9517,10.9952,338.6789,1.0000,1.0000,1.0000
2024-03-26 19:23:00+00:00,39.9522,10.9952,338.9164,1.0000,1.0000,1.0000
2024-03-26 20:10:00+00:00,39.9528,10.9953,339.1526,1.0000,1.0000,1.0000
2024-03-26 20:57:00+00:00,39.9533,10.9953,339.3875,1.0000,1.0000,1.0000
2024-03-26 21:44:00+00:00,39.9539,10.9954,339.6212,1.0000,1.0000,1.0000
2024-03-26 22:31:00+00:00,39.9544,10.9954,339.8536,1.0000,1.0000,1.0000
2024-03-26 23:18:00+00:00,39.9549,10.9955,340.0848,1.0000,1.0000,1.0000
2024-03-27 00:05:00+00:00,39.9555,10.9955,340.3147,1.0000,1.0000,1.0000
2024-03-27 00:52:00+00:00,39.9560,10.9956,340.5434,1.0000,1.0000,1.0000
2024-03-27 01:39:00+00:00,39.9565,10.9957,340.7708,1.0000,1.0000,1.0000
2024-03-27 02:26:00+00:00,39.9570,10.9957,340.9970,1.0000,1.0000,1.0000
2024-03-27 03:13:00+00:00,39.9576,10.9958,341.2218,1.0000,1.0000,1.0000
2024-03-27 04:00:00+00:00,39.9581,10.9958,341.4455,1.0000,1.0000,1.0000
2024-03-27 04:47:00+00:00,39.9586,10.9959,341.6678,1.0000,1.0000,1.0000
2024-03-27 05:34:00+00:00,39.9591,10.9959,341.8889,1.0000,1.0000,1.0000
2024-03-27 06:21:00+00:00,39.9596,10.9960,342.1087,1.0000,1.0000,1.0000
2024-03-27 07:08:00+00:00,39.9601,10.9960,342.3272,1.0000,1.0000,1.0000
2024-03-27 07:55:00+00:00,39.9606,10.9961,342.5445,1.0000,1.0000,1.0000
2024-03-27 08:42:00+00:00,39.9611,10.9961,342.7605,1.0000,1.0000,1.0000
2024-03-27 09:29:00+00:00,39.9616,10.9962,342.9752,1.0000,1.0000,1.0000
2024-03-27 10:16:00+00:00,39.9621,10.9962,343.1886,1.0000,1.0000,1.0000
2024-03-27 11:03:00+00:00,39.9626,10.9963,343.4008,1.0000,1.0000,1.0000
2024-03-27 11:50:00+00:00,39.9630,10.9963,343.6117,1.0000,1.0000,1.0000
2024-03-27 12:37:00+00:00,39.9635,10.9964,343.8212,1.0000,1.0000,1.0000
2024-03-27 13:24:00+00:00,39.9640,10.9964,344.0295,1.0000,1.0000,1.0000
2024-03-27 14:11:00+00:00,39.9645,10.9964,344.2366,1.0000,1.0000,1.0000
2024-03-27 14:58:00+00:00,39.9649,10.9965,344.4423,1.0000,1.0000,1.0000
2024-03-27 15:45:00+00:00,39.9654,10.9965,344.6467,1.0000,1.0000,1.0000
2024-03-27 16:32:00+00:00,39.9659,10.9966,344.8499,1.0000,1.0000,1.0000
2024-03-27 17:19:00+00:00,39.9663,10.9966,345.0517,1.0000,1.0000,1.0000
2024-03-27 18:06:00+00:00,39.9668,10.9967,345.2523,1.0000,1.0000,1.0000
2024-03-27 18:53:00+00:00,39.9672,10.9967,345.4515,1.0000,1.0000,1.0000
2024-03-27 19:40:00+00:00,39.9677,10.9968,345.6495,1.0000,1.0000,1.0000
2024-03-27 20:27:00+00:00,39.9681,10.9968,345.8461,1.0000,1.0000,1.0000
2024-03-27 21:14:00+00:00,39.9686,10.9969,346.0415,1.0000,1.0000,1.0000
2024-03-27 22:01:00+00:00,39.9690,10.9969,346.2355,1.0000,1.0000,1.0000
2024-03-27 22:48:00+00:00,39.9695,10.9969,346.4283,1.0000,1.0000,1.0000
2024-03-27 23:35:00+00:00,39.9699,10.9970,346.6197,1.0000,1.0000,1.0000
2024-03-28 00:22:00+00:00,39.9703,10.9970,346.8099,1.0000,1.0000,1.0000
2024-03-28 01:09:00+00:00,39.9708,10.9971,346.9987,1.0000,1.0000,1.0000
2024-03-28 01:56:00+00:00,39.9712,10.9971,347.1862,1.0000,1.0000,1.0000
2024-03-28 02:43:00+00:00,39.9716,10.9972,347.3724,1.0000,1.0000,1.0000
2024-03-28 03:30:00+00:00,39.9720,10.9972,347.5573,1.0000,1.0000,1.0000
2024-03-28 04:17:00+00:00,39.9725,10.9972,347.7408,1.0000,1.0000,1.0000
2024-03-28 05:04:00+00:00,39.9729,10.9973,347.9231,1.0000,1.0000,1.0000
2024-03-28 05:51:00+00:00,39.9733,10.9973,348.1040,1.0000,1.0000,1.0000
2024-03-28 06:38:00+00:00,39.9737,10.9974,348.2837,1.0000,1.0000,1.0000
2024-03-28 07:25:00+00:00,39.9741,10.9974,348.4620,1.0000,1.0000,1.0000
2024-03-28 08:12:00+00:00,39.9745,10.9974,348.6389,1.0000,1.0000,1.0000
2024-03-28 08:59:00+00:00,39.9749,10.9975,348.8146,1.0000,1.0000,1.0000
2024-03-28 09:46:00+00:00,39.9753,10.9975,348.9889,1.0000,1.0000,1.0000
2024-03-28 10:33:00+00:00,39.9757,10.9976,349.1619,1.0000,1.0000,1.0000
2024-03-28 11:20:00+00:00,39.9761,10.9976,349.3336,1.0000,1.0000,1.0000
2024-03-28 12:07:00+00:00,39.9765,10.9976,349.5039,1.0000,1.0000,1.0000
2024-03-28 12:54:00+00:00,39.9768,10.9977,349.6729,1.0000,1.0000,1.0000
2024-03-28 13:41:00+00:00,39.9772,10.9977,349.8406,1.0000,1.0000,1.0000
2024-03-28 14:28:00+00:00,39.9776,10.9978,350.0070,1.0000,1.0000,1.0000
2024-03-28 15:15:00+00:00,39.9780,10.9978,350.1720,1.0000,1.0000,1.0000
2024-03-28 16:02:00+00:00,39.9783,10.9978,350.3357,1.0000,1.0000,1.0000
2024-03-28 16:49:00+00:00,39.9787,10.9979,350.4980,1.0000,1.0000,1.0000
2024-03-28 17:36:00+00:00,39.9791,10.9979,350.6590,1.0000,1.0000,1.0000
2024-03-28 18:23:00+00:00,39.9794,10.9979,350.8187,1.0000,1.0000,1.0000
2024-03-28 19:10:00+00:00,39.9798,10.9980,350.9770,1.0000,1.0000,1.0000
2024-03-28 19:57:00+00:00,39.9801,10.9980,351.1340,1.0000,1.0000,1.0000
2024-03-28 20:44:00+00:00,39.9805,10.9980,351.2896,1.0000,1.0000,1.0000
2024-03-28 21:31:00+00:00,39.9808,10.9981,351.4439,1.0000,1.0000,1.0000
2024-03-28 22:18:00+00:00,39.9812,10.9981,351.5969,1.0000,1.0000,1.0000
2024-03-28 23:05:00+00:00,39.9815,10.9982,351.7485,1.0000,1.0000,1.0000
2024-03-28 23:52:00+00:00,39.9819,10.9982,351.8987,1.0000,1.0000,1.0000
2024-03-29 00:39:00+00:00,39.9822,10.9982,352.0476,1.0000,1.0000,1.0000
2024-03-29 01:26:00+00:00,39.9825,10.9983,352.1952,1.0000,1.0000,1.0000
2024-03-29 02:13:00+00:00,39.9829,10.9983,352.3414,1.0000,1.0000,1.0000
2024-03-29 03:00:00+00:00,39.9832,10.9983,352.4862,1.0000,1.0000,1.0000
2024-03-29 03:47:00+00:00,39.9835,10.9984,352.6297,1.0000,1.0000,1.0000
2024-03-29 04:34:00+00:00,39.9838,10.9984,352.7719,1.0000,1.0000,1.0000
2024-03-29 05:21:00+00:00,39.9842,10.9984,352.9127,1.0000,1.0000,1.0000
2024-03-29 06:08:00+00:00,39.9845,10.9984,353.0521,1.0000,1.0000,1.0000
2024-03-29 06:55:00+00:00,39.9848,10.9985,353.1902,1.0000,1.0000,1.0000
2024-03-29 07:42:00+00:00,39.9851,10.9985,353.3269,1.0000,1.0000,1.0000
2024-03-29 08:29:00+00:00,39.9854,10.9985,353.4622,1.0000,1.0000,1.0000
2024-03-29 09:16:00+00:00,39.9857,10.9986,353.5962,1.0000,1.0000,1.0000
2024-03-29 10:03:00+00:00,39.9860,10.9986,353.7289,1.0000,1.0000,1.0000
2024-03-29 10:50:00+00:00,39.9863,10.9986,353.8601,1.0000,1.0000,1.0000
2024-03-29 11:37:00+00:00,39.9866,10.9987,353.9900,1.0000,1.0000,1.0000
2024-03-29 12:24:00+00:00,39.9869,10.9987,354.1186,1.0000,1.0000,1.0000
2024-03-29 13:11:00+00:00,39.9871,10.9987,354.2457,1.0000,1.0000,1.0000
2024-03-29 13:58:00+00:00,39.9874,10.9987,354.3715,1.0000,1.0000,1.0000
2024-03-29 14:45:00+00:00,39.9877,10.9988,354.4960,1.0000,1.0000,1.0000
2024-03-29 15:32:00+00:00,39.9880,10.9988,354.6190,1.0000,1.0000,1.0000
2024-03-29 16:19:00+00:00,39.9883,10.9988,354.7407,1.0000,1.0000,1.0000
2024-03-29 17:06:00+00:00,39.9885,10.9989,354.8610,1.0000,1.0000,1.0000
2024-03-29 17:53:00+00:00,39.9888,10.9989,354.9800,1.0000,1.0000,1.0000
2024-03-29 18:40:00+00:00,39.9891,10.9989,355.0976,1.0000,1.0000,1.0000
2024-03-29 19:27:00+00:00,39.9893,10.9989,355.2138,1.0000,1.0000,1.0000
2024-03-29 20:14:00+00:00,39.9896,10.9990,355.3286,1.0000,1.0000,1.0000
2024-03-29 21:01:00+00:00,39.9898,10.9990,355.4420,1.0000,1.0000,1.0000
2024-03-29 21:48:00+00:00,39.9901,10.9990,355.5541,1.0000,1.0000,1.0000
2024-03-29 22:35:00+00:00,39.9903,10.9990,355.6648,1.0000,1.0000,1.0000
2024-03-29 23:22:00+00:00,39.9906,10.9991,355.7741,1.0000,1.0000,1.0000
2024-03-30 00:09:00+00:00,39.9908,10.9991,355.8820,1.0000,1.0000,1.0000
2024-03-30 00:56:00+00:00,39.9911,10.9991,355.9886,1.0000,1.0000,1.0000
2024-03-30 01:43:00+00:00,39.9913,10.9991,356.0938,1.0000,1.0000,1.0000
2024-03-30 02:30:00+00:00,39.9915,10.9992,356.1976,1.0000,1.0000,1.0000
2024-03-30 03:17:00+00:00,39.9918,10.9992,356.3000,1.0000,1.0000,1.0000
2024-03-30 04:04:00+00:00,39.9920,10.9992,356.4010,1.0000,1.0000,1.0000
2024-03-30 04:51:00+00:00,39.9922,10.9992,356.5007,1.0000,1.0000,1.0000
2024-03-30 05:38:00+00:00,39.9924,10.9992,356.5989,1.0000,1.0000,1.0000
2024-03-30 06:25:00+00:00,39.9926,10.9993,356.6958,1.0000,1.0000,1.0000
2024-03-30 07:12:00+00:00,39.9928,10.9993,356.7913,1.0000,1.0000,1.0000
2024-03-30 07:59:00+00:00,39.9931,10.9993,356.8854,1.0000,1.0000,1.0000
2024-03-30 08:46:00+00:00,39.9933,10.9993,356.9781,1.0000,1.0000,1.0000
2024-03-30 09:33:00+00:00,39.9935,10.9993,357.0694,1.0000,1.0000,1.0000
2024-03-30 10:20:00+00:00,39.9937,10.9994,357.1593,1.0000,1.0000,1.0000
2024-03-30 11:07:00+00:00,39.9939,10.9994,357.2479,1.0000,1.0000,1.0000
2024-03-30 11:54:00+00:00,39.9941,10.9994,357.3350,1.0000,1.0000,1.0000
2024-03-30 12:41:00+00:00,39.9943,10.9994,357.4208,1.0000,1.0000,1.0000
2024-03-30 13:28:00+00:00,39.9944,10.9994,357.5051,1.0000,1.0000,1.0000
2024-03-30 14:15:00+00:00,39.9946,10.9995,357.5881,1.0000,1.0000,1.0000
2024-03-30 15:02:00+00:00,39.9948,10.9995,357.6697,1.0000,1.0000,1.0000
2024-03-30 15:49:00+00:00,39.9950,10.9995,357.7499,1.0000,1.0000,1.0000
2024-03-30 16:36:00+00:00,39.9952,10.9995,357.8286,1.0000,1.0000,1.0000
2024-03-30 17:23:00+00:00,39.9953,10.9995,357.9060,1.0000,1.0000,1.0000
2024-03-30 18:10:00+00:00,39.9955,10.9996,357.9820,1.0000,1.0000,1.0000
2024-03-30 18:57:00+00:00,39.9957,10.9996,358.0566,1.0000,1.0000,1.0000
2024-03-30 19:44:00+00:00,39.9958,10.9996,358.1298,1.0000,1.0000,1.0000
2024-03-30 20:31:00+00:00,39.9960,10.9996,358.2016,1.0000,1.0000,1.0000
2024-03-30 21:18:00+00:00,39.9962,10.9996,358.2720,1.0000,1.0000,1.0000
2024-03-30 22:05:00+00:00,39.9963,10.9996,358.3410,1.0000,1.0000,1.0000
2024-03-30 22:52:00+00:00,39.9965,10.9996,358.4086,1.0000,1.0000,1.0000
2024-03-30 23:39:00+00:00,39.9966,10.9997,358.4748,1.0000,1.0000,1.0000
2024-03-31 00:26:00+00:00,39.9968,10.9997,358.5397,1.0000,1.0000,1.0000
2024-03-31 01:13:00+00:00,39.9969,10.9997,358.6031,1.0000,1.0000,1.0000
2024-03-31 02:00:00+00:00,39.9970,10.9997,358.6651,1.0000,1.0000,1.0000
2024-03-31 02:47:00+00:00,39.9972,10.9997,358.7257,1.0000,1.0000,1.0000
2024-03-31 03:34:00+00:00,39.9973,10.9997,358.7849,1.0000,1.0000,1.0000
2024-03-31 04:21:00+00:00,39.9974,10.9997,358.8426,1.0000,1.0000,1.0000
2024-03-31 05:08:00+00:00,39.9976,10.9998,358.8990,1.0000,1.0000,1.0000
2024-03-31 05:55:00+00:00,39.9977,10.9998,358.9540,1.0000,1.0000,1.0000
2024-03-31 06:42:00+00:00,39.9978,10.9998,359.0076,1.0000,1.0000,1.0000
2024-03-31 07:29:00+00:00,39.9979,10.9998,359.0598,1.0000,1.0000,1.0000
2024-03-31 08:16:00+00:00,39.9980,10.9998,359.1106,1.0000,1.0000,1.0000
2024-03-31 09:03:00+00:00,39.9981,10.9998,359.1599,1.0000,1.0000,1.0000
2024-03-31 09:50:00+00:00,39.9982,10.9998,359.2079,1.0000,1.0000,1.0000
2024-03-31 10:37:00+00:00,39.9983,10.9998,359.2544,1.0000,1.0000,1.0000
2024-03-31 11:24:00+00:00,39.9984,10.9998,359.2996,1.0000,1.0000,1.0000
2024-03-31 12:11:00+00:00,39.9985,10.9999,359.3433,1.0000,1.0000,1.0000
2024-03-31 12:58:00+00:00,39.9986,10.9999,359.3856,1.0000,1.0000,1.0000
2024-03-31 13:45:00+00:00,39.9987,10.9999,359.4266,1.0000,1.0000,1.0000
2024-03-31 14:32:00+00:00,39.9988,10.9999,359.4661,1.0000,1.0000,1.0000
2024-03-31 15:19:00+00:00,39.9989,10.9999,359.5042,1.0000,1.0000,1.0000
2024-03-31 16:06:00+00:00,39.9990,10.9999,359.5409,1.0000,1.0000,1.0000
2024-03-31 16:53:00+00:00,39.9991,10.9999,359.5762,1.0000,1.0000,1.0000
2024-03-31 17:40:00+00:00,39.9991,10.9999,359.6101,1.0000,1.0000,1.0000
2024-03-31 18:27:00+00:00,39.9992,10.9999,359.6425,1.0000,1.0000,1.0000
2024-03-31 19:14:00+00:00,39.9993,10.9999,359.6736,1.0000,1.0000,1.0000
2024-03-31 20:01:00+00:00,39.9993,10.9999,359.7032,1.0000,1.0000,1.0000
2024-03-31 20:48:00+00:00,39.9994,10.9999,359.7315,1.0000,1.0000,1.0000
2024-03-31 21:35:00+00:00,39.9995,10.9999,359.7583,1.0000,1.0000,1.0000
2024-03-31 22:22:00+00:00,39.9995,11.0000,359.7837,1.0000,1.0000,1.0000
2024-03-31 23:09:00+00:00,39.9996,11.0000,359.8077,1.0000,1.0000,1.0000
2024-03-31 23:56:00+00:00,39.9996,11.0000,359.8303,1.0000,1.0000,1.0000
2024-04-01 00:43:00+00:00,39.9997,11.0000,359.8515,1.0000,1.0000,1.0000
2024-04-01 01:30:00+00:00,39.9997,11.0000,359.8713,1.0000,1.0000,1.0000
2024-04-01 02:17:00+00:00,39.9998,11.0000,359.8896,1.0000,1.0000,1.0000
2024-04-01 03:04:00+00:00,39.9998,11.0000,359.9066,1.0000,1.0000,1.0000
2024-04-01 03:51:00+00:00,39.9998,11.0000,359.9221,1.0000,1.0000,1.0000
2024-04-01 04:38:00+00:00,39.9999,11.0000,359.9363,1.0000,1.0000,1.0000
2024-04-01 05:25:00+00:00,39.9999,11.0000,359.9490,1.0000,1.0000,1.0000
2024-04-01 06:12:00+00:00,39.9999,11.0000,359.9603,1.0000,1.0000,1.0000
2024-04-01 06:59:00+00:00,39.9999,11.0000,359.9702,1.0000,1.0000,1.0000
2024-04-01 07:46:00+00:00,40.0000,11.0000,359.9786,1.0000,1.0000,1.0000
2024-04-01 08:33:00+00:00,40.0000,11.0000,359.9857,1.0000,1.0000,1.0000
2024-04-01 09:20:00+00:00,40.0000,11.0000,359.9913,1.0000,1.0000,1.0000
2024-04-01 10:07:00+00:00,40.0000,11.0000,359.9956,1.0000,1.0000,1.0000
2024-04-01 10:54:00+00:00,40.0000,11.0000,359.9984,1.0000,1.0000,1.0000
2024-04-01 11:41:00+00:00,40.0000,11.0000,359.9998,1.0000,1.0000,1.0000
2024-04-01 12:28:00+00:00,40.0000,11.0000,359.9998,1.0000,1.0000,1.0000
2024-04-01 13:15:00+00:00,40.0000,11.0000,359.9984,1.0000,1.0000,1.0000
2024-04-01 14:02:00+00:00,40.0000,11.0000,359.9956,1.0000,1.0000,1.0000
2024-04-01 14:49:00+00:00,40.0000,11.0000,359.9913,1.0000,1.0000,1.0000
2024-04-01 15:36:00+00:00,40.0000,11.0000,359.9857,1.0000,1.0000,1.0000
2024-04-01 16:23:00+00:00,40.0000,11.0000,359.9786,1.0000,1.0000,1.0000
2024-04-01 17:10:00+00:00,39.9999,11.0000,359.9702,1.0000,1.0000,1.0000
2024-04-01 17:57:00+00:00,39.9999,11.0000,359.9603,1.0000,1.0000,1.0000
2024-04-01 18:44:00+00:00,39.9999,11.0000,359.9490,1.0000,1.0000,1.0000
2024-04-01 19:31:00+00:00,39.9999,11.0000,359.9363,1.0000,1.0000,1.0000
2024-04-01 20:18:00+00:00,39.9998,11.0000,359.9221,1.0000,1.0000,1.0000
2024-04-01 21:05:00+00:00,39.9998,11.0000,359.9066,1.0000,1.0000,1.0000
2024-04-01 21:52:00+00:00,39.9998,11.0000,359.8896,1.0000,1.0000,1.0000
2024-04-01 22:39:00+00:00,39.9997,11.0000,359.8713,1.0000,1.0000,1.0000
2024-04-01 23:26:00+00:00,39.9997,11.0000,359.8515,1.0000,1.0000,1.0000
2024-04-02 00:13:00+00:00,39.9996,11.0000,359.8303,1.0000,1.0000,1.0000
2024-04-02 01:00:00+00:00,39.9996,11.0000,359.8077,1.0000,1.0000,1.0000
2024-04-02 01:47:00+00:00,39.9995,11.0000,359.7837,1.0000,1.0000,1.0000
2024-04-02 02:34:00+00:00,39.9995,10.9999,359.7583,1.0000,1.0000,1.0000
2024-04-02 03:21:00+00:00,39.9994,10.9999,359.7315,1.0000,1.0000,1.0000
2024-04-02 04:08:00+00:00,39.9993,10.9999,359.7032,1.0000,1.0000,1.0000
2024-04-02 04:55:00+00:00,39.9993,10.9999,359.6736,1.0000,1.0000,1.0000
2024-04-02 05:42:00+00:00,39.9992,10.9999,359.6425,1.0000,1.0000,1.0000
2024-04-02 06:29:00+00:00,39.9991,10.9999,359.6101,1.0000,1.0000,1.0000
2024-04-02 07:16:00+00:00,39.9991,10.9999,359.5762,1.0000,1.0000,1.0000
2024-04-02 08:03:00+00:00,39.9990,10.9999,359.5409,1.0000,1.0000,1.0000
2024-04-02 08:50:00+00:00,39.9989,10.9999,359.5042,1.0000,1.0000,1.0000
2024-04-02 09:37:00+00:00,39.9988,10.9999,359.4661,1.0000,1.0000,1.0000
2024-04-02 10:24:00+00:00,39.9987,10.9999,359.4266,1.0000,1.0000,1.0000
2024-04-02 11:11:00+00:00,39.9986,10.9999,359.3856,1.0000,1.0000,1.0000
2024-04-02 11:58:00+00:00,39.9985,10.9999,359.3433,1.0000,1.0000,1.0000
2024-04-02 12:45:00+00:00,39.9984,10.9998,359.2996,1.0000,1.0000,1.0000
2024-04-02 13:32:00+00:00,39.9983,10.9998,359.2544,1.0000,1.0000,1.0000
2024-04-02 14:19:00+00:00,39.9982,10.9998,359.2079,1.0000,1.0000,1.0000
2024-04-02 15:06:00+00:00,39.9981,10.9998,359.1599,1.0000,1.0000,1.0000
2024-04-02 15:53:00+00:00,39.9980,10.9998,359.1106,1.0000,1.0000,1.0000
2024-04-02 16:40:00+00:00,39.9979,10.9998,359.0598,1.0000,1.0000,1.0000
2024-04-02 17:27:00+00:00,39.9978,10.9998,359.0076,1.0000,1.0000,1.0000
2024-04-02 18:14:00+00:00,39.9977,10.9998,358.9540,1.0000,1.0000,1.0000
2024-04-02 19:01:00+00:00,39.9976,10.9998,358.8990,1.0000,1.0000,1.0000
2024-04-02 19:48:00+00:00,39.9974,10.9997,358.8426,1.0000,1.0000,1.0000
2024-04-02 20:35:00+00:00,39.9973,10.9997,358.7849,1.0000,1.0000,1.0000
2024-04-02 21:22:00+00:00,39.9972,10.9997,358.7257,1.0000,1.0000,1.0000
2024-04-02 22:09:00+00:00,39.9970,10.9997,358.6651,1.0000,1.0000,1.0000
2024-04-02 22:56:00+00:00,39.9969,10.9997,358.6031,1.0000,1.0000,1.0000
2024-04-02 23:43:00+00:00,39.9968,10.9997,358.5397,1.0000,1.0000,1.0000
2024-04-03 00:30:00+00:00,39.9966,10.9997,358.4748,1.0000,1.0000,1.0000
2024-04-03 01:17:00+00:00,39.9965,10.9996,358.4086,1.0000,1.0000,1.0000
2024-04-03 02:04:00+00:00,39.9963,10.9996,358.3410,1.0000,1.0000,1.0000
2024-04-03 02:51:00+00:00,39.9962,10.9996,358.2720,1.0000,1.0000,1.0000
2024-04-03 03:38:00+00:00,39.9960,10.9996,358.2016,1.0000,1.0000,1.0000
2024-04-03 04:25:00+00:00,39.9958,10.9996,358.1298,1.0000,1.0000,1.0000
2024-04-03 05:12:00+00:00,39.9957,10.9996,358.0566,1.0000,1.0000,1.0000
2024-04-03 05:59:00+00:00,39.9955,10.9996,357.9820,1.0000,1.0000,1.0000
2024-04-03 06:46:00+00:00,39.9953,10.9995,357.9060,1.0000,1.0000,1.0000
2024-04-03 07:33:00+00:00,39.9952,10.9995,357.8286,1.0000,1.0000,1.0000
2024-04-03 08:20:00+00:00,39.9950,10.9995,357.7499,1.0000,1.0000,1.0000
2024-04-03 09:07:00+00:00,39.9948,10.9995,357.6697,1.0000,1.0000,1.0000
2024-04-03 09:54:00+00:00,39.9946,10.9995,357.5881,1.0000,1.0000,1.0000
2024-04-03 10:41:00+00:00,39.9944,10.9994,357.5051,1.0000,1.0000,1.0000
2024-04-03 11:28:00+00:00,39.9943,10.9994,357.4208,1.0000,1.0000,1.0000
2024-04-03 12:15:00+00:00,39.9941,10.9994,357.3350,1.0000,1.0000,1.0000
2024-04-03 13:02:00+00:00,39.9939,10.9994,357.2479,1.0000,1.0000,1.0000
2024-04-03 13:49:00+00:00,39.9937,10.9994,357.1593,1.0000,1.0000,1.0000
2024-04-03 14:36:00+00:00,39.9935,10.9993,357.0694,1.0000,1.0000,1.0000
2024-04-03 15:23:00+00:00,39.9933,10.9993,356.9781,1.0000,1.0000,1.0000
2024-04-03 16:10:00+00:00,39.9931,10.9993,356.8854,1.0000,1.0000,1.0000
2024-04-03 16:57:00+00:00,39.9928,10.9993,356.7913,1.0000,1.0000,1.0000
2024-04-03 17:44:00+00:00,39.9926,10.9993,356.6958,1.0000,1.0000,1.0000
2024-04-03 18:31:00+00:00,39.9924,10.9992,356.5989,1.0000,1.0000,1.0000
2024-04-03 19:18:00+00:00,39.9922,10.9992,356.5007,1.0000,1.0000,1.0000
2024-04-03 20:05:00+00:00,39.9920,10.9992,356.4010,1.0000,1.0000,1.0000
2024-04-03 20:52:00+00:00,39.9918,10.9992,356.3000,1.0000,1.0000,1.0000
2024-04-03 21:39:00+00:00,39.9915,10.9992,356.1976,1.0000,1.0000,1.0000
2024-04-03 22:26:00+00:00,39.9913,10.9991,356.0938,1.0000,1.0000,1.0000
2024-04-03 23:13:00+00:00,39.9911,10.9991,355.9886,1.0000,1.0000,1.0000
2024-04-04 00:00:00+00:00,39.9908,10.9991,355.8820,1.0000,1.0000,1.0000
2024-04-04 00:47:00+00:00,39.9906,10.9991,355.7741,1.0000,1.0000,1.0000
2024-04-04 01:34:00+00:00,39.9903,10.9990,355.6648,1.0000,1.0000,1.0000
2024-04-04 02:21:00+00:00,39.9901,10.9990,355.5541,1.0000,1.0000,1.0000
2024-04-04 03:08:00+00:00,39.9898,10.9990,355.4420,1.0000,1.0000,1.0000
2024-04-04 03:55:00+00:00,39.9896,10.9990,355.3286,1.0000,1.0000,1.0000
2024-04-04 04:42:00+00:00,39.9893,10.9989,355.2138,1.0000,1.0000,1.0000
2024-04-04 05:29:00+00:00,39.9891,10.9989,355.0976,1.0000,1.0000,1.0000
2024-04-04 06:16:00+00:00,39.9888,10.9989,354.9800,1.0000,1.0000,1.0000
2024-04-04 07:03:00+00:00,39.9885,10.9989,354.8610,1.0000,1.0000,1.0000
2024-04-04 07:50:00+00:00,39.9883,10.9988,354.7407,1.0000,1.0000,1.0000
2024-04-04 08:37:00+00:00,39.9880,10.9988,354.6190,1.0000,1.0000,1.0000
2024-04-04 09:24:00+00:00,39.9877,10.9988,354.4960,1.0000,1.0000,1.0000
2024-04-04 10:11:00+00:00,39.9874,10.9987,354.3715,1.0000,1.0000,1.0000
2024-04-04 10:58:00+00:00,39.9871,10.9987,354.2457,1.0000,1.0000,1.0000
2024-04-04 11:45:00+00:00,39.9869,10.9987,354.1186,1.0000,1.0000,1.0000
2024-04-04 12:32:00+00:00,39.9866,10.9987,353.9900,1.0000,1.0000,1.0000
2024-04-04 13:19:00+00:00,39.9863,10.9986,353.8601,1.0000,1.0000,1.0000
2024-04-04 14:06:00+00:00,39.9860,10.9986,353.7289,1.0000,1.0000,1.0000
2024-04-04 14:53:00+00:00,39.9857,10.9986,353.5962,1.0000,1.0000,1.0000
2024-04-04 15:40:00+00:00,39.9854,10.9985,353.4622,1.0000,1.0000,1.0000
2024-04-04 16:27:00+00:00,39.9851,10.9985,353.3269,1.0000,1.0000,1.0000
2024-04-04 17:14:00+00:00,39.9848,10.9985,353.1902,1.0000,1.0000,1.0000
2024-04-04 18:01:00+00:00,39.9845,10.9984,353.0521,1.0000,1.0000,1.0000
2024-04-04 18:48:00+00:00,39.9842,10.9984,352.9127,1.0000,1.0000,1.0000
2024-04-04 19:35:00+00:00,39.9838,10.9984,352.7719,1.0000,1.0000,1.0000
2024-04-04 20:22:00+00:00,39.9835,10.9984,352.6297,1.0000,1.0000,1.0000
2024-04-04 21:09:00+00:00,39.9832,10.9983,352.4862,1.0000,1.0000,1.0000
2024-04-04 21:56:00+00:00,39.9829,10.9983,352.3414,1.0000,1.0000,1.0000
2024-04-04 22:43:00+00:00,39.9825,10.9983,352.1952,1.0000,1.0000,1.0000
2024-04-04 23:30:00+00:00,39.9822,10.9982,352.0476,1.0000,1.0000,1.0000
