time,depth,sensor_id,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC
2024-01-17 13:00:00+00:00,400,SBE37SMP_400,11.4009,1.0000,2.2802,1.0000,11.4009,1.0000
2024-01-17 13:30:00+00:00,400,SBE37SMP_400,11.4026,1.0000,2.2805,1.0000,11.4026,1.0000
2024-01-17 14:00:00+00:00,400,SBE37SMP_400,11.4043,1.0000,2.2809,1.0000,11.4043,1.0000
2024-01-17 14:30:00+00:00,400,SBE37SMP_400,11.4060,1.0000,2.2812,1.0000,11.4060,1.0000
2024-01-17 15:00:00+00:00,400,SBE37SMP_400,11.4077,1.0000,2.2815,1.0000,11.4077,1.0000
2024-01-17 15:30:00+00:00,400,SBE37SMP_400,11.4094,1.0000,2.2819,1.0000,11.4094,1.0000
2024-01-17 16:00:00+00:00,400,SBE37SMP_400,11.4112,1.0000,2.2822,1.0000,11.4112,1.0000
2024-01-17 16:30:00+00:00,400,SBE37SMP_400,11.4129,1.0000,2.2826,1.0000,11.4129,1.0000
2024-01-17 17:00:00+00:00,400,SBE37SMP_400,11.4146,1.0000,2.2829,1.0000,11.4146,1.0000
2024-01-17 17:30:00+00:00,400,SBE37SMP_400,11.4163,1.0000,2.2833,1.0000,11.4163,1.0000
2024-01-17 18:00:00+00:00,400,SBE37SMP_400,11.4180,1.0000,2.2836,1.0000,11.4180,1.0000
2024-01-17 18:30:00+00:00,400,SBE37SMP_400,11.4197,1.0000,2.2839,1.0000,11.4197,1.0000
2024-01-17 19:00:00+00:00,400,SBE37SMP_400,11.4214,1.0000,2.2843,1.0000,11.4214,1.0000
2024-01-17 19:30:00+00:00,400,SBE37SMP_400,11.4232,1.0000,2.2846,1.0000,11.4232,1.0000
2024-01-17 20:00:00+00:00,400,SBE37SMP_400,11.4249,1.0000,2.2850,1.0000,11.4249,1.0000
2024-01-17 20:30:00+00:00,400,SBE37SMP_400,11.4266,1.0000,2.2853,1.0000,11.4266,1.0000
2024-01-17 21:00:00+00:00,400,SBE37SMP_400,11.4283,1.0000,2.2857,1.0000,11.4283,1.0000
2024-01-17 21:30:00+00:00,400,SBE37SMP_400,11.4300,1.0000,2.2860,1.0000,11.4300,1.0000
2024-01-17 22:00:00+00:00,400,SBE37SMP_400,11.4317,1.0000,2.2863,1.0000,11.4317,1.0000
2024-01-17 22:30:00+00:00,400,SBE37SMP_400,11.4334,1.0000,2.2867,1.0000,11.4334,1.0000
2024-01-17 23:00:00+00:00,400,SBE37SMP_400,11.4352,1.0000,2.2870,1.0000,11.4352,1.0000
2024-01-17 23:30:00+00:00,400,SBE37SMP_400,11.4369,1.0000,2.2874,1.0000,11.4369,1.0000
2024-01-18 00:00:00+00:00,400,SBE37SMP_400,11.4386,1.0000,2.2877,1.0000,11.4386,1.0000
2024-01-18 00:30:00+00:00,400,SBE37SMP_400,11.4403,1.0000,2.2881,1.0000,11.4403,1.0000
2024-01-18 01:00:00+00:00,400,SBE37SMP_400,11.4420,1.0000,2.2884,1.0000,11.4420,1.0000
2024-01-18 01:30:00+00:00,400,SBE37SMP_400,11.4437,1.0000,2.2887,1.0000,11.4437,1.0000
2024-01-18 02:00:00+00:00,400,SBE37SMP_400,11.4454,1.0000,2.2891,1.0000,11.4454,1.0000
2024-01-18 02:30:00+00:00,400,SBE37SMP_400,11.4471,1.0000,2.2894,1.0000,11.4471,1.0000
2024-01-18 03:00:00+00:00,400,SBE37SMP_400,11.4489,1.0000,2.2898,1.0000,11.4489,1.0000
2024-01-18 03:30:00+00:00,400,SBE37SMP_400,11.4506,1.0000,2.2901,1.0000,11.4506,1.0000
2024-01-18 04:00:00+00:00,400,SBE37SMP_400,11.4523,1.0000,2.2905,1.0000,11.4523,1.0000
2024-01-18 04:30:00+00:00,400,SBE37SMP_400,11.4540,1.0000,2.2908,1.0000,11.4540,1.0000
2024-01-18 05:00:00+00:00,400,SBE37SMP_400,11.4557,1.0000,2.2911,1.0000,11.4557,1.0000
2024-01-18 05:30:00+00:00,400,SBE37SMP_400,11.4574,1.0000,2.2915,1.0000,11.4574,1.0000
2024-01-18 06:00:00+00:00,400,SBE37SMP_400,11.4591,1.0000,2.2918,1.0000,11.4591,1.0000
2024-01-18 06:30:00+00:00,400,SBE37SMP_400,11.4608,1.0000,2.2922,1.0000,11.4608,1.0000
2024-01-18 07:00:00+00:00,400,SBE37SMP_400,11.4625,1.0000,2.2925,1.0000,11.4625,1.0000
2024-01-18 07:30:00+00:00,400,SBE37SMP_400,11.4643,1.0000,2.2929,1.0000,11.4643,1.0000
2024-01-18 08:00:00+00:00,400,SBE37SMP_400,11.4660,1.0000,2.2932,1.0000,11.4660,1.0000
2024-01-18 08:30:00+00:00,400,SBE37SMP_400,11.4677,1.0000,2.2935,1.0000,11.4677,1.0000
2024-01-18 09:00:00+00:00,400,SBE37SMP_400,11.4694,1.0000,2.2939,1.0000,11.4694,1.0000
2024-01-18 09:30:00+00:00,400,SBE37SMP_400,11.4711,1.0000,2.2942,1.0000,11.4711,1.0000
2024-01-18 10:00:00+00:00,400,SBE37SMP_400,11.4728,1.0000,2.2946,1.0000,11.4728,1.0000
2024-01-18 10:30:00+00:00,400,SBE37SMP_400,11.4745,1.0000,2.2949,1.0000,11.4745,1.0000
2024-01-18 11:00:00+00:00,400,SBE37SMP_400,11.4762,1.0000,2.2952,1.0000,11.4762,1.0000
2024-01-18 11:30:00+00:00,400,SBE37SMP_400,11.4779,1.0000,2.2956,1.0000,11.4779,1.0000
2024-01-18 12:00:00+00:00,400,SBE37SMP_400,11.4796,1.0000,2.2959,1.0000,11.4796,1.0000
2024-01-18 12:30:00+00:00,400,SBE37SMP_400,11.4813,1.0000,2.2963,1.0000,11.4813,1.0000
2024-01-18 13:00:00+00:00,400,SBE37SMP_400,11.4830,1.0000,2.2966,1.0000,11.4830,1.0000
2024-01-18 13:30:00+00:00,400,SBE37SMP_400,11.4848,1.0000,2.2970,1.0000,11.4848,1.0000
2024-01-18 14:00:00+00:00,400,SBE37SMP_400,11.4865,1.0000,2.2973,1.0000,11.4865,1.0000
2024-01-18 14:30:00+00:00,400,SBE37SMP_400,11.4882,1.0000,2.2976,1.0000,11.4882,1.0000
2024-01-18 15:00:00+00:00,400,SBE37SMP_400,11.4899,1.0000,2.2980,1.0000,11.4899,1.0000
2024-01-18 15:30:00+00:00,400,SBE37SMP_400,11.4916,1.0000,2.2983,1.0000,11.4916,1.0000
2024-01-18 16:00:00+00:00,400,SBE37SMP_400,11.4933,1.0000,2.2987,1.0000,11.4933,1.0000
2024-01-18 16:30:00+00:00,400,SBE37SMP_400,11.4950,1.0000,2.2990,1.0000,11.4950,1.0000
2024-01-18 17:00:00+00:00,400,SBE37SMP_400,11.4967,1.0000,2.2993,1.0000,11.4967,1.0000
2024-01-18 17:30:00+00:00,400,SBE37SMP_400,11.4984,1.0000,2.2997,1.0000,11.4984,1.0000
2024-01-18 18:00:00+00:00,400,SBE37SMP_400,11.5001,1.0000,2.3000,1.0000,11.5001,1.0000
2024-01-18 18:30:00+00:00,400,SBE37SMP_400,11.5018,1.0000,2.3004,1.0000,11.5018,1.0000
2024-01-18 19:00:00+00:00,400,SBE37SMP_400,11.5035,1.0000,2.3007,1.0000,11.5035,1.0000
2024-01-18 19:30:00+00:00,400,SBE37SMP_400,11.5052,1.0000,2.3010,1.0000,11.5052,1.0000
2024-01-18 20:00:00+00:00,400,SBE37SMP_400,11.5069,1.0000,2.3014,1.0000,11.5069,1.0000
2024-01-18 20:30:00+00:00,400,SBE37SMP_400,11.5086,1.0000,2.3017,1.0000,11.5086,1.0000
2024-01-18 21:00:00+00:00,400,SBE37SMP_400,11.5103,1.0000,2.3021,1.0000,11.5103,1.0000
2024-01-18 21:30:00+00:00,400,SBE37SMP_400,11.5121,1.0000,2.3024,1.0000,11.5121,1.0000
2024-01-18 22:00:00+00:00,400,SBE37SMP_400,11.5138,1.0000,2.3028,1.0000,11.5138,1.0000
2024-01-18 22:30:00+00:00,400,SBE37SMP_400,11.5155,1.0000,2.3031,1.0000,11.5155,1.0000
2024-01-18 23:00:00+00:00,400,SBE37SMP_400,11.5172,1.0000,2.3034,1.0000,11.5172,1.0000
2024-01-18 23:30:00+00:00,400,SBE37SMP_400,11.5189,1.0000,2.3038,1.0000,11.5189,1.0000
2024-01-19 00:00:00+00:00,400,SBE37SMP_400,11.5206,1.0000,2.3041,1.0000,11.5206,1.0000
2024-01-19 00:30:00+00:00,400,SBE37SMP_400,11.5223,1.0000,2.3045,1.0000,11.5223,1.0000
2024-01-19 01:00:00+00:00,400,SBE37SMP_400,11.5240,1.0000,2.3048,1.0000,11.5240,1.0000
2024-01-19 01:30:00+00:00,400,SBE37SMP_400,11.5257,1.0000,2.3051,1.0000,11.5257,1.0000
2024-01-19 02:00:00+00:00,400,SBE37SMP_400,11.5274,1.0000,2.3055,1.0000,11.5274,1.0000
2024-01-19 02:30:00+00:00,400,SBE37SMP_400,11.5291,1.0000,2.3058,1.0000,11.5291,1.0000
2024-01-19 03:00:00+00:00,400,SBE37SMP_400,11.5308,1.0000,2.3062,1.0000,11.5308,1.0000
2024-01-19 03:30:00+00:00,400,SBE37SMP_400,11.5325,1.0000,2.3065,1.0000,11.5325,1.0000
2024-01-19 04:00:00+00:00,400,SBE37SMP_400,11.5342,1.0000,2.3068,1.0000,11.5342,1.0000
2024-01-19 04:30:00+00:00,400,SBE37SMP_400,11.5359,1.0000,2.3072,1.0000,11.5359,1.0000
2024-01-19 05:00:00+00:00,400,SBE37SMP_400,11.5376,1.0000,2.3075,1.0000,11.5376,1.0000
2024-01-19 05:30:00+00:00,400,SBE37SMP_400,11.5393,1.0000,2.3079,1.0000,11.5393,1.0000
2024-01-19 06:00:00+00:00,400,SBE37SMP_400,11.5410,1.0000,2.3082,1.0000,11.5410,1.0000
2024-01-19 06:30:00+00:00,400,SBE37SMP_400,11.5427,1.0000,2.3085,1.0000,11.5427,1.0000
2024-01-19 07:00:00+00:00,400,SBE37SMP_400,11.5444,1.0000,2.3089,1.0000,11.5444,1.0000
2024-01-19 07:30:00+00:00,400,SBE37SMP_400,11.5461,1.0000,2.3092,1.0000,11.5461,1.0000
2024-01-19 08:00:00+00:00,400,SBE37SMP_400,11.5478,1.0000,2.3096,1.0000,11.5478,1.0000
2024-01-19 08:30:00+00:00,400,SBE37SMP_400,11.5495,1.0000,2.3099,1.0000,11.5495,1.0000
2024-01-19 09:00:00+00:00,400,SBE37SMP_400,11.5512,1.0000,2.3102,1.0000,11.5512,1.0000
2024-01-19 09:30:00+00:00,400,SBE37SMP_400,11.5529,1.0000,2.3106,1.0000,11.5529,1.0000
2024-01-19 10:00:00+00:00,400,SBE37SMP_400,11.5546,1.0000,2.3109,1.0000,11.5546,1.0000
2024-01-19 10:30:00+00:00,400,SBE37SMP_400,11.5563,1.0000,2.3113,1.0000,11.5563,1.0000
2024-01-19 11:00:00+00:00,400,SBE37SMP_400,11.5580,1.0000,2.3116,1.0000,11.5580,1.0000
2024-01-19 11:30:00+00:00,400,SBE37SMP_400,11.5597,1.0000,2.3119,1.0000,11.5597,1.0000
2024-01-19 12:00:00+00:00,400,SBE37SMP_400,11.5614,1.0000,2.3123,1.0000,11.5614,1.0000
2024-01-19 12:30:00+00:00,400,SBE37SMP_400,11.5631,1.0000,2.3126,1.0000,11.5631,1.0000
2024-01-19 13:00:00+00:00,400,SBE37SMP_400,11.5648,1.0000,2.3130,1.0000,11.5648,1.0000
2024-01-19 13:30:00+00:00,400,SBE37SMP_400,11.5665,1.0000,2.3133,1.0000,11.5665,1.0000
2024-01-19 14:00:00+00:00,400,SBE37SMP_400,11.5682,1.0000,2.3136,1.0000,11.5682,1.0000
2024-01-19 14:30:00+00:00,400,SBE37SMP_400,11.5699,1.0000,2.3140,1.0000,11.5699,1.0000
2024-01-19 15:00:00+00:00,400,SBE37SMP_400,11.5716,1.0000,2.3143,1.0000,11.5716,1.0000
2024-01-19 15:30:00+00:00,400,SBE37SMP_400,11.5733,1.0000,2.3147,1.0000,11.5733,1.0000
2024-01-19 16:00:00+00:00,400,SBE37SMP_400,11.5750,1.0000,2.3150,1.0000,11.5750,1.0000
2024-01-19 16:30:00+00:00,400,SBE37SMP_400,11.5767,1.0000,2.3153,1.0000,11.5767,1.0000
2024-01-19 17:00:00+00:00,400,SBE37SMP_400,11.5784,1.0000,2.3157,1.0000,11.5784,1.0000
2024-01-19 17:30:00+00:00,400,SBE37SMP_400,11.5801,1.0000,2.3160,1.0000,11.5801,1.0000
2024-01-19 18:00:00+00:00,400,SBE37SMP_400,11.5818,1.0000,2.3164,1.0000,11.5818,1.0000
2024-01-19 18:30:00+00:00,400,SBE37SMP_400,11.5835,1.0000,2.3167,1.0000,11.5835,1.0000
2024-01-19 19:00:00+00:00,400,SBE37SMP_400,11.5852,1.0000,2.3170,1.0000,11.5852,1.0000
2024-01-19 19:30:00+00:00,400,SBE37SMP_400,11.5869,1.0000,2.3174,1.0000,11.5869,1.0000
2024-01-19 20:00:00+00:00,400,SBE37SMP_400,11.5886,1.0000,2.3177,1.0000,11.5886,1.0000
2024-01-19 20:30:00+00:00,400,SBE37SMP_400,11.5903,1.0000,2.3181,1.0000,11.5903,1.0000
2024-01-19 21:00:00+00:00,400,SBE37SMP_400,11.5919,1.0000,2.3184,1.0000,11.5919,1.0000
2024-01-19 21:30:00+00:00,400,SBE37SMP_400,11.5936,1.0000,2.3187,1.0000,11.5936,1.0000
2024-01-19 22:00:00+00:00,400,SBE37SMP_400,11.5953,1.0000,2.3191,1.0000,11.5953,1.0000
2024-01-19 22:30:00+00:00,400,SBE37SMP_400,11.5970,1.0000,2.3194,1.0000,11.5970,1.0000
2024-01-19 23:00:00+00:00,400,SBE37SMP_400,11.5987,1.0000,2.3197,1.0000,11.5987,1.0000
2024-01-19 23:30:00+00:00,400,SBE37SMP_400,11.6004,1.0000,2.3201,1.0000,11.6004,1.0000
2024-01-20 00:00:00+00:00,400,SBE37SMP_400,11.6021,1.0000,2.3204,1.0000,11.6021,1.0000
2024-01-20 00:30:00+00:00,400,SBE37SMP_400,11.6038,1.0000,2.3208,1.0000,11.6038,1.0000
2024-01-20 01:00:00+00:00,400,SBE37SMP_400,11.6055,1.0000,2.3211,1.0000,11.6055,1.0000
2024-01-20 01:30:00+00:00,400,SBE37SMP_400,11.6072,1.0000,2.3214,1.0000,11.6072,1.0000
2024-01-20 02:00:00+00:00,400,SBE37SMP_400,11.6089,1.0000,2.3218,1.0000,11.6089,1.0000
2024-01-20 02:30:00+00:00,400,SBE37SMP_400,11.6106,1.0000,2.3221,1.0000,11.6106,1.0000
2024-01-20 03:00:00+00:00,400,SBE37SMP_400,11.6123,1.0000,2.3225,1.0000,11.6123,1.0000
2024-01-20 03:30:00+00:00,400,SBE37SMP_400,11.6140,1.0000,2.3228,1.0000,11.6140,1.0000
2024-01-20 04:00:00+00:00,400,SBE37SMP_400,11.6157,1.0000,2.3231,1.0000,11.6157,1.0000
2024-01-20 04:30:00+00:00,400,SBE37SMP_400,11.6174,1.0000,2.3235,1.0000,11.6174,1.0000
2024-01-20 05:00:00+00:00,400,SBE37SMP_400,11.6190,1.0000,2.3238,1.0000,11.6190,1.0000
2024-01-20 05:30:00+00:00,400,SBE37SMP_400,11.6207,1.0000,2.3241,1.0000,11.6207,1.0000
2024-01-20 06:00:00+00:00,400,SBE37SMP_400,11.6224,1.0000,2.3245,1.0000,11.6224,1.0000
2024-01-20 06:30:00+00:00,400,SBE37SMP_400,11.6241,1.0000,2.3248,1.0000,11.6241,1.0000
2024-01-20 07:00:00+00:00,400,SBE37SMP_400,11.6258,1.0000,2.3252,1.0000,11.6258,1.0000
2024-01-20 07:30:00+00:00,400,SBE37SMP_400,11.6275,1.0000,2.3255,1.0000,11.6275,1.0000
2024-01-20 08:00:00+00:00,400,SBE37SMP_400,11.6292,1.0000,2.3258,1.0000,11.6292,1.0000
2024-01-20 08:30:00+00:00,400,SBE37SMP_400,11.6309,1.0000,2.3262,1.0000,11.6309,1.0000
2024-01-20 09:00:00+00:00,400,SBE37SMP_400,11.6326,1.0000,2.3265,1.0000,11.6326,1.0000
2024-01-20 09:30:00+00:00,400,SBE37SMP_400,11.6343,1.0000,2.3269,1.0000,11.6343,1.0000
2024-01-20 10:00:00+00:00,400,SBE37SMP_400,11.6360,1.0000,2.3272,1.0000,11.6360,1.0000
2024-01-20 10:30:00+00:00,400,SBE37SMP_400,11.6376,1.0000,2.3275,1.0000,11.6376,1.0000
2024-01-20 11:00:00+00:00,400,SBE37SMP_400,11.6393,1.0000,2.3279,1.0000,11.6393,1.0000
2024-01-20 11:30:00+00:00,400,SBE37SMP_400,11.6410,1.0000,2.3282,1.0000,11.6410,1.0000
2024-01-20 12:00:00+00:00,400,SBE37SMP_400,11.6427,1.0000,2.3285,1.0000,11.6427,1.0000
2024-01-20 12:30:00+00:00,400,SBE37SMP_400,11.6444,1.0000,2.3289,1.0000,11.6444,1.0000
2024-01-20 13:00:00+00:00,400,SBE37SMP_400,11.6461,1.0000,2.3292,1.0000,11.6461,1.0000
2024-01-20 13:30:00+00:00,400,SBE37SMP_400,11.6478,1.0000,2.3296,1.0000,11.6478,1.0000
2024-01-20 14:00:00+00:00,400,SBE37SMP_400,11.6495,1.0000,2.3299,1.0000,11.6495,1.0000
2024-01-20 14:30:00+00:00,400,SBE37SMP_400,11.6512,1.0000,2.3302,1.0000,11.6512,1.0000
2024-01-20 15:00:00+00:00,400,SBE37SMP_400,11.6528,1.0000,2.3306,1.0000,11.6528,1.0000
2024-01-20 15:30:00+00:00,400,SBE37SMP_400,11.6545,1.0000,2.3309,1.0000,11.6545,1.0000
2024-01-20 16:00:00+00:00,400,SBE37SMP_400,11.6562,1.0000,2.3312,1.0000,11.6562,1.0000
2024-01-20 16:30:00+00:00,400,SBE37SMP_400,11.6579,1.0000,2.3316,1.0000,11.6579,1.0000
2024-01-20 17:00:00+00:00,400,SBE37SMP_400,11.6596,1.0000,2.3319,1.0000,11.6596,1.0000
2024-01-20 17:30:00+00:00,400,SBE37SMP_400,11.6613,1.0000,2.3323,1.0000,11.6613,1.0000
2024-01-20 18:00:00+00:00,400,SBE37SMP_400,11.6630,1.0000,2.3326,1.0000,11.6630,1.0000
2024-01-20 18:30:00+00:00,400,SBE37SMP_400,11.6647,1.0000,2.3329,1.0000,11.6647,1.0000
2024-01-20 19:00:00+00:00,400,SBE37SMP_400,11.6663,1.0000,2.3333,1.0000,11.6663,1.0000
2024-01-20 19:30:00+00:00,400,SBE37SMP_400,11.6680,1.0000,2.3336,1.0000,11.6680,1.0000
2024-01-20 20:00:00+00:00,400,SBE37SMP_400,11.6697,1.0000,2.3339,1.0000,11.6697,1.0000
2024-01-20 20:30:00+00:00,400,SBE37SMP_400,11.6714,1.0000,2.3343,1.0000,11.6714,1.0000
2024-01-20 21:00:00+00:00,400,SBE37SMP_400,11.6731,1.0000,2.3346,1.0000,11.6731,1.0000
2024-01-20 21:30:00+00:00,400,SBE37SMP_400,11.6748,1.0000,2.3350,1.0000,11.6748,1.0000
2024-01-20 22:00:00+00:00,400,SBE37SMP_400,11.6764,1.0000,2.3353,1.0000,11.6764,1.0000
2024-01-20 22:30:00+00:00,400,SBE37SMP_400,11.6781,1.0000,2.3356,1.0000,11.6781,1.0000
2024-01-20 23:00:00+00:00,400,SBE37SMP_400,11.6798,1.0000,2.3360,1.0000,11.6798,1.0000
2024-01-20 23:30:00+00:00,400,SBE37SMP_400,11.6815,1.0000,2.3363,1.0000,11.6815,1.0000
2024-01-21 00:00:00+00:00,400,SBE37SMP_400,11.6832,1.0000,2.3366,1.0000,11.6832,1.0000
2024-01-21 00:30:00+00:00,400,SBE37SMP_400,11.6849,1.0000,2.3370,1.0000,11.6849,1.0000
2024-01-21 01:00:00+00:00,400,SBE37SMP_400,11.6866,1.0000,2.3373,1.0000,11.6866,1.0000
2024-01-21 01:30:00+00:00,400,SBE37SMP_400,11.6882,1.0000,2.3376,1.0000,11.6882,1.0000
2024-01-21 02:00:00+00:00,400,SBE37SMP_400,11.6899,1.0000,2.3380,1.0000,11.6899,1.0000
2024-01-21 02:30:00+00:00,400,SBE37SMP_400,11.6916,1.0000,2.3383,1.0000,11.6916,1.0000
2024-01-21 03:00:00+00:00,400,SBE37SMP_400,11.6933,1.0000,2.3387,1.0000,11.6933,1.0000
2024-01-21 03:30:00+00:00,400,SBE37SMP_400,11.6950,1.0000,2.3390,1.0000,11.6950,1.0000
2024-01-21 04:00:00+00:00,400,SBE37SMP_400,11.6967,1.0000,2.3393,1.0000,11.6967,1.0000
2024-01-21 04:30:00+00:00,400,SBE37SMP_400,11.6983,1.0000,2.3397,1.0000,11.6983,1.0000
2024-01-21 05:00:00+00:00,400,SBE37SMP_400,11.7000,1.0000,2.3400,1.0000,11.7000,1.0000
2024-01-21 05:30:00+00:00,400,SBE37SMP_400,11.7017,1.0000,2.3403,1.0000,11.7017,1.0000
2024-01-21 06:00:00+00:00,400,SBE37SMP_400,11.7034,1.0000,2.3407,1.0000,11.7034,1.0000
2024-01-21 06:30:00+00:00,400,SBE37SMP_400,11.7051,1.0000,2.3410,1.0000,11.7051,1.0000
2024-01-21 07:00:00+00:00,400,SBE37SMP_400,11.7067,1.0000,2.3413,1.0000,11.7067,1.0000
2024-01-21 07:30:00+00:00,400,SBE37SMP_400,11.7084,1.0000,2.3417,1.0000,11.7084,1.0000
2024-01-21 08:00:00+00:00,400,SBE37SMP_400,11.7101,1.0000,2.3420,1.0000,11.7101,1.0000
2024-01-21 08:30:00+00:00,400,SBE37SMP_400,11.7118,1.0000,2.3424,1.0000,11.7118,1.0000
2024-01-21 09:00:00+00:00,400,SBE37SMP_400,11.7135,1.0000,2.3427,1.0000,11.7135,1.0000
2024-01-21 09:30:00+00:00,400,SBE37SMP_400,11.7151,1.0000,2.3430,1.0000,11.7151,1.0000
2024-01-21 10:00:00+00:00,400,SBE37SMP_400,11.7168,1.0000,2.3434,1.0000,11.7168,1.0000
2024-01-21 10:30:00+00:00,400,SBE37SMP_400,11.7185,1.0000,2.3437,1.0000,11.7185,1.0000
2024-01-21 11:00:00+00:00,400,SBE37SMP_400,11.7202,1.0000,2.3440,1.0000,11.7202,1.0000
2024-01-21 11:30:00+00:00,400,SBE37SMP_400,11.7219,1.0000,2.3444,1.0000,11.7219,1.0000
2024-01-21 12:00:00+00:00,400,SBE37SMP_400,11.7235,1.0000,2.3447,1.0000,11.7235,1.0000
2024-01-21 12:30:00+00:00,400,SBE37SMP_400,11.7252,1.0000,2.3450,1.0000,11.7252,1.0000
2024-01-21 13:00:00+00:00,400,SBE37SMP_400,11.7269,1.0000,2.3454,1.0000,11.7269,1.0000
2024-01-21 13:30:00+00:00,400,SBE37SMP_400,11.7286,1.0000,2.3457,1.0000,11.7286,1.0000
2024-01-21 14:00:00+00:00,400,SBE37SMP_400,11.7302,1.0000,2.3460,1.0000,11.7302,1.0000
2024-01-21 14:30:00+00:00,400,SBE37SMP_400,11.7319,1.0000,2.3464,1.0000,11.7319,1.0000
2024-01-21 15:00:00+00:00,400,SBE37SMP_400,11.7336,1.0000,2.3467,1.0000,11.7336,1.0000
2024-01-21 15:30:00+00:00,400,SBE37SMP_400,11.7353,1.0000,2.3471,1.0000,11.7353,1.0000
2024-01-21 16:00:00+00:00,400,SBE37SMP_400,11.7370,1.0000,2.3474,1.0000,11.7370,1.0000
2024-01-21 16:30:00+00:00,400,SBE37SMP_400,11.7386,1.0000,2.3477,1.0000,11.7386,1.0000
2024-01-21 17:00:00+00:00,400,SBE37SMP_400,11.7403,1.0000,2.3481,1.0000,11.7403,1.0000
2024-01-21 17:30:00+00:00,400,SBE37SMP_400,11.7420,1.0000,2.3484,1.0000,11.7420,1.0000
2024-01-21 18:00:00+00:00,400,SBE37SMP_400,11.7437,1.0000,2.3487,1.0000,11.7437,1.0000
2024-01-21 18:30:00+00:00,400,SBE37SMP_400,11.7453,1.0000,2.3491,1.0000,11.7453,1.0000
2024-01-21 19:00:00+00:00,400,SBE37SMP_400,11.7470,1.0000,2.3494,1.0000,11.7470,1.0000
2024-01-21 19:30:00+00:00,400,SBE37SMP_400,11.7487,1.0000,2.3497,1.0000,11.7487,1.0000
2024-01-21 20:00:00+00:00,400,SBE37SMP_400,11.7504,1.0000,2.3501,1.0000,11.7504,1.0000
2024-01-21 20:30:00+00:00,400,SBE37SMP_400,11.7520,1.0000,2.3504,1.0000,11.7520,1.0000
2024-01-21 21:00:00+00:00,400,SBE37SMP_400,11.7537,1.0000,2.3507,1.0000,11.7537,1.0000
2024-01-21 21:30:00+00:00,400,SBE37SMP_400,11.7554,1.0000,2.3511,1.0000,11.7554,1.0000
2024-01-21 22:00:00+00:00,400,SBE37SMP_400,11.7571,1.0000,2.3514,1.0000,11.7571,1.0000
2024-01-21 22:30:00+00:00,400,SBE37SMP_400,11.7587,1.0000,2.3517,1.0000,11.7587,1.0000
2024-01-21 23:00:00+00:00,400,SBE37SMP_400,11.7604,1.0000,2.3521,1.0000,11.7604,1.0000
2024-01-21 23:30:00+00:00,400,SBE37SMP_400,11.7621,1.0000,2.3524,1.0000,11.7621,1.0000
2024-01-22 00:00:00+00:00,400,SBE37SMP_400,11.7638,1.0000,2.3528,1.0000,11.7638,1.0000
2024-01-22 00:30:00+00:00,400,SBE37SMP_400,11.7654,1.0000,2.3531,1.0000,11.7654,1.0000
2024-01-22 01:00:00+00:00,400,SBE37SMP_400,11.7671,1.0000,2.3534,1.0000,11.7671,1.0000
2024-01-22 01:30:00+00:00,400,SBE37SMP_400,11.7688,1.0000,2.3538,1.0000,11.7688,1.0000
2024-01-22 02:00:00+00:00,400,SBE37SMP_400,11.7705,1.0000,2.3541,1.0000,11.7705,1.0000
2024-01-22 02:30:00+00:00,400,SBE37SMP_400,11.7721,1.0000,2.3544,1.0000,11.7721,1.0000
2024-01-22 03:00:00+00:00,400,SBE37SMP_400,11.7738,1.0000,2.3548,1.0000,11.7738,1.0000
2024-01-22 03:30:00+00:00,400,SBE37SMP_400,11.7755,1.0000,2.3551,1.0000,11.7755,1.0000
2024-01-22 04:00:00+00:00,400,SBE37SMP_400,11.7771,1.0000,2.3554,1.0000,11.7771,1.0000
2024-01-22 04:30:00+00:00,400,SBE37SMP_400,11.7788,1.0000,2.3558,1.0000,11.7788,1.0000
2024-01-22 05:00:00+00:00,400,SBE37SMP_400,11.7805,1.0000,2.3561,1.0000,11.7805,1.0000
2024-01-22 05:30:00+00:00,400,SBE37SMP_400,11.7822,1.0000,2.3564,1.0000,11.7822,1.0000
2024-01-22 06:00:00+00:00,400,SBE37SMP_400,11.7838,1.0000,2.3568,1.0000,11.7838,1.0000
2024-01-22 06:30:00+00:00,400,SBE37SMP_400,11.7855,1.0000,2.3571,1.0000,11.7855,1.0000
2024-01-22 07:00:00+00:00,400,SBE37SMP_400,11.7872,1.0000,2.3574,1.0000,11.7872,1.0000
2024-01-22 07:30:00+00:00,400,SBE37SMP_400,11.7888,1.0000,2.3578,1.0000,11.7888,1.0000
2024-01-22 08:00:00+00:00,400,SBE37SMP_400,11.7905,1.0000,2.3581,1.0000,11.7905,1.0000
2024-01-22 08:30:00+00:00,400,SBE37SMP_400,11.7922,1.0000,2.3584,1.0000,11.7922,1.0000
2024-01-22 09:00:00+00:00,400,SBE37SMP_400,11.7938,1.0000,2.3588,1.0000,11.7938,1.0000
2024-01-22 09:30:00+00:00,400,SBE37SMP_400,11.7955,1.0000,2.3591,1.0000,11.7955,1.0000
2024-01-22 10:00:00+00:00,400,SBE37SMP_400,11.7972,1.0000,2.3594,1.0000,11.7972,1.0000
2024-01-22 10:30:00+00:00,400,SBE37SMP_400,11.7988,1.0000,2.3598,1.0000,11.7988,1.0000
