time,depth,sensor_id,TEMP,TEMP_QC,CNDC,CNDC_QC,PSAL,PSAL_QC
2024-02-23 17:00:00,10.0000,SBE16_SN57353_6479,23.9840,1,5.7968,1,37.7968,1
2024-02-23 17:30:00,10.0000,SBE16_SN57353_6479,23.9850,1,5.7970,1,37.7970,1
2024-02-23 18:00:00,10.0000,SBE16_SN57353_6479,23.9861,1,5.7972,1,37.7972,1
2024-02-23 18:30:00,10.0000,SBE16_SN57353_6479,23.9872,1,5.7974,1,37.7974,1
2024-02-23 19:00:00,10.0000,SBE16_SN57353_6479,23.9883,1,5.7977,1,37.7977,1
2024-02-23 19:30:00,10.0000,SBE16_SN57353_6479,23.9894,1,5.7979,1,37.7979,1
2024-02-23 20:00:00,10.0000,SBE16_SN57353_6479,23.9904,1,5.7981,1,37.7981,1
2024-02-23 20:30:00,10.0000,SBE16_SN57353_6479,23.9915,1,5.7983,1,37.7983,1
2024-02-23 21:00:00,10.0000,SBE16_SN57353_6479,23.9926,1,5.7985,1,37.7985,1
2024-02-23 21:30:00,10.0000,SBE16_SN57353_6479,23.9937,1,5.7987,1,37.7987,1
2024-02-23 22:00:00,10.0000,SBE16_SN57353_6479,23.9947,1,5.7989,1,37.7989,1
2024-02-23 22:30:00,10.0000,SBE16_SN57353_6479,23.9958,1,5.7992,1,37.7992,1
2024-02-23 23:00:00,10.0000,SBE16_SN57353_6479,23.9969,1,5.7994,1,37.7994,1
2024-02-23 23:30:00,10.0000,SBE16_SN57353_6479,23.9980,1,5.7996,1,37.7996,1
2024-02-24 00:00:00,10.0000,SBE16_SN57353_6479,23.9990,1,5.7998,1,37.7998,1
2024-02-24 00:30:00,10.0000,SBE16_SN57353_6479,24.0001,1,5.8000,1,37.8000,1
2024-02-24 01:00:00,10.0000,SBE16_SN57353_6479,24.0012,1,5.8002,1,37.8002,1
2024-02-24 01:30:00,10.0000,SBE16_SN57353_6479,24.0023,1,5.8005,1,37.8005,1
2024-02-24 02:00:00,10.0000,SBE16_SN57353_6479,24.0033,1,5.8007,1,37.8007,1
2024-02-24 02:30:00,10.0000,SBE16_SN57353_6479,24.0044,1,5.8009,1,37.8009,1
2024-02-24 03:00:00,10.0000,SBE16_SN57353_6479,24.0055,1,5.8011,1,37.8011,1
2024-02-24 03:30:00,10.0000,SBE16_SN57353_6479,24.0065,1,5.8013,1,37.8013,1
2024-02-24 04:00:00,10.0000,SBE16_SN57353_6479,24.0076,1,5.8015,1,37.8015,1
2024-02-24 04:30:00,10.0000,SBE16_SN57353_6479,24.0087,1,5.8017,1,37.8017,1
2024-02-24 05:00:00,10.0000,SBE16_SN57353_6479,24.0097,1,5.8019,1,37.8019,1
2024-02-24 05:30:00,10.0000,SBE16_SN57353_6479,24.0108,1,5.8022,1,37.8022,1
2024-02-24 06:00:00,10.0000,SBE16_SN57353_6479,24.0119,1,5.8024,1,37.8024,1
2024-02-24 06:30:00,10.0000,SBE16_SN57353_6479,24.0129,1,5.8026,1,37.8026,1
2024-02-24 07:00:00,10.0000,SBE16_SN57353_6479,24.0140,1,5.8028,1,37.8028,1
2024-02-24 07:30:00,10.0000,SBE16_SN57353_6479,24.0151,1,5.8030,1,37.8030,1
2024-02-24 08:00:00,10.0000,SBE16_SN57353_6479,24.0161,1,5.8032,1,37.8032,1
2024-02-24 08:30:00,10.0000,SBE16_SN57353_6479,24.0172,1,5.8034,1,37.8034,1
2024-02-24 09:00:00,10.0000,SBE16_SN57353_6479,24.0183,1,5.8037,1,37.8037,1
2024-02-24 09:30:00,10.0000,SBE16_SN57353_6479,24.0193,1,5.8039,1,37.8039,1
2024-02-24 10:00:00,10.0000,SBE16_SN57353_6479,24.0204,1,5.8041,1,37.8041,1
2024-02-24 10:30:00,10.0000,SBE16_SN57353_6479,24.0215,1,5.8043,1,37.8043,1
2024-02-24 11:00:00,10.0000,SBE16_SN57353_6479,24.0225,1,5.8045,1,37.8045,1
2024-02-24 11:30:00,10.0000,SBE16_SN57353_6479,24.0236,1,5.8047,1,37.8047,1
2024-02-24 12:00:00,10.0000,SBE16_SN57353_6479,24.0247,1,5.8049,1,37.8049,1
2024-02-24 12:30:00,10.0000,SBE16_SN57353_6479,24.0257,1,5.8051,1,37.8051,1
2024-02-24 13:00:00,10.0000,SBE16_SN57353_6479,24.0268,1,5.8054,1,37.8054,1
2024-02-24 13:30:00,10.0000,SBE16_SN57353_6479,24.0278,1,5.8056,1,37.8056,1
2024-02-24 14:00:00,10.0000,SBE16_SN57353_6479,24.0289,1,5.8058,1,37.8058,1
2024-02-24 14:30:00,10.0000,SBE16_SN57353_6479,24.0299,1,5.8060,1,37.8060,1
2024-02-24 15:00:00,10.0000,SBE16_SN57353_6479,24.0310,1,5.8062,1,37.8062,1
2024-02-24 15:30:00,10.0000,SBE16_SN57353_6479,24.0321,1,5.8064,1,37.8064,1
2024-02-24 16:00:00,10.0000,SBE16_SN57353_6479,24.0331,1,5.8066,1,37.8066,1
2024-02-24 16:30:00,10.0000,SBE16_SN57353_6479,24.0342,1,5.8068,1,37.8068,1
2024-02-24 17:00:00,10.0000,SBE16_SN57353_6479,24.0352,1,5.8070,1,37.8070,1
2024-02-24 17:30:00,10.0000,SBE16_SN57353_6479,24.0363,1,5.8073,1,37.8073,1
2024-02-24 18:00:00,10.0000,SBE16_SN57353_6479,24.0373,1,5.8075,1,37.8075,1
2024-02-24 18:30:00,10.0000,SBE16_SN57353_6479,24.0384,1,5.8077,1,37.8077,1
2024-02-24 19:00:00,10.0000,SBE16_SN57353_6479,24.0395,1,5.8079,1,37.8079,1
2024-02-24 19:30:00,10.0000,SBE16_SN57353_6479,24.0405,1,5.8081,1,37.8081,1
2024-02-24 20:00:00,10.0000,SBE16_SN57353_6479,24.0416,1,5.8083,1,37.8083,1
2024-02-24 20:30:00,10.0000,SBE16_SN57353_6479,24.0426,1,5.8085,1,37.8085,1
2024-02-24 21:00:00,10.0000,SBE16_SN57353_6479,24.0437,1,5.8087,1,37.8087,1
2024-02-24 21:30:00,10.0000,SBE16_SN57353_6479,24.0447,1,5.8089,1,37.8089,1
2024-02-24 22:00:00,10.0000,SBE16_SN57353_6479,24.0458,1,5.8092,1,37.8092,1
2024-02-24 22:30:00,10.0000,SBE16_SN57353_6479,24.0468,1,5.8094,1,37.8094,1
2024-02-24 23:00:00,10.0000,SBE16_SN57353_6479,24.0479,1,5.8096,1,37.8096,1
2024-02-24 23:30:00,10.0000,SBE16_SN57353_6479,24.0489,1,5.8098,1,37.8098,1
2024-02-25 00:00:00,10.0000,SBE16_SN57353_6479,24.0500,1,5.8100,1,37.8100,1
2024-02-25 00:30:00,10.0000,SBE16_SN57353_6479,24.0510,1,5.8102,1,37.8102,1
2024-02-25 01:00:00,10.0000,SBE16_SN57353_6479,24.0521,1,5.8104,1,37.8104,1
2024-02-25 01:30:00,10.0000,SBE16_SN57353_6479,24.0531,1,5.8106,1,37.8106,1
2024-02-25 02:00:00,10.0000,SBE16_SN57353_6479,24.0542,1,5.8108,1,37.8108,1
2024-02-25 02:30:00,10.0000,SBE16_SN57353_6479,24.0552,1,5.8110,1,37.8110,1
2024-02-25 03:00:00,10.0000,SBE16_SN57353_6479,24.0562,1,5.8112,1,37.8112,1
2024-02-25 03:30:00,10.0000,SBE16_SN57353_6479,24.0573,1,5.8115,1,37.8115,1
2024-02-25 04:00:00,10.0000,SBE16_SN57353_6479,24.0583,1,5.8117,1,37.8117,1
2024-02-25 04:30:00,10.0000,SBE16_SN57353_6479,24.0594,1,5.8119,1,37.8119,1
2024-02-25 05:00:00,10.0000,SBE16_SN57353_6479,24.0604,1,5.8121,1,37.8121,1
2024-02-25 05:30:00,10.0000,SBE16_SN57353_6479,24.0615,1,5.8123,1,37.8123,1
2024-02-25 06:00:00,10.0000,SBE16_SN57353_6479,24.0625,1,5.8125,1,37.8125,1
2024-02-25 06:30:00,10.0000,SBE16_SN57353_6479,24.0636,1,5.8127,1,37.8127,1
2024-02-25 07:00:00,10.0000,SBE16_SN57353_6479,24.0646,1,5.8129,1,37.8129,1
2024-02-25 07:30:00,10.0000,SBE16_SN57353_6479,24.0656,1,5.8131,1,37.8131,1
2024-02-25 08:00:00,10.0000,SBE16_SN57353_6479,24.0667,1,5.8133,1,37.8133,1
2024-02-25 08:30:00,10.0000,SBE16_SN57353_6479,24.0677,1,5.8135,1,37.8135,1
2024-02-25 09:00:00,10.0000,SBE16_SN57353_6479,24.0688,1,5.8138,1,37.8138,1
2024-02-25 09:30:00,10.0000,SBE16_SN57353_6479,24.0698,1,5.8140,1,37.8140,1
2024-02-25 10:00:00,10.0000,SBE16_SN57353_6479,24.0708,1,5.8142,1,37.8142,1
2024-02-25 10:30:00,10.0000,SBE16_SN57353_6479,24.0719,1,5.8144,1,37.8144,1
2024-02-25 11:00:00,10.0000,SBE16_SN57353_6479,24.0729,1,5.8146,1,37.8146,1
2024-02-25 11:30:00,10.0000,SBE16_SN57353_6479,24.0739,1,5.8148,1,37.8148,1
2024-02-25 12:00:00,10.0000,SBE16_SN57353_6479,24.0750,1,5.8150,1,37.8150,1
2024-02-25 12:30:00,10.0000,SBE16_SN57353_6479,24.0760,1,5.8152,1,37.8152,1
2024-02-25 13:00:00,10.0000,SBE16_SN57353_6479,24.0771,1,5.8154,1,37.8154,1
2024-02-25 13:30:00,10.0000,SBE16_SN57353_6479,24.0781,1,5.8156,1,37.8156,1
2024-02-25 14:00:00,10.0000,SBE16_SN57353_6479,24.0791,1,5.8158,1,37.8158,1
2024-02-25 14:30:00,10.0000,SBE16_SN57353_6479,24.0802,1,5.8160,1,37.8160,1
2024-02-25 15:00:00,10.0000,SBE16_SN57353_6479,24.0812,1,5.8162,1,37.8162,1
2024-02-25 15:30:00,10.0000,SBE16_SN57353_6479,24.0822,1,5.8164,1,37.8164,1
2024-02-25 16:00:00,10.0000,SBE16_SN57353_6479,24.0833,1,5.8167,1,37.8167,1
2024-02-25 16:30:00,10.0000,SBE16_SN57353_6479,24.0843,1,5.8169,1,37.8169,1
2024-02-25 17:00:00,10.0000,SBE16_SN57353_6479,24.0853,1,5.8171,1,37.8171,1
2024-02-25 17:30:00,10.0000,SBE16_SN57353_6479,24.0864,1,5.8173,1,37.8173,1
2024-02-25 18:00:00,10.0000,SBE16_SN57353_6479,24.0874,1,5.8175,1,37.8175,1
2024-02-25 18:30:00,10.0000,SBE16_SN57353_6479,24.0884,1,5.8177,1,37.8177,1
2024-02-25 19:00:00,10.0000,SBE16_SN57353_6479,24.0894,1,5.8179,1,37.8179,1
2024-02-25 19:30:00,10.0000,SBE16_SN57353_6479,24.0905,1,5.8181,1,37.8181,1
2024-02-25 20:00:00,10.0000,SBE16_SN57353_6479,24.0915,1,5.8183,1,37.8183,1
2024-02-25 20:30:00,10.0000,SBE16_SN57353_6479,24.0925,1,5.8185,1,37.8185,1
2024-02-25 21:00:00,10.0000,SBE16_SN57353_6479,24.0936,1,5.8187,1,37.8187,1
2024-02-25 21:30:00,10.0000,SBE16_SN57353_6479,24.0946,1,5.8189,1,37.8189,1
2024-02-25 22:00:00,10.0000,SBE16_SN57353_6479,24.0956,1,5.8191,1,37.8191,1
2024-02-25 22:30:00,10.0000,SBE16_SN57353_6479,24.0966,1,5.8193,1,37.8193,1
2024-02-25 23:00:00,10.0000,SBE16_SN57353_6479,24.0977,1,5.8195,1,37.8195,1
2024-02-25 23:30:00,10.0000,SBE16_SN57353_6479,24.0987,1,5.8197,1,37.8197,1
2024-02-26 00:00:00,10.0000,SBE16_SN57353_6479,24.0997,1,5.8199,1,37.8199,1
2024-02-26 00:30:00,10.0000,SBE16_SN57353_6479,24.1007,1,5.8201,1,37.8201,1
2024-02-26 01:00:00,10.0000,SBE16_SN57353_6479,24.1017,1,5.8203,1,37.8203,1
2024-02-26 01:30:00,10.0000,SBE16_SN57353_6479,24.1028,1,5.8206,1,37.8206,1
2024-02-26 02:00:00,10.0000,SBE16_SN57353_6479,24.1038,1,5.8208,1,37.8208,1
2024-02-26 02:30:00,10.0000,SBE16_SN57353_6479,24.1048,1,5.8210,1,37.8210,1
2024-02-26 03:00:00,10.0000,SBE16_SN57353_6479,24.1058,1,5.8212,1,37.8212,1
2024-02-26 03:30:00,10.0000,SBE16_SN57353_6479,24.1069,1,5.8214,1,37.8214,1
2024-02-26 04:00:00,10.0000,SBE16_SN57353_6479,24.1079,1,5.8216,1,37.8216,1
2024-02-26 04:30:00,10.0000,SBE16_SN57353_6479,24.1089,1,5.8218,1,37.8218,1
2024-02-26 05:00:00,10.0000,SBE16_SN57353_6479,24.1099,1,5.8220,1,37.8220,1
2024-02-26 05:30:00,10.0000,SBE16_SN57353_6479,24.1109,1,5.8222,1,37.8222,1
2024-02-26 06:00:00,10.0000,SBE16_SN57353_6479,24.1119,1,5.8224,1,37.8224,1
2024-02-26 06:30:00,10.0000,SBE16_SN57353_6479,24.1130,1,5.8226,1,37.8226,1
2024-02-26 07:00:00,10.0000,SBE16_SN57353_6479,24.1140,1,5.8228,1,37.8228,1
2024-02-26 07:30:00,10.0000,SBE16_SN57353_6479,24.1150,1,5.8230,1,37.8230,1
2024-02-26 08:00:00,10.0000,SBE16_SN57353_6479,24.1160,1,5.8232,1,37.8232,1
2024-02-26 08:30:00,10.0000,SBE16_SN57353_6479,24.1170,1,5.8234,1,37.8234,1
2024-02-26 09:00:00,10.0000,SBE16_SN57353_6479,24.1180,1,5.8236,1,37.8236,1
2024-02-26 09:30:00,10.0000,SBE16_SN57353_6479,24.1191,1,5.8238,1,37.8238,1
2024-02-26 10:00:00,10.0000,SBE16_SN57353_6479,24.1201,1,5.8240,1,37.8240,1
2024-02-26 10:30:00,10.0000,SBE16_SN57353_6479,24.1211,1,5.8242,1,37.8242,1
2024-02-26 11:00:00,10.0000,SBE16_SN57353_6479,24.1221,1,5.8244,1,37.8244,1
2024-02-26 11:30:00,10.0000,SBE16_SN57353_6479,24.1231,1,5.8246,1,37.8246,1
2024-02-26 12:00:00,10.0000,SBE16_SN57353_6479,24.1241,1,5.8248,1,37.8248,1
2024-02-26 12:30:00,10.0000,SBE16_SN57353_6479,24.1251,1,5.8250,1,37.8250,1
2024-02-26 13:00:00,10.0000,SBE16_SN57353_6479,24.1261,1,5.8252,1,37.8252,1
2024-02-26 13:30:00,10.0000,SBE16_SN57353_6479,24.1271,1,5.8254,1,37.8254,1
2024-02-26 14:00:00,10.0000,SBE16_SN57353_6479,24.1282,1,5.8256,1,37.8256,1
2024-02-26 14:30:00,10.0000,SBE16_SN57353_6479,24.1292,1,5.8258,1,37.8258,1
2024-02-26 15:00:00,10.0000,SBE16_SN57353_6479,24.1302,1,5.8260,1,37.8260,1
2024-02-26 15:30:00,10.0000,SBE16_SN57353_6479,24.1312,1,5.8262,1,37.8262,1
2024-02-26 16:00:00,10.0000,SBE16_SN57353_6479,24.1322,1,5.8264,1,37.8264,1
2024-02-26 16:30:00,10.0000,SBE16_SN57353_6479,24.1332,1,5.8266,1,37.8266,1
2024-02-26 17:00:00,10.0000,SBE16_SN57353_6479,24.1342,1,5.8268,1,37.8268,1
2024-02-26 17:30:00,10.0000,SBE16_SN57353_6479,24.1352,1,5.8270,1,37.8270,1
2024-02-26 18:00:00,10.0000,SBE16_SN57353_6479,24.1362,1,5.8272,1,37.8272,1
2024-02-26 18:30:00,10.0000,SBE16_SN57353_6479,24.1372,1,5.8274,1,37.8274,1
2024-02-26 19:00:00,10.0000,SBE16_SN57353_6479,24.1382,1,5.8276,1,37.8276,1
2024-02-26 19:30:00,10.0000,SBE16_SN57353_6479,24.1392,1,5.8278,1,37.8278,1
2024-02-26 20:00:00,10.0000,SBE16_SN57353_6479,24.1402,1,5.8280,1,37.8280,1
2024-02-26 20:30:00,10.0000,SBE16_SN57353_6479,24.1412,1,5.8282,1,37.8282,1
2024-02-26 21:00:00,10.0000,SBE16_SN57353_6479,24.1422,1,5.8284,1,37.8284,1
2024-02-26 21:30:00,10.0000,SBE16_SN57353_6479,24.1432,1,5.8286,1,37.8286,1
2024-02-26 22:00:00,10.0000,SBE16_SN57353_6479,24.1442,1,5.8288,1,37.8288,1
2024-02-26 22:30:00,10.0000,SBE16_SN57353_6479,24.1452,1,5.8290,1,37.8290,1
2024-02-26 23:00:00,10.0000,SBE16_SN57353_6479,24.1462,1,5.8292,1,37.8292,1
2024-02-26 23:30:00,10.0000,SBE16_SN57353_6479,24.1472,1,5.8294,1,37.8294,1
2024-02-27 00:00:00,10.0000,SBE16_SN57353_6479,24.1482,1,5.8296,1,37.8296,1
2024-02-27 00:30:00,10.0000,SBE16_SN57353_6479,24.1492,1,5.8298,1,37.8298,1
2024-02-27 01:00:00,10.0000,SBE16_SN57353_6479,24.1502,1,5.8300,1,37.8300,1
2024-02-27 01:30:00,10.0000,SBE16_SN57353_6479,24.1512,1,5.8302,1,37.8302,1
2024-02-27 02:00:00,10.0000,SBE16_SN57353_6479,24.1522,1,5.8304,1,37.8304,1
2024-02-27 02:30:00,10.0000,SBE16_SN57353_6479,24.1532,1,5.8306,1,37.8306,1
2024-02-27 03:00:00,10.0000,SBE16_SN57353_6479,24.1542,1,5.8308,1,37.8308,1
2024-02-27 03:30:00,10.0000,SBE16_SN57353_6479,24.1552,1,5.8310,1,37.8310,1
2024-02-27 04:00:00,10.0000,SBE16_SN57353_6479,24.1562,1,5.8312,1,37.8312,1
2024-02-27 04:30:00,10.0000,SBE16_SN57353_6479,24.1572,1,5.8314,1,37.8314,1
2024-02-27 05:00:00,10.0000,SBE16_SN57353_6479,24.1582,1,5.8316,1,37.8316,1
2024-02-27 05:30:00,10.0000,SBE16_SN57353_6479,24.1592,1,5.8318,1,37.8318,1
2024-02-27 06:00:00,10.0000,SBE16_SN57353_6479,24.1602,1,5.8320,1,37.8320,1
2024-02-27 06:30:00,10.0000,SBE16_SN57353_6479,24.1612,1,5.8322,1,37.8322,1
2024-02-27 07:00:00,10.0000,SBE16_SN57353_6479,24.1622,1,5.8324,1,37.8324,1
2024-02-27 07:30:00,10.0000,SBE16_SN57353_6479,24.1631,1,5.8326,1,37.8326,1
2024-02-27 08:00:00,10.0000,SBE16_SN57353_6479,24.1641,1,5.8328,1,37.8328,1
2024-02-27 08:30:00,10.0000,SBE16_SN57353_6479,24.1651,1,5.8330,1,37.8330,1
2024-02-27 09:00:00,10.0000,SBE16_SN57353_6479,24.1661,1,5.8332,1,37.8332,1
2024-02-27 09:30:00,10.0000,SBE16_SN57353_6479,24.1671,1,5.8334,1,37.8334,1
2024-02-27 10:00:00,10.0000,SBE16_SN57353_6479,24.1681,1,5.8336,1,37.8336,1
2024-02-27 10:30:00,10.0000,SBE16_SN57353_6479,24.1691,1,5.8338,1,37.8338,1
2024-02-27 11:00:00,10.0000,SBE16_SN57353_6479,24.1701,1,5.8340,1,37.8340,1
2024-02-27 11:30:00,10.0000,SBE16_SN57353_6479,24.1710,1,5.8342,1,37.8342,1
2024-02-27 12:00:00,10.0000,SBE16_SN57353_6479,24.1720,1,5.8344,1,37.8344,1
2024-02-27 12:30:00,10.0000,SBE16_SN57353_6479,24.1730,1,5.8346,1,37.8346,1
2024-02-27 13:00:00,10.0000,SBE16_SN57353_6479,24.1740,1,5.8348,1,37.8348,1
2024-02-27 13:30:00,10.0000,SBE16_SN57353_6479,24.1750,1,5.8350,1,37.8350,1
2024-02-27 14:00:00,10.0000,SBE16_SN57353_6479,24.1760,1,5.8352,1,37.8352,1
2024-02-27 14:30:00,10.0000,SBE16_SN57353_6479,24.1770,1,5.8354,1,37.8354,1
2024-02-27 15:00:00,10.0000,SBE16_SN57353_6479,24.1779,1,5.8356,1,37.8356,1
2024-02-27 15:30:00,10.0000,SBE16_SN57353_6479,24.1789,1,5.8358,1,37.8358,1
2024-02-27 16:00:00,10.0000,SBE16_SN57353_6479,24.1799,1,5.8360,1,37.8360,1
2024-02-27 16:30:00,10.0000,SBE16_SN57353_6479,24.1809,1,5.8362,1,37.8362,1
2024-02-27 17:00:00,10.0000,SBE16_SN57353_6479,24.1819,1,5.8364,1,37.8364,1
2024-02-27 17:30:00,10.0000,SBE16_SN57353_6479,24.1828,1,5.8366,1,37.8366,1
2024-02-27 18:00:00,10.0000,SBE16_SN57353_6479,24.1838,1,5.8368,1,37.8368,1
2024-02-27 18:30:00,10.0000,SBE16_SN57353_6479,24.1848,1,5.8370,1,37.8370,1
2024-02-27 19:00:00,10.0000,SBE16_SN57353_6479,24.1858,1,5.8372,1,37.8372,1
2024-02-27 19:30:00,10.0000,SBE16_SN57353_6479,24.1868,1,5.8374,1,37.8374,1
2024-02-27 20:00:00,10.0000,SBE16_SN57353_6479,24.1877,1,5.8375,1,37.8375,1
2024-02-27 20:30:00,10.0000,SBE16_SN57353_6479,24.1887,1,5.8377,1,37.8377,1
2024-02-27 21:00:00,10.0000,SBE16_SN57353_6479,24.1897,1,5.8379,1,37.8379,1
2024-02-27 21:30:00,10.0000,SBE16_SN57353_6479,24.1907,1,5.8381,1,37.8381,1
2024-02-27 22:00:00,10.0000,SBE16_SN57353_6479,24.1916,1,5.8383,1,37.8383,1
2024-02-27 22:30:00,10.0000,SBE16_SN57353_6479,24.1926,1,5.8385,1,37.8385,1
2024-02-27 23:00:00,10.0000,SBE16_SN57353_6479,24.1936,1,5.8387,1,37.8387,1
2024-02-27 23:30:00,10.0000,SBE16_SN57353_6479,24.1946,1,5.8389,1,37.8389,1
2024-02-28 00:00:00,10.0000,SBE16_SN57353_6479,24.1955,1,5.8391,1,37.8391,1
2024-02-28 00:30:00,10.0000,SBE16_SN57353_6479,24.1965,1,5.8393,1,37.8393,1
2024-02-28 01:00:00,10.0000,SBE16_SN57353_6479,24.1975,1,5.8395,1,37.8395,1
2024-02-28 01:30:00,10.0000,SBE16_SN57353_6479,24.1985,1,5.8397,1,37.8397,1
2024-02-28 02:00:00,10.0000,SBE16_SN57353_6479,24.1994,1,5.8399,1,37.8399,1
2024-02-28 02:30:00,10.0000,SBE16_SN57353_6479,24.2004,1,5.8401,1,37.8401,1
2024-02-28 03:00:00,10.0000,SBE16_SN57353_6479,24.2014,1,5.8403,1,37.8403,1
2024-02-28 03:30:00,10.0000,SBE16_SN57353_6479,24.2023,1,5.8405,1,37.8405,1
2024-02-28 04:00:00,10.0000,SBE16_SN57353_6479,24.2033,1,5.8407,1,37.8407,1
2024-02-28 04:30:00,10.0000,SBE16_SN57353_6479,24.2043,1,5.8409,1,37.8409,1
2024-02-28 05:00:00,10.0000,SBE16_SN57353_6479,24.2052,1,5.8410,1,37.8410,1
2024-02-28 05:30:00,10.0000,SBE16_SN57353_6479,24.2062,1,5.8412,1,37.8412,1
2024-02-28 06:00:00,10.0000,SBE16_SN57353_6479,24.2072,1,5.8414,1,37.8414,1
2024-02-28 06:30:00,10.0000,SBE16_SN57353_6479,24.2081,1,5.8416,1,37.8416,1
2024-02-28 07:00:00,10.0000,SBE16_SN57353_6479,24.2091,1,5.8418,1,37.8418,1
2024-02-28 07:30:00,10.0000,SBE16_SN57353_6479,24.2101,1,5.8420,1,37.8420,1
2024-02-28 08:00:00,10.0000,SBE16_SN57353_6479,24.2110,1,5.8422,1,37.8422,1
2024-02-28 08:30:00,10.0000,SBE16_SN57353_6479,24.2120,1,5.8424,1,37.8424,1
2024-02-28 09:00:00,10.0000,SBE16_SN57353_6479,24.2130,1,5.8426,1,37.8426,1
2024-02-28 09:30:00,10.0000,SBE16_SN57353_6479,24.2139,1,5.8428,1,37.8428,1
2024-02-28 10:00:00,10.0000,SBE16_SN57353_6479,24.2149,1,5.8430,1,37.8430,1
2024-02-28 10:30:00,10.0000,SBE16_SN57353_6479,24.2158,1,5.8432,1,37.8432,1
2024-02-28 11:00:00,10.0000,SBE16_SN57353_6479,24.2168,1,5.8434,1,37.8434,1
2024-02-28 11:30:00,10.0000,SBE16_SN57353_6479,24.2178,1,5.8436,1,37.8436,1
2024-02-28 12:00:00,10.0000,SBE16_SN57353_6479,24.2187,1,5.8437,1,37.8437,1
2024-02-28 12:30:00,10.0000,SBE16_SN57353_6479,24.2197,1,5.8439,1,37.8439,1
2024-02-28 13:00:00,10.0000,SBE16_SN57353_6479,24.2206,1,5.8441,1,37.8441,1
2024-02-28 13:30:00,10.0000,SBE16_SN57353_6479,24.2216,1,5.8443,1,37.8443,1
2024-02-28 14:00:00,10.0000,SBE16_SN57353_6479,24.2226,1,5.8445,1,37.8445,1
2024-02-28 14:30:00,10.0000,SBE16_SN57353_6479,24.2235,1,5.8447,1,37.8447,1
2024-02-28 15:00:00,10.0000,SBE16_SN57353_6479,24.2245,1,5.8449,1,37.8449,1
2024-02-28 15:30:00,10.0000,SBE16_SN57353_6479,24.2254,1,5.8451,1,37.8451,1
2024-02-28 16:00:00,10.0000,SBE16_SN57353_6479,24.2264,1,5.8453,1,37.8453,1
2024-02-28 16:30:00,10.0000,SBE16_SN57353_6479,24.2273,1,5.8455,1,37.8455,1
2024-02-28 17:00:00,10.0000,SBE16_SN57353_6479,24.2283,1,5.8457,1,37.8457,1
2024-02-28 17:30:00,10.0000,SBE16_SN57353_6479,24.2292,1,5.8458,1,37.8458,1
2024-02-28 18:00:00,10.0000,SBE16_SN57353_6479,24.2302,1,5.8460,1,37.8460,1
2024-02-28 18:30:00,10.0000,SBE16_SN57353_6479,24.2312,1,5.8462,1,37.8462,1
2024-02-28 19:00:00,10.0000,SBE16_SN57353_6479,24.2321,1,5.8464,1,37.8464,1
2024-02-28 19:30:00,10.0000,SBE16_SN57353_6479,24.2331,1,5.8466,1,37.8466,1
2024-02-28 20:00:00,10.0000,SBE16_SN57353_6479,24.2340,1,5.8468,1,37.8468,1
2024-02-28 20:30:00,10.0000,SBE16_SN57353_6479,24.2350,1,5.8470,1,37.8470,1
2024-02-28 21:00:00,10.0000,SBE16_SN57353_6479,24.2359,1,5.8472,1,37.8472,1
2024-02-28 21:30:00,10.0000,SBE16_SN57353_6479,24.2369,1,5.8474,1,37.8474,1
2024-02-28 22:00:00,10.0000,SBE16_SN57353_6479,24.2378,1,5.8476,1,37.8476,1
2024-02-28 22:30:00,10.0000,SBE16_SN57353_6479,24.2388,1,5.8478,1,37.8478,1
2024-02-28 23:00:00,10.0000,SBE16_SN57353_6479,24.2397,1,5.8479,1,37.8479,1
2024-02-28 23:30:00,10.0000,SBE16_SN57353_6479,24.2407,1,5.8481,1,37.8481,1
2024-02-29 00:00:00,10.0000,SBE16_SN57353_6479,24.2416,1,5.8483,1,37.8483,1
2024-02-29 00:30:00,10.0000,SBE16_SN57353_6479,24.2425,1,5.8485,1,37.8485,1
2024-02-29 01:00:00,10.0000,SBE16_SN57353_6479,24.2435,1,5.8487,1,37.8487,1
2024-02-29 01:30:00,10.0000,SBE16_SN57353_6479,24.2444,1,5.8489,1,37.8489,1
2024-02-29 02:00:00,10.0000,SBE16_SN57353_6479,24.2454,1,5.8491,1,37.8491,1
2024-02-29 02:30:00,10.0000,SBE16_SN57353_6479,24.2463,1,5.8493,1,37.8493,1
2024-02-29 03:00:00,10.0000,SBE16_SN57353_6479,24.2473,1,5.8495,1,37.8495,1
2024-02-29 03:30:00,10.0000,SBE16_SN57353_6479,24.2482,1,5.8496,1,37.8496,1
2024-02-29 04:00:00,10.0000,SBE16_SN57353_6479,24.2492,1,5.8498,1,37.8498,1
2024-02-29 04:30:00,10.0000,SBE16_SN57353_6479,24.2501,1,5.8500,1,37.8500,1
2024-02-29 05:00:00,10.0000,SBE16_SN57353_6479,24.2510,1,5.8502,1,37.8502,1
2024-02-29 05:30:00,10.0000,SBE16_SN57353_6479,24.2520,1,5.8504,1,37.8504,1
2024-02-29 06:00:00,10.0000,SBE16_SN57353_6479,24.2529,1,5.8506,1,37.8506,1
2024-02-29 06:30:00,10.0000,SBE16_SN57353_6479,24.2539,1,5.8508,1,37.8508,1
