time,depth,sensor_id,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC,PSAL,PSAL_QC
2024-07-12 18:00:00+00:00,20.0000,SBE16_SN57353_6479,21.9528,1,5.3906,1,21.8668,1,34.7811,1
2024-07-12 18:30:00+00:00,20.0000,SBE16_SN57353_6479,21.9561,1,5.3912,1,21.6199,1,34.7824,1
2024-07-12 19:00:00+00:00,20.0000,SBE16_SN57353_6479,21.9593,1,5.3919,1,21.2644,1,34.7837,1
2024-07-12 19:30:00+00:00,20.0000,SBE16_SN57353_6479,21.9626,1,5.3925,1,20.8241,1,34.7850,1
2024-07-12 20:00:00+00:00,20.0000,SBE16_SN57353_6479,21.9659,1,5.3932,1,20.3286,1,34.7863,1
2024-07-12 20:30:00+00:00,20.0000,SBE16_SN57353_6479,21.9691,1,5.3938,1,19.8110,1,34.7877,1
2024-07-12 21:00:00+00:00,20.0000,SBE16_SN57353_6479,21.9724,1,5.3945,1,19.3062,1,34.7890,1
2024-07-12 21:30:00+00:00,20.0000,SBE16_SN57353_6479,21.9757,1,5.3951,1,18.8478,1,34.7903,1
2024-07-12 22:00:00+00:00,20.0000,SBE16_SN57353_6479,21.9789,1,5.3958,1,18.4667,1,34.7916,1
2024-07-12 22:30:00+00:00,20.0000,SBE16_SN57353_6479,21.9822,1,5.3964,1,18.1884,1,34.7929,1
2024-07-12 23:00:00+00:00,20.0000,SBE16_SN57353_6479,21.9855,1,5.3971,1,18.0315,1,34.7942,1
2024-07-12 23:30:00+00:00,20.0000,SBE16_SN57353_6479,21.9887,1,5.3977,1,18.0067,1,34.7955,1
2024-07-13 00:00:00+00:00,20.0000,SBE16_SN57353_6479,21.9920,1,5.3984,1,18.1155,1,34.7968,1
2024-07-13 00:30:00+00:00,20.0000,SBE16_SN57353_6479,21.9953,1,5.3991,1,18.3506,1,34.7981,1
2024-07-13 01:00:00+00:00,20.0000,SBE16_SN57353_6479,21.9985,1,5.3997,1,18.6963,1,34.7994,1
2024-07-13 01:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0018,1,5.4004,1,19.1295,1,34.8007,1
2024-07-13 02:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0050,1,5.4010,1,19.6210,1,34.8020,1
2024-07-13 02:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0083,1,5.4017,1,20.1379,1,34.8033,1
2024-07-13 03:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0116,1,5.4023,1,20.6456,1,34.8046,1
2024-07-13 03:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0148,1,5.4030,1,21.1100,1,34.8059,1
2024-07-13 04:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0181,1,5.4036,1,21.4999,1,34.8072,1
2024-07-13 04:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0213,1,5.4043,1,21.7893,1,34.8085,1
2024-07-13 05:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0246,1,5.4049,1,21.9587,1,34.8098,1
2024-07-13 05:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0278,1,5.4056,1,21.9968,1,34.8111,1
2024-07-13 06:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0311,1,5.4062,1,21.9011,1,34.8124,1
2024-07-13 06:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0343,1,5.4069,1,21.6778,1,34.8137,1
2024-07-13 07:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0376,1,5.4075,1,21.3421,1,34.8150,1
2024-07-13 07:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0408,1,5.4082,1,20.9163,1,34.8163,1
2024-07-13 08:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0441,1,5.4088,1,20.4292,1,34.8176,1
2024-07-13 08:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0473,1,5.4095,1,19.9132,1,34.8189,1
2024-07-13 09:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0506,1,5.4101,1,19.4031,1,34.8202,1
2024-07-13 09:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0538,1,5.4108,1,18.9330,1,34.8215,1
2024-07-13 10:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0571,1,5.4114,1,18.5344,1,34.8228,1
2024-07-13 10:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0603,1,5.4121,1,18.2341,1,34.8241,1
2024-07-13 11:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0635,1,5.4127,1,18.0522,1,34.8254,1
2024-07-13 11:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0668,1,5.4134,1,18.0009,1,34.8267,1
2024-07-13 12:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0700,1,5.4140,1,18.0837,1,34.8280,1
2024-07-13 12:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0733,1,5.4147,1,18.2949,1,34.8293,1
2024-07-13 13:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0765,1,5.4153,1,18.6204,1,34.8306,1
2024-07-13 13:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0797,1,5.4159,1,19.0384,1,34.8319,1
2024-07-13 14:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0830,1,5.4166,1,19.5209,1,34.8332,1
2024-07-13 14:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0862,1,5.4172,1,20.0356,1,34.8345,1
2024-07-13 15:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0894,1,5.4179,1,20.5478,1,34.8358,1
2024-07-13 15:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0927,1,5.4185,1,21.0233,1,34.8371,1
2024-07-13 16:00:00+00:00,20.0000,SBE16_SN57353_6479,22.0959,1,5.4192,1,21.4302,1,34.8384,1
2024-07-13 16:30:00+00:00,20.0000,SBE16_SN57353_6479,22.0991,1,5.4198,1,21.7412,1,34.8396,1
2024-07-13 17:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1023,1,5.4205,1,21.9355,1,34.8409,1
2024-07-13 17:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1056,1,5.4211,1,22.0000,1,34.8422,1
2024-07-13 18:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1088,1,5.4218,1,21.9304,1,34.8435,1
2024-07-13 18:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1120,1,5.4224,1,21.7313,1,34.8448,1
2024-07-13 19:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1152,1,5.4230,1,21.4162,1,34.8461,1
2024-07-13 19:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1185,1,5.4237,1,21.0062,1,34.8474,1
2024-07-13 20:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1217,1,5.4243,1,20.5286,1,34.8487,1
2024-07-13 20:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1249,1,5.4250,1,20.0157,1,34.8500,1
2024-07-13 21:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1281,1,5.4256,1,19.5016,1,34.8512,1
2024-07-13 21:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1313,1,5.4263,1,19.0210,1,34.8525,1
2024-07-13 22:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1346,1,5.4269,1,18.6061,1,34.8538,1
2024-07-13 22:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1378,1,5.4276,1,18.2845,1,34.8551,1
2024-07-13 23:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1410,1,5.4282,1,18.0781,1,34.8564,1
2024-07-13 23:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1442,1,5.4288,1,18.0004,1,34.8577,1
2024-07-14 00:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1474,1,5.4295,1,18.0569,1,34.8590,1
2024-07-14 00:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1506,1,5.4301,1,18.2436,1,34.8603,1
2024-07-14 01:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1538,1,5.4308,1,18.5481,1,34.8615,1
2024-07-14 01:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1570,1,5.4314,1,18.9499,1,34.8628,1
2024-07-14 02:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1603,1,5.4321,1,19.4222,1,34.8641,1
2024-07-14 02:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1635,1,5.4327,1,19.9331,1,34.8654,1
2024-07-14 03:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1667,1,5.4333,1,20.4486,1,34.8667,1
2024-07-14 03:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1699,1,5.4340,1,20.9340,1,34.8680,1
2024-07-14 04:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1731,1,5.4346,1,21.3568,1,34.8692,1
2024-07-14 04:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1763,1,5.4353,1,21.6886,1,34.8705,1
2024-07-14 05:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1795,1,5.4359,1,21.9071,1,34.8718,1
2024-07-14 05:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1827,1,5.4365,1,21.9979,1,34.8731,1
2024-07-14 06:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1859,1,5.4372,1,21.9546,1,34.8744,1
2024-07-14 06:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1891,1,5.4378,1,21.7803,1,34.8756,1
2024-07-14 07:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1923,1,5.4385,1,21.4867,1,34.8769,1
2024-07-14 07:30:00+00:00,20.0000,SBE16_SN57353_6479,22.1955,1,5.4391,1,21.0933,1,34.8782,1
2024-07-14 08:00:00+00:00,20.0000,SBE16_SN57353_6479,22.1987,1,5.4397,1,20.6267,1,34.8795,1
2024-07-14 08:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2019,1,5.4404,1,20.1180,1,34.8807,1
2024-07-14 09:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2051,1,5.4410,1,19.6015,1,34.8820,1
2024-07-14 09:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2083,1,5.4417,1,19.1116,1,34.8833,1
2024-07-14 10:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2114,1,5.4423,1,18.6813,1,34.8846,1
2024-07-14 10:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2146,1,5.4429,1,18.3394,1,34.8859,1
2024-07-14 11:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2178,1,5.4436,1,18.1089,1,34.8871,1
2024-07-14 11:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2210,1,5.4442,1,18.0052,1,34.8884,1
2024-07-14 12:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2242,1,5.4448,1,18.0352,1,34.8897,1
2024-07-14 12:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2274,1,5.4455,1,18.1969,1,34.8910,1
2024-07-14 13:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2306,1,5.4461,1,18.4796,1,34.8922,1
2024-07-14 13:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2337,1,5.4467,1,18.8641,1,34.8935,1
2024-07-14 14:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2369,1,5.4474,1,19.3249,1,34.8948,1
2024-07-14 14:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2401,1,5.4480,1,19.8309,1,34.8960,1
2024-07-14 15:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2433,1,5.4487,1,20.3482,1,34.8973,1
2024-07-14 15:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2465,1,5.4493,1,20.8422,1,34.8986,1
2024-07-14 16:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2496,1,5.4499,1,21.2798,1,34.8999,1
2024-07-14 16:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2528,1,5.4506,1,21.6315,1,34.9011,1
2024-07-14 17:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2560,1,5.4512,1,21.8738,1,34.9024,1
2024-07-14 17:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2592,1,5.4518,1,21.9905,1,34.9037,1
2024-07-14 18:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2623,1,5.4525,1,21.9737,1,34.9049,1
2024-07-14 18:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2655,1,5.4531,1,21.8247,1,34.9062,1
2024-07-14 19:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2687,1,5.4537,1,21.5532,1,34.9075,1
2024-07-14 19:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2719,1,5.4544,1,21.1776,1,34.9087,1
2024-07-14 20:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2750,1,5.4550,1,20.7231,1,34.9100,1
2024-07-14 20:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2782,1,5.4556,1,20.2201,1,34.9113,1
2024-07-14 21:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2814,1,5.4563,1,19.7023,1,34.9125,1
2024-07-14 21:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2845,1,5.4569,1,19.2045,1,34.9138,1
2024-07-14 22:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2877,1,5.4575,1,18.7600,1,34.9151,1
2024-07-14 22:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2908,1,5.4582,1,18.3987,1,34.9163,1
2024-07-14 23:00:00+00:00,20.0000,SBE16_SN57353_6479,22.2940,1,5.4588,1,18.1447,1,34.9176,1
2024-07-14 23:30:00+00:00,20.0000,SBE16_SN57353_6479,22.2972,1,5.4594,1,18.0151,1,34.9189,1
2024-07-15 00:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3003,1,5.4601,1,18.0186,1,34.9201,1
2024-07-15 00:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3035,1,5.4607,1,18.1550,1,34.9214,1
2024-07-15 01:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3066,1,5.4613,1,18.4150,1,34.9227,1
2024-07-15 01:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3098,1,5.4620,1,18.7813,1,34.9239,1
2024-07-15 02:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3129,1,5.4626,1,19.2294,1,34.9252,1
2024-07-15 02:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3161,1,5.4632,1,19.7291,1,34.9264,1
2024-07-15 03:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3193,1,5.4639,1,20.2469,1,34.9277,1
2024-07-15 03:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3224,1,5.4645,1,20.7482,1,34.9290,1
2024-07-15 04:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3256,1,5.4651,1,21.1994,1,34.9302,1
2024-07-15 04:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3287,1,5.4657,1,21.5701,1,34.9315,1
2024-07-15 05:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3318,1,5.4664,1,21.8356,1,34.9327,1
2024-07-15 05:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3350,1,5.4670,1,21.9779,1,34.9340,1
2024-07-15 06:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3381,1,5.4676,1,21.9877,1,34.9353,1
2024-07-15 06:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3413,1,5.4683,1,21.8642,1,34.9365,1
2024-07-15 07:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3444,1,5.4689,1,21.6157,1,34.9378,1
2024-07-15 07:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3476,1,5.4695,1,21.2589,1,34.9390,1
2024-07-15 08:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3507,1,5.4701,1,20.8176,1,34.9403,1
2024-07-15 08:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3538,1,5.4708,1,20.3216,1,34.9415,1
2024-07-15 09:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3570,1,5.4714,1,19.8040,1,34.9428,1
2024-07-15 09:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3601,1,5.4720,1,19.2995,1,34.9440,1
2024-07-15 10:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3633,1,5.4727,1,18.8420,1,34.9453,1
2024-07-15 10:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3664,1,5.4733,1,18.4621,1,34.9466,1
2024-07-15 11:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3695,1,5.4739,1,18.1854,1,34.9478,1
2024-07-15 11:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3727,1,5.4745,1,18.0303,1,34.9491,1
2024-07-15 12:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3758,1,5.4752,1,18.0073,1,34.9503,1
2024-07-15 12:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3789,1,5.4758,1,18.1179,1,34.9516,1
2024-07-15 13:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3820,1,5.4764,1,18.3547,1,34.9528,1
2024-07-15 13:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3852,1,5.4770,1,18.7018,1,34.9541,1
2024-07-15 14:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3883,1,5.4777,1,19.1359,1,34.9553,1
2024-07-15 14:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3914,1,5.4783,1,19.6280,1,34.9566,1
2024-07-15 15:00:00+00:00,20.0000,SBE16_SN57353_6479,22.3945,1,5.4789,1,20.1450,1,34.9578,1
2024-07-15 15:30:00+00:00,20.0000,SBE16_SN57353_6479,22.3977,1,5.4795,1,20.6523,1,34.9591,1
2024-07-15 16:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4008,1,5.4802,1,21.1159,1,34.9603,1
2024-07-15 16:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4039,1,5.4808,1,21.5046,1,34.9616,1
2024-07-15 17:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4070,1,5.4814,1,21.7925,1,34.9628,1
2024-07-15 17:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4101,1,5.4820,1,21.9602,1,34.9641,1
2024-07-15 18:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4133,1,5.4827,1,21.9964,1,34.9653,1
2024-07-15 18:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4164,1,5.4833,1,21.8988,1,34.9665,1
2024-07-15 19:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4195,1,5.4839,1,21.6739,1,34.9678,1
2024-07-15 19:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4226,1,5.4845,1,21.3368,1,34.9690,1
2024-07-15 20:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4257,1,5.4851,1,20.9100,1,34.9703,1
2024-07-15 20:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4288,1,5.4858,1,20.4222,1,34.9715,1
2024-07-15 21:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4319,1,5.4864,1,19.9061,1,34.9728,1
2024-07-15 21:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4350,1,5.4870,1,19.3963,1,34.9740,1
2024-07-15 22:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4381,1,5.4876,1,18.9270,1,34.9753,1
2024-07-15 22:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4412,1,5.4882,1,18.5296,1,34.9765,1
2024-07-15 23:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4443,1,5.4889,1,18.2308,1,34.9777,1
2024-07-15 23:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4474,1,5.4895,1,18.0506,1,34.9790,1
2024-07-16 00:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4506,1,5.4901,1,18.0012,1,34.9802,1
2024-07-16 00:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4537,1,5.4907,1,18.0857,1,34.9815,1
2024-07-16 01:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4567,1,5.4913,1,18.2986,1,34.9827,1
2024-07-16 01:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4598,1,5.4920,1,18.6256,1,34.9839,1
2024-07-16 02:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4629,1,5.4926,1,19.0447,1,34.9852,1
2024-07-16 02:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4660,1,5.4932,1,19.5279,1,34.9864,1
2024-07-16 03:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4691,1,5.4938,1,20.0427,1,34.9877,1
2024-07-16 03:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4722,1,5.4944,1,20.5546,1,34.9889,1
2024-07-16 04:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4753,1,5.4951,1,21.0294,1,34.9901,1
2024-07-16 04:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4784,1,5.4957,1,21.4352,1,34.9914,1
2024-07-16 05:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4815,1,5.4963,1,21.7447,1,34.9926,1
2024-07-16 05:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4846,1,5.4969,1,21.9373,1,34.9938,1
2024-07-16 06:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4877,1,5.4975,1,21.9999,1,34.9951,1
2024-07-16 06:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4908,1,5.4982,1,21.9285,1,34.9963,1
2024-07-16 07:00:00+00:00,20.0000,SBE16_SN57353_6479,22.4938,1,5.4988,1,21.7278,1,34.9975,1
2024-07-16 07:30:00+00:00,20.0000,SBE16_SN57353_6479,22.4969,1,5.4994,1,21.4112,1,34.9988,1
2024-07-16 08:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5000,1,5.5000,1,21.0000,1,35.0000,1
2024-07-16 08:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5031,1,5.5006,1,20.5218,1,35.0012,1
2024-07-16 09:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5062,1,5.5012,1,20.0085,1,35.0025,1
2024-07-16 09:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5092,1,5.5018,1,19.4947,1,35.0037,1
2024-07-16 10:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5123,1,5.5025,1,19.0148,1,35.0049,1
2024-07-16 10:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5154,1,5.5031,1,18.6010,1,35.0062,1
2024-07-16 11:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5185,1,5.5037,1,18.2809,1,35.0074,1
2024-07-16 11:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5215,1,5.5043,1,18.0761,1,35.0086,1
2024-07-16 12:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5246,1,5.5049,1,18.0003,1,35.0098,1
2024-07-16 12:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5277,1,5.5055,1,18.0586,1,35.0111,1
2024-07-16 13:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5307,1,5.5061,1,18.2470,1,35.0123,1
2024-07-16 13:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5338,1,5.5068,1,18.5530,1,35.0135,1
2024-07-16 14:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5369,1,5.5074,1,18.9560,1,35.0147,1
2024-07-16 14:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5399,1,5.5080,1,19.4290,1,35.0160,1
2024-07-16 15:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5430,1,5.5086,1,19.9403,1,35.0172,1
2024-07-16 15:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5461,1,5.5092,1,20.4555,1,35.0184,1
2024-07-16 16:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5491,1,5.5098,1,20.9403,1,35.0197,1
2024-07-16 16:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5522,1,5.5104,1,21.3620,1,35.0209,1
2024-07-16 17:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5552,1,5.5110,1,21.6924,1,35.0221,1
2024-07-16 17:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5583,1,5.5117,1,21.9093,1,35.0233,1
2024-07-16 18:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5614,1,5.5123,1,21.9982,1,35.0245,1
2024-07-16 18:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5644,1,5.5129,1,21.9531,1,35.0258,1
2024-07-16 19:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5675,1,5.5135,1,21.7771,1,35.0270,1
2024-07-16 19:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5705,1,5.5141,1,21.4819,1,35.0282,1
2024-07-16 20:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5736,1,5.5147,1,21.0874,1,35.0294,1
2024-07-16 20:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5766,1,5.5153,1,20.6199,1,35.0306,1
2024-07-16 21:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5797,1,5.5159,1,20.1109,1,35.0319,1
2024-07-16 21:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5827,1,5.5165,1,19.5945,1,35.0331,1
2024-07-16 22:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5858,1,5.5172,1,19.1052,1,35.0343,1
2024-07-16 22:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5888,1,5.5178,1,18.6760,1,35.0355,1
2024-07-16 23:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5918,1,5.5184,1,18.3355,1,35.0367,1
2024-07-16 23:30:00+00:00,20.0000,SBE16_SN57353_6479,22.5949,1,5.5190,1,18.1066,1,35.0380,1
2024-07-17 00:00:00+00:00,20.0000,SBE16_SN57353_6479,22.5979,1,5.5196,1,18.0047,1,35.0392,1
2024-07-17 00:30:00+00:00,20.0000,SBE16_SN57353_6479,22.6010,1,5.5202,1,18.0365,1,35.0404,1
2024-07-17 01:00:00+00:00,20.0000,SBE16_SN57353_6479,22.6040,1,5.5208,1,18.2000,1,35.0416,1
2024-07-17 01:30:00+00:00,20.0000,SBE16_SN57353_6479,22.6070,1,5.5214,1,18.4842,1,35.0428,1
2024-07-17 02:00:00+00:00,20.0000,SBE16_SN57353_6479,22.6101,1,5.5220,1,18.8700,1,35.0440,1
2024-07-17 02:30:00+00:00,20.0000,SBE16_SN57353_6479,22.6131,1,5.5226,1,19.3316,1,35.0452,1
2024-07-17 03:00:00+00:00,20.0000,SBE16_SN57353_6479,22.6161,1,5.5232,1,19.8380,1,35.0465,1
2024-07-17 03:30:00+00:00,20.0000,SBE16_SN57353_6479,22.6192,1,5.5238,1,20.3552,1,35.0477,1
2024-07-17 04:00:00+00:00,20.0000,SBE16_SN57353_6479,22.6222,1,5.5244,1,20.8487,1,35.0489,1
2024-07-17 04:30:00+00:00,20.0000,SBE16_SN57353_6479,22.6252,1,5.5250,1,21.2852,1,35.0501,1
2024-07-17 05:00:00+00:00,20.0000,SBE16_SN57353_6479,22.6282,1,5.5256,1,21.6356,1,35.0513,1
2024-07-17 05:30:00+00:00,20.0000,SBE16_SN57353_6479,22.6313,1,5.5263,1,21.8763,1,35.0525,1
2024-07-17 06:00:00+00:00,20.0000,SBE16_SN57353_6479,22.6343,1,5.5269,1,21.9912,1,35.0537,1
2024-07-17 06:30:00+00:00,20.0000,SBE16_SN57353_6479,22.6373,1,5.5275,1,21.9726,1,35.0549,1
2024-07-17 07:00:00+00:00,20.0000,SBE16_SN57353_6479,22.6403,1,5.5281,1,21.8217,1,35.0561,1
2024-07-17 07:30:00+00:00,20.0000,SBE16_SN57353_6479,22.6434,1,5.5287,1,21.5487,1,35.0573,1
2024-07-17 08:00:00+00:00,20.0000,SBE16_SN57353_6479,22.6464,1,5.5293,1,21.1719,1,35.0586,1
