time,depth,sensor_id,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC,PSAL,PSAL_QC
2024-02-20 12:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8811,1,5.9851,1,11.9703,1,27.8811,1
2024-02-20 12:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8801,1,5.9850,1,11.8136,1,27.8801,1
2024-02-20 13:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8791,1,5.9849,1,11.5327,1,27.8791,1
2024-02-20 13:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8781,1,5.9848,1,11.1468,1,27.8781,1
2024-02-20 14:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8771,1,5.9846,1,10.6822,1,27.8771,1
2024-02-20 14:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8761,1,5.9845,1,10.1710,1,27.8761,1
2024-02-20 15:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8751,1,5.9844,1,9.6480,1,27.8751,1
2024-02-20 15:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8741,1,5.9843,1,9.1491,1,27.8741,1
2024-02-20 16:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8731,1,5.9841,1,8.7086,1,27.8731,1
2024-02-20 16:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8721,1,5.9840,1,8.3565,1,27.8721,1
2024-02-20 17:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8710,1,5.9839,1,8.1170,1,27.8710,1
2024-02-20 17:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8700,1,5.9837,1,8.0066,1,27.8700,1
2024-02-20 18:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8690,1,5.9836,1,8.0328,1,27.8690,1
2024-02-20 18:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8679,1,5.9835,1,8.1937,1,27.8679,1
2024-02-20 19:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8669,1,5.9834,1,8.4784,1,27.8669,1
2024-02-20 19:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8658,1,5.9832,1,8.8674,1,27.8658,1
2024-02-20 20:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8648,1,5.9831,1,9.3340,1,27.8648,1
2024-02-20 20:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8637,1,5.9830,1,9.8462,1,27.8637,1
2024-02-20 21:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8627,1,5.9828,1,10.3690,1,27.8627,1
2024-02-20 21:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8616,1,5.9827,1,10.8665,1,27.8616,1
2024-02-20 22:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8605,1,5.9826,1,11.3046,1,27.8605,1
2024-02-20 22:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8595,1,5.9824,1,11.6533,1,27.8595,1
2024-02-20 23:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8584,1,5.9823,1,11.8887,1,27.8584,1
2024-02-20 23:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8573,1,5.9822,1,11.9947,1,27.8573,1
2024-02-21 00:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8562,1,5.9820,1,11.9641,1,27.8562,1
2024-02-21 00:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8551,1,5.9819,1,11.7988,1,27.8551,1
2024-02-21 01:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8540,1,5.9818,1,11.5103,1,27.8540,1
2024-02-21 01:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8529,1,5.9816,1,11.1183,1,27.8529,1
2024-02-21 02:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8518,1,5.9815,1,10.6497,1,27.8518,1
2024-02-21 02:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8507,1,5.9813,1,10.1365,1,27.8507,1
2024-02-21 03:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8496,1,5.9812,1,9.6141,1,27.8496,1
2024-02-21 03:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8485,1,5.9811,1,9.1180,1,27.8485,1
2024-02-21 04:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8474,1,5.9809,1,8.6824,1,27.8474,1
2024-02-21 04:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8463,1,5.9808,1,8.3371,1,27.8463,1
2024-02-21 05:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8452,1,5.9806,1,8.1057,1,27.8452,1
2024-02-21 05:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8440,1,5.9805,1,8.0041,1,27.8440,1
2024-02-21 06:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8429,1,5.9804,1,8.0393,1,27.8429,1
2024-02-21 06:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8418,1,5.9802,1,8.2088,1,27.8418,1
2024-02-21 07:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8406,1,5.9801,1,8.5011,1,27.8406,1
2024-02-21 07:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8395,1,5.9799,1,8.8960,1,27.8395,1
2024-02-21 08:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8383,1,5.9798,1,9.3667,1,27.8383,1
2024-02-21 08:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8372,1,5.9796,1,9.8807,1,27.8372,1
2024-02-21 09:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8360,1,5.9795,1,10.4029,1,27.8360,1
2024-02-21 09:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8349,1,5.9794,1,10.8975,1,27.8349,1
2024-02-21 10:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8337,1,5.9792,1,11.3305,1,27.8337,1
2024-02-21 10:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8325,1,5.9791,1,11.6725,1,27.8325,1
2024-02-21 11:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8313,1,5.9789,1,11.8998,1,27.8313,1
2024-02-21 11:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8302,1,5.9788,1,11.9969,1,27.8302,1
2024-02-21 12:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8290,1,5.9786,1,11.9572,1,27.8290,1
2024-02-21 12:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8278,1,5.9785,1,11.7834,1,27.8278,1
2024-02-21 13:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8266,1,5.9783,1,11.4874,1,27.8266,1
2024-02-21 13:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8254,1,5.9782,1,11.0895,1,27.8254,1
2024-02-21 14:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8242,1,5.9780,1,10.6169,1,27.8242,1
2024-02-21 14:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8230,1,5.9779,1,10.1021,1,27.8230,1
2024-02-21 15:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8218,1,5.9777,1,9.5802,1,27.8218,1
2024-02-21 15:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8206,1,5.9776,1,9.0872,1,27.8206,1
2024-02-21 16:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8194,1,5.9774,1,8.6566,1,27.8194,1
2024-02-21 16:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8182,1,5.9773,1,8.3181,1,27.8182,1
2024-02-21 17:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8170,1,5.9771,1,8.0949,1,27.8170,1
2024-02-21 17:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8157,1,5.9770,1,8.0022,1,27.8157,1
2024-02-21 18:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8145,1,5.9768,1,8.0464,1,27.8145,1
2024-02-21 18:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8133,1,5.9767,1,8.2244,1,27.8133,1
2024-02-21 19:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8120,1,5.9765,1,8.5242,1,27.8120,1
2024-02-21 19:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8108,1,5.9763,1,8.9250,1,27.8108,1
2024-02-21 20:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8095,1,5.9762,1,9.3995,1,27.8095,1
2024-02-21 20:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8083,1,5.9760,1,9.9152,1,27.8083,1
2024-02-21 21:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8070,1,5.9759,1,10.4366,1,27.8070,1
2024-02-21 21:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8058,1,5.9757,1,10.9282,1,27.8058,1
2024-02-21 22:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8045,1,5.9756,1,11.3561,1,27.8045,1
2024-02-21 22:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8032,1,5.9754,1,11.6911,1,27.8032,1
2024-02-21 23:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8020,1,5.9752,1,11.9103,1,27.8020,1
2024-02-21 23:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.8007,1,5.9751,1,11.9985,1,27.8007,1
2024-02-22 00:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7994,1,5.9749,1,11.9499,1,27.7994,1
2024-02-22 00:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7981,1,5.9748,1,11.7676,1,27.7981,1
2024-02-22 01:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7969,1,5.9746,1,11.4641,1,27.7969,1
2024-02-22 01:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7956,1,5.9744,1,11.0604,1,27.7956,1
2024-02-22 02:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7943,1,5.9743,1,10.5840,1,27.7943,1
2024-02-22 02:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7930,1,5.9741,1,10.0676,1,27.7930,1
2024-02-22 03:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7917,1,5.9740,1,9.5465,1,27.7917,1
2024-02-22 03:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7904,1,5.9738,1,9.0566,1,27.7904,1
2024-02-22 04:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7891,1,5.9736,1,8.6312,1,27.7891,1
2024-02-22 04:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7877,1,5.9735,1,8.2997,1,27.7877,1
2024-02-22 05:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7864,1,5.9733,1,8.0847,1,27.7864,1
2024-02-22 05:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7851,1,5.9731,1,8.0009,1,27.7851,1
2024-02-22 06:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7838,1,5.9730,1,8.0541,1,27.7838,1
2024-02-22 06:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7824,1,5.9728,1,8.2406,1,27.7824,1
2024-02-22 07:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7811,1,5.9726,1,8.5477,1,27.7811,1
2024-02-22 07:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7798,1,5.9725,1,8.9543,1,27.7798,1
2024-02-22 08:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7784,1,5.9723,1,9.4325,1,27.7784,1
2024-02-22 08:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7771,1,5.9721,1,9.9497,1,27.7771,1
2024-02-22 09:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7757,1,5.9720,1,10.4702,1,27.7757,1
2024-02-22 09:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7744,1,5.9718,1,10.9586,1,27.7744,1
2024-02-22 10:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7730,1,5.9716,1,11.3813,1,27.7730,1
2024-02-22 10:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7716,1,5.9715,1,11.7093,1,27.7716,1
2024-02-22 11:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7703,1,5.9713,1,11.9202,1,27.7703,1
2024-02-22 11:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7689,1,5.9711,1,11.9996,1,27.7689,1
2024-02-22 12:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7675,1,5.9709,1,11.9419,1,27.7675,1
2024-02-22 12:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7662,1,5.9708,1,11.7511,1,27.7662,1
2024-02-22 13:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7648,1,5.9706,1,11.4404,1,27.7648,1
2024-02-22 13:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7634,1,5.9704,1,11.0310,1,27.7634,1
2024-02-22 14:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7620,1,5.9702,1,10.5509,1,27.7620,1
2024-02-22 14:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7606,1,5.9701,1,10.0331,1,27.7606,1
2024-02-22 15:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7592,1,5.9699,1,9.5130,1,27.7592,1
2024-02-22 15:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7578,1,5.9697,1,9.0263,1,27.7578,1
2024-02-22 16:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7564,1,5.9695,1,8.6063,1,27.7564,1
2024-02-22 16:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7550,1,5.9694,1,8.2818,1,27.7550,1
2024-02-22 17:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7536,1,5.9692,1,8.0750,1,27.7536,1
2024-02-22 17:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7521,1,5.9690,1,8.0001,1,27.7521,1
2024-02-22 18:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7507,1,5.9688,1,8.0623,1,27.7507,1
2024-02-22 18:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7493,1,5.9687,1,8.2573,1,27.7493,1
2024-02-22 19:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7479,1,5.9685,1,8.5716,1,27.7479,1
2024-02-22 19:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7464,1,5.9683,1,8.9838,1,27.7464,1
2024-02-22 20:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7450,1,5.9681,1,9.4657,1,27.7450,1
2024-02-22 20:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7435,1,5.9679,1,9.9842,1,27.7435,1
2024-02-22 21:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7421,1,5.9678,1,10.5037,1,27.7421,1
2024-02-22 21:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7406,1,5.9676,1,10.9888,1,27.7406,1
2024-02-22 22:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7392,1,5.9674,1,11.4061,1,27.7392,1
2024-02-22 22:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7377,1,5.9672,1,11.7270,1,27.7377,1
2024-02-22 23:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7363,1,5.9670,1,11.9296,1,27.7363,1
2024-02-22 23:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7348,1,5.9669,1,12.0000,1,27.7348,1
2024-02-23 00:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7333,1,5.9667,1,11.9333,1,27.7333,1
2024-02-23 00:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7319,1,5.9665,1,11.7342,1,27.7319,1
2024-02-23 01:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7304,1,5.9663,1,11.4162,1,27.7304,1
2024-02-23 01:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7289,1,5.9661,1,11.0012,1,27.7289,1
2024-02-23 02:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7274,1,5.9659,1,10.5176,1,27.7274,1
2024-02-23 02:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7259,1,5.9657,1,9.9986,1,27.7259,1
2024-02-23 03:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7244,1,5.9656,1,9.4796,1,27.7244,1
2024-02-23 03:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7229,1,5.9654,1,8.9963,1,27.7229,1
2024-02-23 04:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7214,1,5.9652,1,8.5817,1,27.7214,1
2024-02-23 04:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7199,1,5.9650,1,8.2644,1,27.7199,1
2024-02-23 05:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7184,1,5.9648,1,8.0659,1,27.7184,1
2024-02-23 05:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7169,1,5.9646,1,8.0000,1,27.7169,1
2024-02-23 06:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7154,1,5.9644,1,8.0712,1,27.7154,1
2024-02-23 06:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7138,1,5.9642,1,8.2745,1,27.7138,1
2024-02-23 07:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7123,1,5.9640,1,8.5960,1,27.7123,1
2024-02-23 07:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7108,1,5.9638,1,9.0137,1,27.7108,1
2024-02-23 08:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7092,1,5.9637,1,9.4991,1,27.7092,1
2024-02-23 08:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7077,1,5.9635,1,10.0187,1,27.7077,1
2024-02-23 09:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7062,1,5.9633,1,10.5371,1,27.7062,1
2024-02-23 09:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7046,1,5.9631,1,11.0186,1,27.7046,1
2024-02-23 10:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7031,1,5.9629,1,11.4304,1,27.7031,1
2024-02-23 10:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7015,1,5.9627,1,11.7441,1,27.7015,1
2024-02-23 11:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.7000,1,5.9625,1,11.9384,1,27.7000,1
2024-02-23 11:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6984,1,5.9623,1,11.9998,1,27.6984,1
2024-02-23 12:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6968,1,5.9621,1,11.9242,1,27.6968,1
2024-02-23 12:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6953,1,5.9619,1,11.7168,1,27.6953,1
2024-02-23 13:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6937,1,5.9617,1,11.3917,1,27.6937,1
2024-02-23 13:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6921,1,5.9615,1,10.9712,1,27.6921,1
2024-02-23 14:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6905,1,5.9613,1,10.4842,1,27.6905,1
2024-02-23 14:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6889,1,5.9611,1,9.9640,1,27.6889,1
2024-02-23 15:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6873,1,5.9609,1,9.4463,1,27.6873,1
2024-02-23 15:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6857,1,5.9607,1,8.9666,1,27.6857,1
2024-02-23 16:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6841,1,5.9605,1,8.5576,1,27.6841,1
2024-02-23 16:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6825,1,5.9603,1,8.2475,1,27.6825,1
2024-02-23 17:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6809,1,5.9601,1,8.0574,1,27.6809,1
2024-02-23 17:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6793,1,5.9599,1,8.0005,1,27.6793,1
2024-02-23 18:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6777,1,5.9597,1,8.0806,1,27.6777,1
2024-02-23 18:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6761,1,5.9595,1,8.2922,1,27.6761,1
2024-02-23 19:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6745,1,5.9593,1,8.6208,1,27.6745,1
2024-02-23 19:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6728,1,5.9591,1,9.0439,1,27.6728,1
2024-02-23 20:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6712,1,5.9589,1,9.5325,1,27.6712,1
2024-02-23 20:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6696,1,5.9587,1,10.0532,1,27.6696,1
2024-02-23 21:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6679,1,5.9585,1,10.5702,1,27.6679,1
2024-02-23 21:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6663,1,5.9583,1,11.0482,1,27.6663,1
2024-02-23 22:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6646,1,5.9581,1,11.4543,1,27.6646,1
2024-02-23 22:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6630,1,5.9579,1,11.7608,1,27.6630,1
2024-02-23 23:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6613,1,5.9577,1,11.9466,1,27.6613,1
2024-02-23 23:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6597,1,5.9575,1,11.9990,1,27.6597,1
2024-02-24 00:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6580,1,5.9573,1,11.9145,1,27.6580,1
2024-02-24 00:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6564,1,5.9570,1,11.6988,1,27.6564,1
2024-02-24 01:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6547,1,5.9568,1,11.3667,1,27.6547,1
2024-02-24 01:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6530,1,5.9566,1,10.9409,1,27.6530,1
2024-02-24 02:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6513,1,5.9564,1,10.4506,1,27.6513,1
2024-02-24 02:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6497,1,5.9562,1,9.9295,1,27.6497,1
2024-02-24 03:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6480,1,5.9560,1,9.4132,1,27.6480,1
2024-02-24 03:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6463,1,5.9558,1,8.9372,1,27.6463,1
2024-02-24 04:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6446,1,5.9556,1,8.5339,1,27.6446,1
2024-02-24 04:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6429,1,5.9554,1,8.2311,1,27.6429,1
2024-02-24 05:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6412,1,5.9551,1,8.0495,1,27.6412,1
2024-02-24 05:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6395,1,5.9549,1,8.0016,1,27.6395,1
2024-02-24 06:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6378,1,5.9547,1,8.0906,1,27.6378,1
2024-02-24 06:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6361,1,5.9545,1,8.3104,1,27.6361,1
2024-02-24 07:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6343,1,5.9543,1,8.6460,1,27.6343,1
2024-02-24 07:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6326,1,5.9541,1,9.0744,1,27.6326,1
2024-02-24 08:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6309,1,5.9539,1,9.5662,1,27.6309,1
2024-02-24 08:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6292,1,5.9536,1,10.0877,1,27.6292,1
2024-02-24 09:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6274,1,5.9534,1,10.6032,1,27.6274,1
2024-02-24 09:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6257,1,5.9532,1,11.0774,1,27.6257,1
2024-02-24 10:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6239,1,5.9530,1,11.4778,1,27.6239,1
2024-02-24 10:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6222,1,5.9528,1,11.7769,1,27.6222,1
2024-02-24 11:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6205,1,5.9526,1,11.9542,1,27.6205,1
2024-02-24 11:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6187,1,5.9523,1,11.9977,1,27.6187,1
2024-02-24 12:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6169,1,5.9521,1,11.9042,1,27.6169,1
2024-02-24 12:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6152,1,5.9519,1,11.6803,1,27.6152,1
2024-02-24 13:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6134,1,5.9517,1,11.3413,1,27.6134,1
2024-02-24 13:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6116,1,5.9515,1,10.9103,1,27.6116,1
2024-02-24 14:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6099,1,5.9512,1,10.4169,1,27.6099,1
2024-02-24 14:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6081,1,5.9510,1,9.8950,1,27.6081,1
2024-02-24 15:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6063,1,5.9508,1,9.3803,1,27.6063,1
2024-02-24 15:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6045,1,5.9506,1,8.9081,1,27.6045,1
2024-02-24 16:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6027,1,5.9503,1,8.5106,1,27.6027,1
2024-02-24 16:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.6009,1,5.9501,1,8.2153,1,27.6009,1
2024-02-24 17:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.5992,1,5.9499,1,8.0422,1,27.5992,1
2024-02-24 17:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.5974,1,5.9497,1,8.0032,1,27.5974,1
2024-02-24 18:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.5955,1,5.9494,1,8.1011,1,27.5955,1
2024-02-24 18:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.5937,1,5.9492,1,8.3291,1,27.5937,1
2024-02-24 19:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.5919,1,5.9490,1,8.6716,1,27.5919,1
2024-02-24 19:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.5901,1,5.9488,1,9.1051,1,27.5901,1
2024-02-24 20:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.5883,1,5.9485,1,9.5999,1,27.5883,1
2024-02-24 20:30:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.5865,1,5.9483,1,10.1222,1,27.5865,1
2024-02-24 21:00:00+00:00,20.0000,SBE37SMP_SN47472_5496,27.5846,1,5.9481,1,10.6361,1,27.5846,1
