time,depth,TEMP,TEMP_QC,CNDC,CNDC_QC,PSAL,PSAL_QC
2024-01-18 14:30:00,20.0000,22.3809,1,5.2976,1,22.3809,1
2024-01-18 15:00:00,20.0000,22.3837,1,5.2980,1,22.3837,1
2024-01-18 15:30:00,20.0000,22.3864,1,5.2983,1,22.3864,1
2024-01-18 16:00:00,20.0000,22.3891,1,5.2986,1,22.3891,1
2024-01-18 16:30:00,20.0000,22.3919,1,5.2990,1,22.3919,1
2024-01-18 17:00:00,20.0000,22.3946,1,5.2993,1,22.3946,1
2024-01-18 17:30:00,20.0000,22.3973,1,5.2997,1,22.3973,1
2024-01-18 18:00:00,20.0000,22.4001,1,5.3000,1,22.4001,1
2024-01-18 18:30:00,20.0000,22.4028,1,5.3003,1,22.4028,1
2024-01-18 19:00:00,20.0000,22.4055,1,5.3007,1,22.4055,1
2024-01-18 19:30:00,20.0000,22.4082,1,5.3010,1,22.4082,1
2024-01-18 20:00:00,20.0000,22.4110,1,5.3014,1,22.4110,1
2024-01-18 20:30:00,20.0000,22.4137,1,5.3017,1,22.4137,1
2024-01-18 21:00:00,20.0000,22.4164,1,5.3021,1,22.4164,1
2024-01-18 21:30:00,20.0000,22.4192,1,5.3024,1,22.4192,1
2024-01-18 22:00:00,20.0000,22.4219,1,5.3027,1,22.4219,1
2024-01-18 22:30:00,20.0000,22.4246,1,5.3031,1,22.4246,1
2024-01-18 23:00:00,20.0000,22.4273,1,5.3034,1,22.4273,1
2024-01-18 23:30:00,20.0000,22.4301,1,5.3038,1,22.4301,1
2024-01-19 00:00:00,20.0000,22.4328,1,5.3041,1,22.4328,1
2024-01-19 00:30:00,20.0000,22.4355,1,5.3044,1,22.4355,1
2024-01-19 01:00:00,20.0000,22.4382,1,5.3048,1,22.4382,1
2024-01-19 01:30:00,20.0000,22.4410,1,5.3051,1,22.4410,1
2024-01-19 02:00:00,20.0000,22.4437,1,5.3055,1,22.4437,1
2024-01-19 02:30:00,20.0000,22.4464,1,5.3058,1,22.4464,1
2024-01-19 03:00:00,20.0000,22.4491,1,5.3061,1,22.4491,1
2024-01-19 03:30:00,20.0000,22.4519,1,5.3065,1,22.4519,1
2024-01-19 04:00:00,20.0000,22.4546,1,5.3068,1,22.4546,1
2024-01-19 04:30:00,20.0000,22.4573,1,5.3072,1,22.4573,1
2024-01-19 05:00:00,20.0000,22.4600,1,5.3075,1,22.4600,1
2024-01-19 05:30:00,20.0000,22.4627,1,5.3078,1,22.4627,1
2024-01-19 06:00:00,20.0000,22.4655,1,5.3082,1,22.4655,1
2024-01-19 06:30:00,20.0000,22.4682,1,5.3085,1,22.4682,1
2024-01-19 07:00:00,20.0000,22.4709,1,5.3089,1,22.4709,1
2024-01-19 07:30:00,20.0000,22.4736,1,5.3092,1,22.4736,1
2024-01-19 08:00:00,20.0000,22.4764,1,5.3095,1,22.4764,1
2024-01-19 08:30:00,20.0000,22.4791,1,5.3099,1,22.4791,1
2024-01-19 09:00:00,20.0000,22.4818,1,5.3102,1,22.4818,1
2024-01-19 09:30:00,20.0000,22.4845,1,5.3106,1,22.4845,1
2024-01-19 10:00:00,20.0000,22.4872,1,5.3109,1,22.4872,1
2024-01-19 10:30:00,20.0000,22.4900,1,5.3112,1,22.4900,1
2024-01-19 11:00:00,20.0000,22.4927,1,5.3116,1,22.4927,1
2024-01-19 11:30:00,20.0000,22.4954,1,5.3119,1,22.4954,1
2024-01-19 12:00:00,20.0000,22.4981,1,5.3123,1,22.4981,1
2024-01-19 12:30:00,20.0000,22.5008,1,5.3126,1,22.5008,1
2024-01-19 13:00:00,20.0000,22.5035,1,5.3129,1,22.5035,1
2024-01-19 13:30:00,20.0000,22.5063,1,5.3133,1,22.5063,1
2024-01-19 14:00:00,20.0000,22.5090,1,5.3136,1,22.5090,1
2024-01-19 14:30:00,20.0000,22.5117,1,5.3140,1,22.5117,1
2024-01-19 15:00:00,20.0000,22.5144,1,5.3143,1,22.5144,1
2024-01-19 15:30:00,20.0000,22.5171,1,5.3146,1,22.5171,1
2024-01-19 16:00:00,20.0000,22.5198,1,5.3150,1,22.5198,1
2024-01-19 16:30:00,20.0000,22.5226,1,5.3153,1,22.5226,1
2024-01-19 17:00:00,20.0000,22.5253,1,5.3157,1,22.5253,1
2024-01-19 17:30:00,20.0000,22.5280,1,5.3160,1,22.5280,1
2024-01-19 18:00:00,20.0000,22.5307,1,5.3163,1,22.5307,1
2024-01-19 18:30:00,20.0000,22.5334,1,5.3167,1,22.5334,1
2024-01-19 19:00:00,20.0000,22.5361,1,5.3170,1,22.5361,1
2024-01-19 19:30:00,20.0000,22.5388,1,5.3174,1,22.5388,1
2024-01-19 20:00:00,20.0000,22.5416,1,5.3177,1,22.5416,1
2024-01-19 20:30:00,20.0000,22.5443,1,5.3180,1,22.5443,1
2024-01-19 21:00:00,20.0000,22.5470,1,5.3184,1,22.5470,1
2024-01-19 21:30:00,20.0000,22.5497,1,5.3187,1,22.5497,1
2024-01-19 22:00:00,20.0000,22.5524,1,5.3191,1,22.5524,1
2024-01-19 22:30:00,20.0000,22.5551,1,5.3194,1,22.5551,1
2024-01-19 23:00:00,20.0000,22.5578,1,5.3197,1,22.5578,1
2024-01-19 23:30:00,20.0000,22.5605,1,5.3201,1,22.5605,1
2024-01-20 00:00:00,20.0000,22.5632,1,5.3204,1,22.5632,1
2024-01-20 00:30:00,20.0000,22.5660,1,5.3207,1,22.5660,1
2024-01-20 01:00:00,20.0000,22.5687,1,5.3211,1,22.5687,1
2024-01-20 01:30:00,20.0000,22.5714,1,5.3214,1,22.5714,1
2024-01-20 02:00:00,20.0000,22.5741,1,5.3218,1,22.5741,1
2024-01-20 02:30:00,20.0000,22.5768,1,5.3221,1,22.5768,1
2024-01-20 03:00:00,20.0000,22.5795,1,5.3224,1,22.5795,1
2024-01-20 03:30:00,20.0000,22.5822,1,5.3228,1,22.5822,1
2024-01-20 04:00:00,20.0000,22.5849,1,5.3231,1,22.5849,1
2024-01-20 04:30:00,20.0000,22.5876,1,5.3235,1,22.5876,1
2024-01-20 05:00:00,20.0000,22.5903,1,5.3238,1,22.5903,1
2024-01-20 05:30:00,20.0000,22.5930,1,5.3241,1,22.5930,1
2024-01-20 06:00:00,20.0000,22.5957,1,5.3245,1,22.5957,1
2024-01-20 06:30:00,20.0000,22.5985,1,5.3248,1,22.5985,1
2024-01-20 07:00:00,20.0000,22.6012,1,5.3251,1,22.6012,1
2024-01-20 07:30:00,20.0000,22.6039,1,5.3255,1,22.6039,1
2024-01-20 08:00:00,20.0000,22.6066,1,5.3258,1,22.6066,1
2024-01-20 08:30:00,20.0000,22.6093,1,5.3262,1,22.6093,1
2024-01-20 09:00:00,20.0000,22.6120,1,5.3265,1,22.6120,1
2024-01-20 09:30:00,20.0000,22.6147,1,5.3268,1,22.6147,1
2024-01-20 10:00:00,20.0000,22.6174,1,5.3272,1,22.6174,1
2024-01-20 10:30:00,20.0000,22.6201,1,5.3275,1,22.6201,1
2024-01-20 11:00:00,20.0000,22.6228,1,5.3278,1,22.6228,1
2024-01-20 11:30:00,20.0000,22.6255,1,5.3282,1,22.6255,1
2024-01-20 12:00:00,20.0000,22.6282,1,5.3285,1,22.6282,1
2024-01-20 12:30:00,20.0000,22.6309,1,5.3289,1,22.6309,1
2024-01-20 13:00:00,20.0000,22.6336,1,5.3292,1,22.6336,1
2024-01-20 13:30:00,20.0000,22.6363,1,5.3295,1,22.6363,1
2024-01-20 14:00:00,20.0000,22.6390,1,5.3299,1,22.6390,1
2024-01-20 14:30:00,20.0000,22.6417,1,5.3302,1,22.6417,1
2024-01-20 15:00:00,20.0000,22.6444,1,5.3306,1,22.6444,1
2024-01-20 15:30:00,20.0000,22.6471,1,5.3309,1,22.6471,1
2024-01-20 16:00:00,20.0000,22.6498,1,5.3312,1,22.6498,1
2024-01-20 16:30:00,20.0000,22.6525,1,5.3316,1,22.6525,1
2024-01-20 17:00:00,20.0000,22.6552,1,5.3319,1,22.6552,1
2024-01-20 17:30:00,20.0000,22.6579,1,5.3322,1,22.6579,1
2024-01-20 18:00:00,20.0000,22.6606,1,5.3326,1,22.6606,1
2024-01-20 18:30:00,20.0000,22.6633,1,5.3329,1,22.6633,1
2024-01-20 19:00:00,20.0000,22.6660,1,5.3332,1,22.6660,1
2024-01-20 19:30:00,20.0000,22.6687,1,5.3336,1,22.6687,1
2024-01-20 20:00:00,20.0000,22.6714,1,5.3339,1,22.6714,1
2024-01-20 20:30:00,20.0000,22.6741,1,5.3343,1,22.6741,1
2024-01-20 21:00:00,20.0000,22.6768,1,5.3346,1,22.6768,1
2024-01-20 21:30:00,20.0000,22.6795,1,5.3349,1,22.6795,1
2024-01-20 22:00:00,20.0000,22.6822,1,5.3353,1,22.6822,1
2024-01-20 22:30:00,20.0000,22.6849,1,5.3356,1,22.6849,1
2024-01-20 23:00:00,20.0000,22.6876,1,5.3359,1,22.6876,1
2024-01-20 23:30:00,20.0000,22.6903,1,5.3363,1,22.6903,1
2024-01-21 00:00:00,20.0000,22.6930,1,5.3366,1,22.6930,1
2024-01-21 00:30:00,20.0000,22.6956,1,5.3370,1,22.6956,1
2024-01-21 01:00:00,20.0000,22.6983,1,5.3373,1,22.6983,1
2024-01-21 01:30:00,20.0000,22.7010,1,5.3376,1,22.7010,1
2024-01-21 02:00:00,20.0000,22.7037,1,5.3380,1,22.7037,1
2024-01-21 02:30:00,20.0000,22.7064,1,5.3383,1,22.7064,1
2024-01-21 03:00:00,20.0000,22.7091,1,5.3386,1,22.7091,1
2024-01-21 03:30:00,20.0000,22.7118,1,5.3390,1,22.7118,1
2024-01-21 04:00:00,20.0000,22.7145,1,5.3393,1,22.7145,1
2024-01-21 04:30:00,20.0000,22.7172,1,5.3396,1,22.7172,1
2024-01-21 05:00:00,20.0000,22.7199,1,5.3400,1,22.7199,1
2024-01-21 05:30:00,20.0000,22.7226,1,5.3403,1,22.7226,1
2024-01-21 06:00:00,20.0000,22.7253,1,5.3407,1,22.7253,1
2024-01-21 06:30:00,20.0000,22.7279,1,5.3410,1,22.7279,1
2024-01-21 07:00:00,20.0000,22.7306,1,5.3413,1,22.7306,1
2024-01-21 07:30:00,20.0000,22.7333,1,5.3417,1,22.7333,1
2024-01-21 08:00:00,20.0000,22.7360,1,5.3420,1,22.7360,1
2024-01-21 08:30:00,20.0000,22.7387,1,5.3423,1,22.7387,1
2024-01-21 09:00:00,20.0000,22.7414,1,5.3427,1,22.7414,1
2024-01-21 09:30:00,20.0000,22.7441,1,5.3430,1,22.7441,1
2024-01-21 10:00:00,20.0000,22.7468,1,5.3433,1,22.7468,1
2024-01-21 10:30:00,20.0000,22.7494,1,5.3437,1,22.7494,1
2024-01-21 11:00:00,20.0000,22.7521,1,5.3440,1,22.7521,1
2024-01-21 11:30:00,20.0000,22.7548,1,5.3444,1,22.7548,1
2024-01-21 12:00:00,20.0000,22.7575,1,5.3447,1,22.7575,1
2024-01-21 12:30:00,20.0000,22.7602,1,5.3450,1,22.7602,1
2024-01-21 13:00:00,20.0000,22.7629,1,5.3454,1,22.7629,1
2024-01-21 13:30:00,20.0000,22.7656,1,5.3457,1,22.7656,1
2024-01-21 14:00:00,20.0000,22.7682,1,5.3460,1,22.7682,1
2024-01-21 14:30:00,20.0000,22.7709,1,5.3464,1,22.7709,1
2024-01-21 15:00:00,20.0000,22.7736,1,5.3467,1,22.7736,1
2024-01-21 15:30:00,20.0000,22.7763,1,5.3470,1,22.7763,1
2024-01-21 16:00:00,20.0000,22.7790,1,5.3474,1,22.7790,1
2024-01-21 16:30:00,20.0000,22.7817,1,5.3477,1,22.7817,1
2024-01-21 17:00:00,20.0000,22.7843,1,5.3480,1,22.7843,1
2024-01-21 17:30:00,20.0000,22.7870,1,5.3484,1,22.7870,1
2024-01-21 18:00:00,20.0000,22.7897,1,5.3487,1,22.7897,1
2024-01-21 18:30:00,20.0000,22.7924,1,5.3490,1,22.7924,1
2024-01-21 19:00:00,20.0000,22.7951,1,5.3494,1,22.7951,1
2024-01-21 19:30:00,20.0000,22.7978,1,5.3497,1,22.7978,1
2024-01-21 20:00:00,20.0000,22.8004,1,5.3501,1,22.8004,1
2024-01-21 20:30:00,20.0000,22.8031,1,5.3504,1,22.8031,1
2024-01-21 21:00:00,20.0000,22.8058,1,5.3507,1,22.8058,1
2024-01-21 21:30:00,20.0000,22.8085,1,5.3511,1,22.8085,1
2024-01-21 22:00:00,20.0000,22.8112,1,5.3514,1,22.8112,1
2024-01-21 22:30:00,20.0000,22.8138,1,5.3517,1,22.8138,1
2024-01-21 23:00:00,20.0000,22.8165,1,5.3521,1,22.8165,1
2024-01-21 23:30:00,20.0000,22.8192,1,5.3524,1,22.8192,1
2024-01-22 00:00:00,20.0000,22.8219,1,5.3527,1,22.8219,1
2024-01-22 00:30:00,20.0000,22.8245,1,5.3531,1,22.8245,1
2024-01-22 01:00:00,20.0000,22.8272,1,5.3534,1,22.8272,1
2024-01-22 01:30:00,20.0000,22.8299,1,5.3537,1,22.8299,1
2024-01-22 02:00:00,20.0000,22.8326,1,5.3541,1,22.8326,1
2024-01-22 02:30:00,20.0000,22.8352,1,5.3544,1,22.8352,1
2024-01-22 03:00:00,20.0000,22.8379,1,5.3547,1,22.8379,1
2024-01-22 03:30:00,20.0000,22.8406,1,5.3551,1,22.8406,1
2024-01-22 04:00:00,20.0000,22.8433,1,5.3554,1,22.8433,1
2024-01-22 04:30:00,20.0000,22.8459,1,5.3557,1,22.8459,1
2024-01-22 05:00:00,20.0000,22.8486,1,5.3561,1,22.8486,1
2024-01-22 05:30:00,20.0000,22.8513,1,5.3564,1,22.8513,1
2024-01-22 06:00:00,20.0000,22.8540,1,5.3567,1,22.8540,1
2024-01-22 06:30:00,20.0000,22.8566,1,5.3571,1,22.8566,1
2024-01-22 07:00:00,20.0000,22.8593,1,5.3574,1,22.8593,1
2024-01-22 07:30:00,20.0000,22.8620,1,5.3577,1,22.8620,1
2024-01-22 08:00:00,20.0000,22.8647,1,5.3581,1,22.8647,1
2024-01-22 08:30:00,20.0000,22.8673,1,5.3584,1,22.8673,1
2024-01-22 09:00:00,20.0000,22.8700,1,5.3587,1,22.8700,1
2024-01-22 09:30:00,20.0000,22.8727,1,5.3591,1,22.8727,1
2024-01-22 10:00:00,20.0000,22.8753,1,5.3594,1,22.8753,1
2024-01-22 10:30:00,20.0000,22.8780,1,5.3598,1,22.8780,1
2024-01-22 11:00:00,20.0000,22.8807,1,5.3601,1,22.8807,1
2024-01-22 11:30:00,20.0000,22.8833,1,5.3604,1,22.8833,1
2024-01-22 12:00:00,20.0000,22.8860,1,5.3608,1,22.8860,1
2024-01-22 12:30:00,20.0000,22.8887,1,5.3611,1,22.8887,1
2024-01-22 13:00:00,20.0000,22.8913,1,5.3614,1,22.8913,1
2024-01-22 13:30:00,20.0000,22.8940,1,5.3618,1,22.8940,1
2024-01-22 14:00:00,20.0000,22.8967,1,5.3621,1,22.8967,1
2024-01-22 14:30:00,20.0000,22.8993,1,5.3624,1,22.8993,1
2024-01-22 15:00:00,20.0000,22.9020,1,5.3628,1,22.9020,1
2024-01-22 15:30:00,20.0000,22.9047,1,5.3631,1,22.9047,1
2024-01-22 16:00:00,20.0000,22.9073,1,5.3634,1,22.9073,1
2024-01-22 16:30:00,20.0000,22.9100,1,5.3638,1,22.9100,1
2024-01-22 17:00:00,20.0000,22.9127,1,5.3641,1,22.9127,1
2024-01-22 17:30:00,20.0000,22.9153,1,5.3644,1,22.9153,1
2024-01-22 18:00:00,20.0000,22.9180,1,5.3648,1,22.9180,1
2024-01-22 18:30:00,20.0000,22.9207,1,5.3651,1,22.9207,1
2024-01-22 19:00:00,20.0000,22.9233,1,5.3654,1,22.9233,1
2024-01-22 19:30:00,20.0000,22.9260,1,5.3657,1,22.9260,1
2024-01-22 20:00:00,20.0000,22.9287,1,5.3661,1,22.9287,1
2024-01-22 20:30:00,20.0000,22.9313,1,5.3664,1,22.9313,1
2024-01-22 21:00:00,20.0000,22.9340,1,5.3667,1,22.9340,1
2024-01-22 21:30:00,20.0000,22.9366,1,5.3671,1,22.9366,1
2024-01-22 22:00:00,20.0000,22.9393,1,5.3674,1,22.9393,1
2024-01-22 22:30:00,20.0000,22.9420,1,5.3677,1,22.9420,1
2024-01-22 23:00:00,20.0000,22.9446,1,5.3681,1,22.9446,1
2024-01-22 23:30:00,20.0000,22.9473,1,5.3684,1,22.9473,1
2024-01-23 00:00:00,20.0000,22.9499,1,5.3687,1,22.9499,1
2024-01-23 00:30:00,20.0000,22.9526,1,5.3691,1,22.9526,1
2024-01-23 01:00:00,20.0000,22.9553,1,5.3694,1,22.9553,1
2024-01-23 01:30:00,20.0000,22.9579,1,5.3697,1,22.9579,1
2024-01-23 02:00:00,20.0000,22.9606,1,5.3701,1,22.9606,1
2024-01-23 02:30:00,20.0000,22.9632,1,5.3704,1,22.9632,1
2024-01-23 03:00:00,20.0000,22.9659,1,5.3707,1,22.9659,1
2024-01-23 03:30:00,20.0000,22.9686,1,5.3711,1,22.9686,1
2024-01-23 04:00:00,20.0000,22.9712,1,5.3714,1,22.9712,1
2024-01-23 04:30:00,20.0000,22.9739,1,5.3717,1,22.9739,1
2024-01-23 05:00:00,20.0000,22.9765,1,5.3721,1,22.9765,1
2024-01-23 05:30:00,20.0000,22.9792,1,5.3724,1,22.9792,1
2024-01-23 06:00:00,20.0000,22.9818,1,5.3727,1,22.9818,1
2024-01-23 06:30:00,20.0000,22.9845,1,5.3731,1,22.9845,1
2024-01-23 07:00:00,20.0000,22.9871,1,5.3734,1,22.9871,1
2024-01-23 07:30:00,20.0000,22.9898,1,5.3737,1,22.9898,1
2024-01-23 08:00:00,20.0000,22.9924,1,5.3741,1,22.9924,1
2024-01-23 08:30:00,20.0000,22.9951,1,5.3744,1,22.9951,1
2024-01-23 09:00:00,20.0000,22.9978,1,5.3747,1,22.9978,1
2024-01-23 09:30:00,20.0000,23.0004,1,5.3751,1,23.0004,1
2024-01-23 10:00:00,20.0000,23.0031,1,5.3754,1,23.0031,1
2024-01-23 10:30:00,20.0000,23.0057,1,5.3757,1,23.0057,1
2024-01-23 11:00:00,20.0000,23.0084,1,5.3760,1,23.0084,1
2024-01-23 11:30:00,20.0000,23.0110,1,5.3764,1,23.0110,1
2024-01-23 12:00:00,20.0000,23.0137,1,5.3767,1,23.0137,1
2024-01-23 12:30:00,20.0000,23.0163,1,5.3770,1,23.0163,1
2024-01-23 13:00:00,20.0000,23.0190,1,5.3774,1,23.0190,1
2024-01-23 13:30:00,20.0000,23.0216,1,5.3777,1,23.0216,1
2024-01-23 14:00:00,20.0000,23.0243,1,5.3780,1,23.0243,1
2024-01-23 14:30:00,20.0000,23.0269,1,5.3784,1,23.0269,1
2024-01-23 15:00:00,20.0000,23.0296,1,5.3787,1,23.0296,1
2024-01-23 15:30:00,20.0000,23.0322,1,5.3790,1,23.0322,1
2024-01-23 16:00:00,20.0000,23.0348,1,5.3794,1,23.0348,1
2024-01-23 16:30:00,20.0000,23.0375,1,5.3797,1,23.0375,1
2024-01-23 17:00:00,20.0000,23.0401,1,5.3800,1,23.0401,1
2024-01-23 17:30:00,20.0000,23.0428,1,5.3803,1,23.0428,1
2024-01-23 18:00:00,20.0000,23.0454,1,5.3807,1,23.0454,1
2024-01-23 18:30:00,20.0000,23.0481,1,5.3810,1,23.0481,1
2024-01-23 19:00:00,20.0000,23.0507,1,5.3813,1,23.0507,1
2024-01-23 19:30:00,20.0000,23.0534,1,5.3817,1,23.0534,1
2024-01-23 20:00:00,20.0000,23.0560,1,5.3820,1,23.0560,1
2024-01-23 20:30:00,20.0000,23.0587,1,5.3823,1,23.0587,1
2024-01-23 21:00:00,20.0000,23.0613,1,5.3827,1,23.0613,1
2024-01-23 21:30:00,20.0000,23.0639,1,5.3830,1,23.0639,1
2024-01-23 22:00:00,20.0000,23.0666,1,5.3833,1,23.0666,1
2024-01-23 22:30:00,20.0000,23.0692,1,5.3837,1,23.0692,1
2024-01-23 23:00:00,20.0000,23.0719,1,5.3840,1,23.0719,1
2024-01-23 23:30:00,20.0000,23.0745,1,5.3843,1,23.0745,1
2024-01-24 00:00:00,20.0000,23.0772,1,5.3846,1,23.0772,1
2024-01-24 00:30:00,20.0000,23.0798,1,5.3850,1,23.0798,1
2024-01-24 01:00:00,20.0000,23.0824,1,5.3853,1,23.0824,1
2024-01-24 01:30:00,20.0000,23.0851,1,5.3856,1,23.0851,1
2024-01-24 02:00:00,20.0000,23.0877,1,5.3860,1,23.0877,1
2024-01-24 02:30:00,20.0000,23.0904,1,5.3863,1,23.0904,1
2024-01-24 03:00:00,20.0000,23.0930,1,5.3866,1,23.0930,1
2024-01-24 03:30:00,20.0000,23.0956,1,5.3870,1,23.0956,1
2024-01-24 04:00:00,20.0000,23.0983,1,5.3873,1,23.0983,1
2024-01-24 04:30:00,20.0000,23.1009,1,5.3876,1,23.1009,1
2024-01-24 05:00:00,20.0000,23.1035,1,5.3879,1,23.1035,1
2024-01-24 05:30:00,20.0000,23.1062,1,5.3883,1,23.1062,1
2024-01-24 06:00:00,20.0000,23.1088,1,5.3886,1,23.1088,1
2024-01-24 06:30:00,20.0000,23.1115,1,5.3889,1,23.1115,1
2024-01-24 07:00:00,20.0000,23.1141,1,5.3893,1,23.1141,1
2024-01-24 07:30:00,20.0000,23.1167,1,5.3896,1,23.1167,1
2024-01-24 08:00:00,20.0000,23.1194,1,5.3899,1,23.1194,1
2024-01-24 08:30:00,20.0000,23.1220,1,5.3902,1,23.1220,1
2024-01-24 09:00:00,20.0000,23.1246,1,5.3906,1,23.1246,1
2024-01-24 09:30:00,20.0000,23.1273,1,5.3909,1,23.1273,1
2024-01-24 10:00:00,20.0000,23.1299,1,5.3912,1,23.1299,1
2024-01-24 10:30:00,20.0000,23.1325,1,5.3916,1,23.1325,1
2024-01-24 11:00:00,20.0000,23.1352,1,5.3919,1,23.1352,1
2024-01-24 11:30:00,20.0000,23.1378,1,5.3922,1,23.1378,1
2024-01-24 12:00:00,20.0000,23.1404,1,5.3926,1,23.1404,1
2024-01-24 12:30:00,20.0000,23.1431,1,5.3929,1,23.1431,1
2024-01-24 13:00:00,20.0000,23.1457,1,5.3932,1,23.1457,1
2024-01-24 13:30:00,20.0000,23.1483,1,5.3935,1,23.1483,1
2024-01-24 14:00:00,20.0000,23.1509,1,5.3939,1,23.1509,1
2024-01-24 14:30:00,20.0000,23.1536,1,5.3942,1,23.1536,1
2024-01-24 15:00:00,20.0000,23.1562,1,5.3945,1,23.1562,1
2024-01-24 15:30:00,20.0000,23.1588,1,5.3949,1,23.1588,1
2024-01-24 16:00:00,20.0000,23.1615,1,5.3952,1,23.1615,1
2024-01-24 16:30:00,20.0000,23.1641,1,5.3955,1,23.1641,1
2024-01-24 17:00:00,20.0000,23.1667,1,5.3958,1,23.1667,1
2024-01-24 17:30:00,20.0000,23.1693,1,5.3962,1,23.1693,1
2024-01-24 18:00:00,20.0000,23.1720,1,5.3965,1,23.1720,1
2024-01-24 18:30:00,20.0000,23.1746,1,5.3968,1,23.1746,1
2024-01-24 19:00:00,20.0000,23.1772,1,5.3972,1,23.1772,1
2024-01-24 19:30:00,20.0000,23.1798,1,5.3975,1,23.1798,1
2024-01-24 20:00:00,20.0000,23.1825,1,5.3978,1,23.1825,1
2024-01-24 20:30:00,20.0000,23.1851,1,5.3981,1,23.1851,1
2024-01-24 21:00:00,20.0000,23.1877,1,5.3985,1,23.1877,1
2024-01-24 21:30:00,20.0000,23.1903,1,5.3988,1,23.1903,1
2024-01-24 22:00:00,20.0000,23.1930,1,5.3991,1,23.1930,1
2024-01-24 22:30:00,20.0000,23.1956,1,5.3994,1,23.1956,1
2024-01-24 23:00:00,20.0000,23.1982,1,5.3998,1,23.1982,1
2024-01-24 23:30:00,20.0000,23.2008,1,5.4001,1,23.2008,1
2024-01-25 00:00:00,20.0000,23.2035,1,5.4004,1,23.2035,1
2024-01-25 00:30:00,20.0000,23.2061,1,5.4008,1,23.2061,1
2024-01-25 01:00:00,20.0000,23.2087,1,5.4011,1,23.2087,1
2024-01-25 01:30:00,20.0000,23.2113,1,5.4014,1,23.2113,1
2024-01-25 02:00:00,20.0000,23.2139,1,5.4017,1,23.2139,1
2024-01-25 02:30:00,20.0000,23.2166,1,5.4021,1,23.2166,1
2024-01-25 03:00:00,20.0000,23.2192,1,5.4024,1,23.2192,1
2024-01-25 03:30:00,20.0000,23.2218,1,5.4027,1,23.2218,1
2024-01-25 04:00:00,20.0000,23.2244,1,5.4031,1,23.2244,1
2024-01-25 04:30:00,20.0000,23.2270,1,5.4034,1,23.2270,1
2024-01-25 05:00:00,20.0000,23.2297,1,5.4037,1,23.2297,1
2024-01-25 05:30:00,20.0000,23.2323,1,5.4040,1,23.2323,1
2024-01-25 06:00:00,20.0000,23.2349,1,5.4044,1,23.2349,1
2024-01-25 06:30:00,20.0000,23.2375,1,5.4047,1,23.2375,1
2024-01-25 07:00:00,20.0000,23.2401,1,5.4050,1,23.2401,1
2024-01-25 07:30:00,20.0000,23.2427,1,5.4053,1,23.2427,1
2024-01-25 08:00:00,20.0000,23.2454,1,5.4057,1,23.2454,1
2024-01-25 08:30:00,20.0000,23.2480,1,5.4060,1,23.2480,1
2024-01-25 09:00:00,20.0000,23.2506,1,5.4063,1,23.2506,1
2024-01-25 09:30:00,20.0000,23.2532,1,5.4066,1,23.2532,1
2024-01-25 10:00:00,20.0000,23.2558,1,5.4070,1,23.2558,1
2024-01-25 10:30:00,20.0000,23.2584,1,5.4073,1,23.2584,1
2024-01-25 11:00:00,20.0000,23.2610,1,5.4076,1,23.2610,1
2024-01-25 11:30:00,20.0000,23.2636,1,5.4080,1,23.2636,1
2024-01-25 12:00:00,20.0000,23.2663,1,5.4083,1,23.2663,1
2024-01-25 12:30:00,20.0000,23.2689,1,5.4086,1,23.2689,1
2024-01-25 13:00:00,20.0000,23.2715,1,5.4089,1,23.2715,1
2024-01-25 13:30:00,20.0000,23.2741,1,5.4093,1,23.2741,1
2024-01-25 14:00:00,20.0000,23.2767,1,5.4096,1,23.2767,1
2024-01-25 14:30:00,20.0000,23.2793,1,5.4099,1,23.2793,1
2024-01-25 15:00:00,20.0000,23.2819,1,5.4102,1,23.2819,1
2024-01-25 15:30:00,20.0000,23.2845,1,5.4106,1,23.2845,1
2024-01-25 16:00:00,20.0000,23.2871,1,5.4109,1,23.2871,1
2024-01-25 16:30:00,20.0000,23.2897,1,5.4112,1,23.2897,1
2024-01-25 17:00:00,20.0000,23.2924,1,5.4115,1,23.2924,1
2024-01-25 17:30:00,20.0000,23.2950,1,5.4119,1,23.2950,1
2024-01-25 18:00:00,20.0000,23.2976,1,5.4122,1,23.2976,1
2024-01-25 18:30:00,20.0000,23.3002,1,5.4125,1,23.3002,1
2024-01-25 19:00:00,20.0000,23.3028,1,5.4128,1,23.3028,1
2024-01-25 19:30:00,20.0000,23.3054,1,5.4132,1,23.3054,1
2024-01-25 20:00:00,20.0000,23.3080,1,5.4135,1,23.3080,1
2024-01-25 20:30:00,20.0000,23.3106,1,5.4138,1,23.3106,1
2024-01-25 21:00:00,20.0000,23.3132,1,5.4142,1,23.3132,1
2024-01-25 21:30:00,20.0000,23.3158,1,5.4145,1,23.3158,1
2024-01-25 22:00:00,20.0000,23.3184,1,5.4148,1,23.3184,1
2024-01-25 22:30:00,20.0000,23.3210,1,5.4151,1,23.3210,1
2024-01-25 23:00:00,20.0000,23.3236,1,5.4155,1,23.3236,1
2024-01-25 23:30:00,20.0000,23.3262,1,5.4158,1,23.3262,1
2024-01-26 00:00:00,20.0000,23.3288,1,5.4161,1,23.3288,1
2024-01-26 00:30:00,20.0000,23.3314,1,5.4164,1,23.3314,1
